,language,vowel,file,classification,probabilities
2009,BR,i,BR132,i,0.9999999
5009,BR,i,BR132,y,1.1253516e-07
1009,BR,i,BR132,e,1.0261878e-10
11009,BR,i,BR132,ɛ,5.6027956e-09
12009,BR,i,BR132,ɛ̃,5.1090885e-12
6009,BR,i,BR132,ø,2.7894678e-10
7009,BR,i,BR132,œ,3.775134e-11
9,BR,i,BR132,a,5.1090885e-12
8009,BR,i,BR132,ɑ̃,5.1090885e-12
3009,BR,i,BR132,o,5.1090885e-12
9009,BR,i,BR132,ɔ,5.1090885e-12
10009,BR,i,BR132,ɔ̃,5.1090885e-12
4009,BR,i,BR132,u,2.7894678e-10
2045,BR,i,BR329,i,0.9999999
5045,BR,i,BR329,y,1.1253516e-07
1045,BR,i,BR329,e,1.0261878e-10
11045,BR,i,BR329,ɛ,5.6027956e-09
12045,BR,i,BR329,ɛ̃,5.1090885e-12
6045,BR,i,BR329,ø,2.7894678e-10
7045,BR,i,BR329,œ,3.775134e-11
45,BR,i,BR329,a,5.1090885e-12
8045,BR,i,BR329,ɑ̃,5.1090885e-12
3045,BR,i,BR329,o,5.1090885e-12
9045,BR,i,BR329,ɔ,5.1090885e-12
10045,BR,i,BR329,ɔ̃,5.1090885e-12
4045,BR,i,BR329,u,2.7894678e-10
2058,BR,i,BR373,i,0.9999999
5058,BR,i,BR373,y,1.1253516e-07
1058,BR,i,BR373,e,1.0261878e-10
11058,BR,i,BR373,ɛ,5.6027956e-09
12058,BR,i,BR373,ɛ̃,5.1090885e-12
6058,BR,i,BR373,ø,2.7894678e-10
7058,BR,i,BR373,œ,3.775134e-11
58,BR,i,BR373,a,5.1090885e-12
8058,BR,i,BR373,ɑ̃,5.1090885e-12
3058,BR,i,BR373,o,5.1090885e-12
9058,BR,i,BR373,ɔ,5.1090885e-12
10058,BR,i,BR373,ɔ̃,5.1090885e-12
4058,BR,i,BR373,u,2.7894678e-10
2059,BR,i,BR374,i,0.9999999
5059,BR,i,BR374,y,1.1253516e-07
1059,BR,i,BR374,e,1.0261878e-10
11059,BR,i,BR374,ɛ,5.6027956e-09
12059,BR,i,BR374,ɛ̃,5.1090885e-12
6059,BR,i,BR374,ø,2.7894678e-10
7059,BR,i,BR374,œ,3.775134e-11
59,BR,i,BR374,a,5.1090885e-12
8059,BR,i,BR374,ɑ̃,5.1090885e-12
3059,BR,i,BR374,o,5.1090885e-12
9059,BR,i,BR374,ɔ,5.1090885e-12
10059,BR,i,BR374,ɔ̃,5.1090885e-12
4059,BR,i,BR374,u,2.7894678e-10
2060,BR,i,BR375,i,0.9999999
5060,BR,i,BR375,y,1.1253516e-07
1060,BR,i,BR375,e,1.0261878e-10
11060,BR,i,BR375,ɛ,5.6027956e-09
12060,BR,i,BR375,ɛ̃,5.1090885e-12
6060,BR,i,BR375,ø,2.7894678e-10
7060,BR,i,BR375,œ,3.775134e-11
60,BR,i,BR375,a,5.1090885e-12
8060,BR,i,BR375,ɑ̃,5.1090885e-12
3060,BR,i,BR375,o,5.1090885e-12
9060,BR,i,BR375,ɔ,5.1090885e-12
10060,BR,i,BR375,ɔ̃,5.1090885e-12
4060,BR,i,BR375,u,2.7894678e-10
2074,BR,i,BR452,i,0.9999546
5074,BR,i,BR452,y,4.539787e-05
1074,BR,i,BR452,e,2.06106e-09
11074,BR,i,BR452,ɛ,4.1397495e-08
12074,BR,i,BR452,ɛ̃,1.0261413e-10
6074,BR,i,BR452,ø,4.1397495e-08
7074,BR,i,BR452,œ,2.7893415e-10
74,BR,i,BR452,a,1.0261413e-10
8074,BR,i,BR452,ɑ̃,1.0261413e-10
3074,BR,i,BR452,o,1.0261413e-10
9074,BR,i,BR452,ɔ,1.0261413e-10
10074,BR,i,BR452,ɔ̃,1.0261413e-10
