,language,vowel,file,classification,probabilities
2009,BR,i,BR132,i,0.9990103
5009,BR,i,BR132,y,0.0009109795
1009,BR,i,BR132,e,1.6685171e-05
11009,BR,i,BR132,ɛ,4.13584e-08
12009,BR,i,BR132,ɛ̃,4.13584e-08
6009,BR,i,BR132,ø,1.6685171e-05
7009,BR,i,BR132,œ,4.13584e-08
9,BR,i,BR132,a,4.13584e-08
8009,BR,i,BR132,ɑ̃,4.13584e-08
3009,BR,i,BR132,o,4.13584e-08
9009,BR,i,BR132,ɔ,4.13584e-08
10009,BR,i,BR132,ɔ̃,4.5355e-05
4009,BR,i,BR132,u,4.13584e-08
2045,BR,i,BR329,i,0.062828556
5045,BR,i,BR329,y,0.4642437
1045,BR,i,BR329,e,0.0011507452
11045,BR,i,BR329,ɛ,0.4642437
12045,BR,i,BR329,ɛ̃,2.1076632e-05
6045,BR,i,BR329,ø,0.0031280494
7045,BR,i,BR329,œ,2.1076632e-05
45,BR,i,BR329,a,0.0031280494
8045,BR,i,BR329,ɑ̃,2.1076632e-05
3045,BR,i,BR329,o,2.1076632e-05
9045,BR,i,BR329,ɔ,2.1076632e-05
10045,BR,i,BR329,ɔ̃,0.0011507452
4045,BR,i,BR329,u,2.1076632e-05
2058,BR,i,BR373,i,0.0006399236
5058,BR,i,BR373,y,0.2581636
1058,BR,i,BR373,e,0.0017394928
11058,BR,i,BR373,ɛ,0.0017394928
12058,BR,i,BR373,ɛ̃,8.660424e-05
6058,BR,i,BR373,ø,0.012853209
7058,BR,i,BR373,œ,0.00023541473
58,BR,i,BR373,a,0.012853209
8058,BR,i,BR373,ɑ̃,0.0047284313
3058,BR,i,BR373,o,0.00023541473
9058,BR,i,BR373,ɔ,0.00023541473
10058,BR,i,BR373,ɔ̃,0.7017614
4058,BR,i,BR373,u,0.0047284313
2059,BR,i,BR374,i,0.00012338905
5059,BR,i,BR374,y,1.6698892e-05
1059,BR,i,BR374,e,8.3138883e-07
11059,BR,i,BR374,ɛ,6.143179e-06
12059,BR,i,BR374,ɛ̃,1.1251625e-07
6059,BR,i,BR374,ø,1.1251625e-07
7059,BR,i,BR374,œ,1.1251625e-07
59,BR,i,BR374,a,1.6698892e-05
8059,BR,i,BR374,ɑ̃,8.3138883e-07
3059,BR,i,BR374,o,8.3138883e-07
9059,BR,i,BR374,ɔ,1.1251625e-07
10059,BR,i,BR374,ɔ̃,0.9998318
4059,BR,i,BR374,u,2.2599493e-06
2060,BR,i,BR375,i,1.6701106e-05
5060,BR,i,BR375,y,2.0610802e-09
1060,BR,i,BR375,e,2.260249e-06
11060,BR,i,BR375,ɛ,0.99996436
12060,BR,i,BR375,ɛ̃,2.0610802e-09
6060,BR,i,BR375,ø,5.6025966e-09
7060,BR,i,BR375,œ,2.0610802e-09
60,BR,i,BR375,a,2.0610802e-09
8060,BR,i,BR375,ɑ̃,2.0610802e-09
3060,BR,i,BR375,o,2.0610802e-09
9060,BR,i,BR375,ɔ,2.0610802e-09
10060,BR,i,BR375,ɔ̃,1.6701106e-05
4060,BR,i,BR375,u,2.0610802e-09
2074,BR,i,BR452,i,0.497211
5074,BR,i,BR452,y,0.497211
1074,BR,i,BR452,e,8.30427e-06
11074,BR,i,BR452,ɛ,8.30427e-06
12074,BR,i,BR452,ɛ̃,8.30427e-06
6074,BR,i,BR452,ø,0.00016679571
7074,BR,i,BR452,œ,0.00045339775
74,BR,i,BR452,a,0.00016679571
8074,BR,i,BR452,ɑ̃,8.30427e-06
3074,BR,i,BR452,o,8.30427e-06
9074,BR,i,BR452,ɔ,0.00016679571
10074,BR,i,BR452,ɔ̃,0.0012324629
4074,BR,i,BR452,u,0.0033501815
2075,BR,i,BR454,i,0.99999917
5075,BR,i,BR454,y,8.3152804e-07
1075,BR,i,BR454,e,3.7751312e-11
11075,BR,i,BR454,ɛ,1.38879325e-11
12075,BR,i,BR454,ɛ̃,1.38879325e-11
6075,BR,i,BR454,ø,1.38879325e-11
