,language,vowel,file,classification,probabilities
1009,BR,i,BR132,i,0.006601123
7009,BR,i,BR132,ɪ,0.006601123
9,BR,i,BR132,eɪ,0.00032865055
6009,BR,i,BR132,ɛ,0.006601123
4009,BR,i,BR132,æ,4.447802e-05
5009,BR,i,BR132,ɑ,0.97969353
9009,BR,i,BR132,ʌ,8.1464333e-07
2009,BR,i,BR132,oʊ,0.00012090379
3009,BR,i,BR132,u,6.019445e-06
8009,BR,i,BR132,ʊ,2.2144302e-06
1045,BR,i,BR329,i,1.6693723e-05
7045,BR,i,BR329,ɪ,0.00012335085
45,BR,i,BR329,eɪ,1.5222705e-08
6045,BR,i,BR329,ɛ,4.13796e-08
4045,BR,i,BR329,æ,8.311315e-07
5045,BR,i,BR329,ɑ,3.057562e-07
9045,BR,i,BR329,ʌ,3.057562e-07
2045,BR,i,BR329,oʊ,8.311315e-07
3045,BR,i,BR329,u,0.9995223
8045,BR,i,BR329,ʊ,0.00033530238
1058,BR,i,BR373,i,0.047420066
7058,BR,i,BR373,ɪ,0.95245755
58,BR,i,BR373,eɪ,3.9431146e-08
6058,BR,i,BR373,ɛ,1.0718498e-07
4058,BR,i,BR373,æ,1.45059085e-08
5058,BR,i,BR373,ɑ,3.9431146e-08
9058,BR,i,BR373,ʌ,2.1528679e-06
2058,BR,i,BR373,oʊ,2.9135896e-07
3058,BR,i,BR373,u,0.0001175426
8058,BR,i,BR373,ʊ,2.1528679e-06
1059,BR,i,BR374,i,0.0024724957
7059,BR,i,BR374,ɪ,0.9974759
59,BR,i,BR374,eɪ,2.0559512e-09
6059,BR,i,BR374,ɛ,4.129488e-08
4059,BR,i,BR374,æ,2.0559512e-09
5059,BR,i,BR374,ɑ,5.5886544e-09
9059,BR,i,BR374,ʌ,5.5886544e-09
2059,BR,i,BR374,oʊ,1.5191537e-08
3059,BR,i,BR374,u,4.528534e-05
8059,BR,i,BR374,ʊ,6.128704e-06
1060,BR,i,BR375,i,1.669553e-05
7060,BR,i,BR375,ɪ,1.669553e-05
60,BR,i,BR375,eɪ,1.5224353e-08
6060,BR,i,BR375,ɛ,1.5224353e-08
4060,BR,i,BR375,æ,3.057893e-07
5060,BR,i,BR375,ɑ,1.5224353e-08
9060,BR,i,BR375,ʌ,4.138408e-08
2060,BR,i,BR375,oʊ,3.057893e-07
3060,BR,i,BR375,u,0.9996306
8060,BR,i,BR375,ʊ,0.0003353387
1074,BR,i,BR452,i,0.0024537954
7074,BR,i,BR452,ɪ,0.9899317
74,BR,i,BR452,eɪ,6.082351e-06
6074,BR,i,BR452,ɛ,0.0009027009
4074,BR,i,BR452,æ,1.6533542e-05
5074,BR,i,BR452,ɑ,8.2315665e-07
9074,BR,i,BR452,ʌ,0.006670107
2074,BR,i,BR452,oʊ,6.082351e-06
3074,BR,i,BR452,u,6.082351e-06
8074,BR,i,BR452,ʊ,6.082351e-06
1075,BR,i,BR454,i,0.11837389
7075,BR,i,BR454,ɪ,0.00079759705
75,BR,i,BR454,eɪ,0.000107943015
6075,BR,i,BR454,ɛ,0.0058934893
4075,BR,i,BR454,æ,3.971002e-05
5075,BR,i,BR454,ɑ,0.87467134
9075,BR,i,BR454,ʌ,7.2731433e-07
2075,BR,i,BR454,oʊ,0.000107943015
3075,BR,i,BR454,u,5.3741664e-06
8075,BR,i,BR454,ʊ,1.9770455e-06
1078,BR,i,BR46,i,0.059510373
7078,BR,i,BR46,ɪ,0.059510373
78,BR,i,BR46,eɪ,0.0010899706
6078,BR,i,BR46,ɛ,0.4397255
4078,BR,i,BR46,æ,7.3441634e-06
5078,BR,i,BR46,ɑ,0.4397255
9078,BR,i,BR46,ʌ,2.7017668e-06
2078,BR,i,BR46,oʊ,0.00040097773
3078,BR,i,BR46,u,1.9963507e-05
8078,BR,i,BR46,ʊ,7.3441634e-06
1082,BR,i,BR47,i,0.00652843
7082,BR,i,BR47,ɪ,0.00652843
82,BR,i,BR47,eɪ,0.00011957236
6082,BR,i,BR47,ɛ,0.017746113
4082,BR,i,BR47,æ,4.3988217e-05
5082,BR,i,BR47,ɑ,0.9689049
9082,BR,i,BR47,ʌ,8.0567224e-07
2082,BR,i,BR47,oʊ,0.00011957236
3082,BR,i,BR47,u,5.9531576e-06
8082,BR,i,BR47,ʊ,2.1900444e-06
1088,BR,i,BR496,i,0.012748453
7088,BR,i,BR496,ɪ,0.034653887
88,BR,i,BR496,eɪ,0.00023349606
6088,BR,i,BR496,ɛ,0.25605953
4088,BR,i,BR496,æ,1.1625084e-05
5088,BR,i,BR496,ɑ,0.69604194
9088,BR,i,BR496,ʌ,1.5732841e-06
2088,BR,i,BR496,oʊ,0.00023349606
3088,BR,i,BR496,u,1.1625084e-05
8088,BR,i,BR496,ʊ,4.2766296e-06
1135,BR,i,BR741,i,0.00652843
7135,BR,i,BR741,ɪ,0.00652843
135,BR,i,BR741,eɪ,0.00011957236
6135,BR,i,BR741,ɛ,0.017746113
4135,BR,i,BR741,æ,4.3988217e-05
5135,BR,i,BR741,ɑ,0.9689049
9135,BR,i,BR741,ʌ,8.0567224e-07
2135,BR,i,BR741,oʊ,0.00011957236
3135,BR,i,BR741,u,5.9531576e-06
8135,BR,i,BR741,ʊ,2.1900444e-06
