,language,vowel,file,classification,probabilities
2009,BR,i,BR132,i,1.0
5009,BR,i,BR132,y,1.8795289e-12
1009,BR,i,BR132,e,1.2664166e-14
11009,BR,i,BR132,ɛ,1.2664166e-14
12009,BR,i,BR132,ɛ̃,2.5436657e-13
6009,BR,i,BR132,ø,1.2664166e-14
7009,BR,i,BR132,œ,1.2664166e-14
9,BR,i,BR132,a,1.2664166e-14
8009,BR,i,BR132,ɑ̃,9.357623e-14
3009,BR,i,BR132,o,1.2664166e-14
9009,BR,i,BR132,ɔ,3.442477e-14
10009,BR,i,BR132,ɔ̃,1.8795289e-12
4009,BR,i,BR132,u,3.7751344e-11
2045,BR,i,BR329,i,0.99987006
5045,BR,i,BR329,y,2.060886e-09
1045,BR,i,BR329,e,1.5228e-08
11045,BR,i,BR329,ɛ,5.6020686e-09
12045,BR,i,BR329,ɛ̃,4.1393996e-08
6045,BR,i,BR329,ø,1.5228e-08
7045,BR,i,BR329,œ,5.6020686e-09
45,BR,i,BR329,a,2.060886e-09
8045,BR,i,BR329,ɑ̃,4.1393996e-08
3045,BR,i,BR329,o,2.060886e-09
9045,BR,i,BR329,ɔ,3.0586256e-07
10045,BR,i,BR329,ɔ̃,6.143414e-06
4045,BR,i,BR329,u,0.00012339377
2058,BR,i,BR373,i,0.9999995
5058,BR,i,BR373,y,3.7751326e-11
1058,BR,i,BR373,e,2.0611528e-09
11058,BR,i,BR373,ɛ,3.0590218e-07
12058,BR,i,BR373,ɛ̃,3.7751326e-11
6058,BR,i,BR373,ø,3.7751326e-11
7058,BR,i,BR373,œ,3.7751326e-11
58,BR,i,BR373,a,7.582556e-10
8058,BR,i,BR373,ɑ̃,2.7894667e-10
3058,BR,i,BR373,o,3.7751326e-11
9058,BR,i,BR373,ɔ,1.0261875e-10
10058,BR,i,BR373,ɔ̃,5.602794e-09
4058,BR,i,BR373,u,1.1253512e-07
2059,BR,i,BR374,i,0.99966204
5059,BR,i,BR374,y,7.579998e-10
1059,BR,i,BR374,e,1.5224831e-08
11059,BR,i,BR374,ɛ,2.2595655e-06
12059,BR,i,BR374,ɛ̃,5.600903e-09
6059,BR,i,BR374,ø,2.0604571e-09
7059,BR,i,BR374,œ,7.579998e-10
59,BR,i,BR374,a,7.579998e-10
8059,BR,i,BR374,ɑ̃,5.600903e-09
3059,BR,i,BR374,o,7.579998e-10
9059,BR,i,BR374,ɔ,7.579998e-10
10059,BR,i,BR374,ɔ̃,0.00033534926
4059,BR,i,BR374,u,3.0579895e-07
2060,BR,i,BR375,i,0.9999833
5060,BR,i,BR375,y,3.7750712e-11
1060,BR,i,BR375,e,1.0261708e-10
11060,BR,i,BR375,ɛ,1.0261708e-10
12060,BR,i,BR375,ɛ̃,7.5824336e-10
6060,BR,i,BR375,ø,1.0261708e-10
7060,BR,i,BR375,œ,3.7750712e-11
60,BR,i,BR375,a,3.7750712e-11
8060,BR,i,BR375,ɑ̃,2.7894215e-10
3060,BR,i,BR375,o,3.7750712e-11
9060,BR,i,BR375,ɔ,5.6027027e-09
10060,BR,i,BR375,ɔ̃,1.6701422e-05
4060,BR,i,BR375,u,1.5229725e-08
2074,BR,i,BR452,i,0.9820134
5074,BR,i,BR452,y,1.4956044e-08
1074,BR,i,BR452,e,4.065474e-08
11074,BR,i,BR452,ɛ,4.065474e-08
12074,BR,i,BR452,ɛ̃,5.502021e-09
6074,BR,i,BR452,ø,1.4956044e-08
7074,BR,i,BR452,œ,5.502021e-09
74,BR,i,BR452,a,0.017986203
8074,BR,i,BR452,ɑ̃,2.0240805e-09
3074,BR,i,BR452,o,2.0240805e-09
9074,BR,i,BR452,ɔ,1.4956044e-08
10074,BR,i,BR452,ɔ̃,5.502021e-09
4074,BR,i,BR452,u,3.004002e-07
2075,BR,i,BR454,i,0.49999815
5075,BR,i,BR454,y,3.0720948e-06
1075,BR,i,BR454,e,4.1576283e-07
11075,BR,i,BR454,ɛ,7.614961e-09
12075,BR,i,BR454,ɛ̃,2.8013878e-09
6075,BR,i,BR454,ø,1.5295059e-07
7075,BR,i,BR454,œ,2.8013878e-09
75,BR,i,BR454,a,2.8013878e-09
8075,BR,i,BR454,ɑ̃,2.8013878e-09
3075,BR,i,BR454,o,2.8013878e-09
9075,BR,i,BR454,ɔ,2.8013878e-09
10075,BR,i,BR454,ɔ̃,7.614961e-09
4075,BR,i,BR454,u,0.49999815
2078,BR,i,BR46,i,0.99999774
5078,BR,i,BR46,y,5.1090772e-12
1078,BR,i,BR46,e,7.582543e-10
11078,BR,i,BR46,ɛ,1.02618566e-10
12078,BR,i,BR46,ɛ̃,5.1090772e-12
6078,BR,i,BR46,ø,5.1090772e-12
7078,BR,i,BR46,œ,5.1090772e-12
78,BR,i,BR46,a,5.1090772e-12
