,language,vowel,file,classification,probabilities
1009,BR,i,BR132,i,0.0021598546
7009,BR,i,BR132,ɪ,0.0021598546
9,BR,i,BR132,eɪ,0.0058710934
6009,BR,i,BR132,ɛ,0.11792406
4009,BR,i,BR132,æ,0.00010753282
5009,BR,i,BR132,ɑ,0.00010753282
9009,BR,i,BR132,ʌ,0.00010753282
2009,BR,i,BR132,oʊ,0.00010753282
3009,BR,i,BR132,u,0.8713475
8009,BR,i,BR132,ʊ,0.00010753282
1045,BR,i,BR329,i,0.8788252
7045,BR,i,BR329,ɪ,0.000294813
45,BR,i,BR329,eɪ,0.016096245
6045,BR,i,BR329,ɛ,0.000294813
4045,BR,i,BR329,æ,0.043754127
5045,BR,i,BR329,ɑ,0.000294813
9045,BR,i,BR329,ʌ,0.000294813
2045,BR,i,BR329,oʊ,0.016096245
3045,BR,i,BR329,u,0.043754127
8045,BR,i,BR329,ʊ,0.000294813
1058,BR,i,BR373,i,0.011912393
7058,BR,i,BR373,ɪ,0.00059308315
58,BR,i,BR373,eɪ,0.08802134
6058,BR,i,BR373,ɛ,0.0043823244
4058,BR,i,BR373,æ,0.0016121671
5058,BR,i,BR373,ɑ,0.0016121671
9058,BR,i,BR373,ʌ,0.00059308315
2058,BR,i,BR373,oʊ,0.6503946
3058,BR,i,BR373,u,0.23926681
8058,BR,i,BR373,ʊ,0.0016121671
1059,BR,i,BR374,i,0.0005521825
7059,BR,i,BR374,ɪ,0.0005521825
59,BR,i,BR374,eɪ,0.08195115
6059,BR,i,BR374,ɛ,0.0040801074
4059,BR,i,BR374,æ,0.22276632
5059,BR,i,BR374,ɑ,0.0005521825
9059,BR,i,BR374,ʌ,0.0005521825
2059,BR,i,BR374,oʊ,0.60554165
3059,BR,i,BR374,u,0.08195115
8059,BR,i,BR374,ʊ,0.0015009878
1060,BR,i,BR375,i,0.86408454
7060,BR,i,BR375,ɪ,0.00028986807
60,BR,i,BR375,eɪ,0.01582626
6060,BR,i,BR375,ɛ,0.0001066365
4060,BR,i,BR375,æ,0.0001066365
5060,BR,i,BR375,ɑ,0.0001066365
9060,BR,i,BR375,ʌ,0.0001066365
2060,BR,i,BR375,oʊ,0.116941124
3060,BR,i,BR375,u,0.0021418515
8060,BR,i,BR375,ʊ,0.00028986807
1074,BR,i,BR452,i,0.116904326
7074,BR,i,BR452,ɪ,0.0021411774
74,BR,i,BR452,eɪ,0.00010660294
6074,BR,i,BR452,ɛ,0.0007876952
4074,BR,i,BR452,æ,0.01582128
5074,BR,i,BR452,ɑ,0.00010660294
9074,BR,i,BR452,ʌ,0.00010660294
2074,BR,i,BR452,oʊ,0.00010660294
3074,BR,i,BR452,u,0.8638126
8074,BR,i,BR452,ʊ,0.00010660294
1075,BR,i,BR454,i,0.0024724968
7075,BR,i,BR454,ɪ,8.294303e-07
75,BR,i,BR454,eɪ,4.528536e-05
6075,BR,i,BR454,ɛ,8.294303e-07
4075,BR,i,BR454,æ,8.294303e-07
5075,BR,i,BR454,ɑ,8.294303e-07
9075,BR,i,BR454,ʌ,8.294303e-07
2075,BR,i,BR454,oʊ,8.294303e-07
3075,BR,i,BR454,u,0.9974764
8075,BR,i,BR454,ʊ,8.294303e-07
1078,BR,i,BR46,i,0.0021598546
7078,BR,i,BR46,ɪ,0.0021598546
78,BR,i,BR46,eɪ,0.0058710934
6078,BR,i,BR46,ɛ,0.11792406
4078,BR,i,BR46,æ,0.00010753282
5078,BR,i,BR46,ɑ,0.00010753282
9078,BR,i,BR46,ʌ,0.00010753282
2078,BR,i,BR46,oʊ,0.00010753282
3078,BR,i,BR46,u,0.8713475
8078,BR,i,BR46,ʊ,0.00010753282
1082,BR,i,BR47,i,1.670021e-05
7082,BR,i,BR47,ɪ,1.670021e-05
82,BR,i,BR47,eɪ,4.5395882e-05
6082,BR,i,BR47,ɛ,6.1436645e-06
4082,BR,i,BR47,æ,8.314546e-07
5082,BR,i,BR47,ɑ,8.314546e-07
9082,BR,i,BR47,ʌ,8.314546e-07
2082,BR,i,BR47,oʊ,8.314546e-07
3082,BR,i,BR47,u,0.99991083
8082,BR,i,BR47,ʊ,8.314546e-07
1088,BR,i,BR496,i,0.86648095
7088,BR,i,BR496,ɪ,0.0021477917
88,BR,i,BR496,eɪ,0.00029067197
6088,BR,i,BR496,ɛ,0.00079012837
4088,BR,i,BR496,æ,0.043139543
5088,BR,i,BR496,ɑ,0.043139543
