,language,vowel,file,classification,probabilities
2009,BR,i,BR132,i,0.46799833
5009,BR,i,BR132,y,0.46799833
1009,BR,i,BR132,e,5.775558e-05
11009,BR,i,BR132,ɛ,2.8754812e-06
12009,BR,i,BR132,ɛ̃,2.8754812e-06
6009,BR,i,BR132,ø,0.00042675924
7009,BR,i,BR132,œ,2.8754812e-06
9,BR,i,BR132,a,2.8754812e-06
8009,BR,i,BR132,ɑ̃,2.8754812e-06
3009,BR,i,BR132,o,7.8163675e-06
9009,BR,i,BR132,ɔ,2.8754812e-06
10009,BR,i,BR132,ɔ̃,0.063336685
4009,BR,i,BR132,u,0.00015699594
2045,BR,i,BR329,i,0.24370627
5045,BR,i,BR329,y,0.08965452
1045,BR,i,BR329,e,0.00022223133
11045,BR,i,BR329,ɛ,0.6624623
12045,BR,i,BR329,ɛ̃,1.1064247e-05
6045,BR,i,BR329,ø,0.0016420799
7045,BR,i,BR329,œ,1.1064247e-05
45,BR,i,BR329,a,0.0016420799
8045,BR,i,BR329,ɑ̃,1.1064247e-05
3045,BR,i,BR329,o,1.1064247e-05
9045,BR,i,BR329,ɔ,1.1064247e-05
10045,BR,i,BR329,ɔ̃,0.0006040874
4045,BR,i,BR329,u,1.1064247e-05
2058,BR,i,BR373,i,0.0006347662
5058,BR,i,BR373,y,0.25608298
1058,BR,i,BR373,e,0.00023351744
11058,BR,i,BR373,ɛ,0.0017254734
12058,BR,i,BR373,ɛ̃,8.5906264e-05
6058,BR,i,BR373,ø,0.01274962
7058,BR,i,BR373,œ,0.0017254734
58,BR,i,BR373,a,0.01274962
8058,BR,i,BR373,ɑ̃,0.01274962
3058,BR,i,BR373,o,0.00023351744
9058,BR,i,BR373,ɔ,0.00023351744
10058,BR,i,BR373,ɔ̃,0.69610566
4058,BR,i,BR373,u,0.004690323
2059,BR,i,BR374,i,4.5354667e-05
5059,BR,i,BR374,y,6.1380865e-06
1059,BR,i,BR374,e,1.668505e-05
11059,BR,i,BR374,ɛ,0.0009109728
12059,BR,i,BR374,ɛ̃,1.12422974e-07
6059,BR,i,BR374,ø,3.0559733e-07
7059,BR,i,BR374,œ,1.12422974e-07
59,BR,i,BR374,a,1.668505e-05
8059,BR,i,BR374,ɑ̃,3.0559733e-07
3059,BR,i,BR374,o,1.12422974e-07
9059,BR,i,BR374,ɔ,1.12422974e-07
10059,BR,i,BR374,ɔ̃,0.999003
4059,BR,i,BR374,u,1.12422974e-07
2060,BR,i,BR375,i,0.017978104
5060,BR,i,BR375,y,4.0636433e-08
1060,BR,i,BR375,e,0.0001211355
11060,BR,i,BR375,ɛ,0.98157114
12060,BR,i,BR375,ɛ̃,4.0636433e-08
6060,BR,i,BR375,ø,4.0636433e-08
7060,BR,i,BR375,œ,4.0636433e-08
60,BR,i,BR375,a,4.0636433e-08
8060,BR,i,BR375,ɑ̃,4.0636433e-08
3060,BR,i,BR375,o,4.0636433e-08
9060,BR,i,BR375,ɔ,4.0636433e-08
10060,BR,i,BR375,ɔ̃,0.00032928042
