,language,vowel,file,classification,probabilities
1009,BR,i,BR132,i,1.1253515e-07
7009,BR,i,BR132,ɪ,0.99999976
9,BR,i,BR132,eɪ,5.1090876e-12
6009,BR,i,BR132,ɛ,2.7894675e-10
4009,BR,i,BR132,æ,5.1090876e-12
5009,BR,i,BR132,ɑ,5.1090876e-12
9009,BR,i,BR132,ʌ,1.388794e-11
2009,BR,i,BR132,oʊ,5.1090876e-12
3009,BR,i,BR132,u,1.5229976e-08
8009,BR,i,BR132,ʊ,1.1253515e-07
1045,BR,i,BR329,i,8.3152804e-07
7045,BR,i,BR329,ɪ,0.99999917
45,BR,i,BR329,eɪ,1.8795273e-12
6045,BR,i,BR329,ɛ,3.7751312e-11
4045,BR,i,BR329,æ,1.8795273e-12
5045,BR,i,BR329,ɑ,1.8795273e-12
9045,BR,i,BR329,ʌ,5.1090846e-12
2045,BR,i,BR329,oʊ,1.8795273e-12
3045,BR,i,BR329,u,7.582554e-10
8045,BR,i,BR329,ʊ,1.5229967e-08
1058,BR,i,BR373,i,3.0590218e-07
7058,BR,i,BR373,ɪ,0.9999995
58,BR,i,BR373,eɪ,5.1090863e-12
6058,BR,i,BR373,ɛ,1.0261875e-10
4058,BR,i,BR373,æ,5.1090863e-12
5058,BR,i,BR373,ɑ,5.1090863e-12
9058,BR,i,BR373,ʌ,1.3887937e-11
2058,BR,i,BR373,oʊ,5.1090863e-12
3058,BR,i,BR373,u,1.5229972e-08
8058,BR,i,BR373,ʊ,1.1253512e-07
1059,BR,i,BR374,i,1.1253515e-07
7059,BR,i,BR374,ɪ,0.99999976
59,BR,i,BR374,eɪ,5.1090876e-12
6059,BR,i,BR374,ɛ,2.7894675e-10
4059,BR,i,BR374,æ,5.1090876e-12
5059,BR,i,BR374,ɑ,5.1090876e-12
9059,BR,i,BR374,ʌ,1.388794e-11
2059,BR,i,BR374,oʊ,5.1090876e-12
3059,BR,i,BR374,u,1.5229976e-08
8059,BR,i,BR374,ʊ,1.1253515e-07
1060,BR,i,BR375,i,8.3152804e-07
7060,BR,i,BR375,ɪ,0.99999917
60,BR,i,BR375,eɪ,1.8795273e-12
6060,BR,i,BR375,ɛ,3.7751312e-11
4060,BR,i,BR375,æ,1.8795273e-12
5060,BR,i,BR375,ɑ,1.8795273e-12
9060,BR,i,BR375,ʌ,5.1090846e-12
2060,BR,i,BR375,oʊ,1.8795273e-12
3060,BR,i,BR375,u,2.061152e-09
8060,BR,i,BR375,ʊ,5.6027916e-09
1074,BR,i,BR452,i,4.5397843e-05
7074,BR,i,BR452,ɪ,0.999954
74,BR,i,BR452,eɪ,1.0261407e-10
6074,BR,i,BR452,ɛ,5.6025384e-09
4074,BR,i,BR452,æ,1.0261407e-10
5074,BR,i,BR452,ɑ,1.0261407e-10
9074,BR,i,BR452,ʌ,2.0610589e-09
2074,BR,i,BR452,oʊ,1.0261407e-10
3074,BR,i,BR452,u,3.0588825e-07
8074,BR,i,BR452,ʊ,3.0588825e-07
1075,BR,i,BR454,i,8.3152804e-07
7075,BR,i,BR454,ɪ,0.99999917
75,BR,i,BR454,eɪ,1.8795273e-12
6075,BR,i,BR454,ɛ,3.7751312e-11
4075,BR,i,BR454,æ,5.1090846e-12
5075,BR,i,BR454,ɑ,1.8795273e-12
9075,BR,i,BR454,ʌ,5.1090846e-12
2075,BR,i,BR454,oʊ,1.8795273e-12
3075,BR,i,BR454,u,7.582554e-10
8075,BR,i,BR454,ʊ,5.6027916e-09
1078,BR,i,BR46,i,4.1399375e-08
7078,BR,i,BR46,ɪ,1.0
78,BR,i,BR46,eɪ,1.8795289e-12
6078,BR,i,BR46,ɛ,3.7751344e-11
4078,BR,i,BR46,æ,1.8795289e-12
5078,BR,i,BR46,ɑ,1.8795289e-12
9078,BR,i,BR46,ʌ,5.109089e-12
2078,BR,i,BR46,oʊ,1.8795289e-12
3078,BR,i,BR46,u,5.6027964e-09
8078,BR,i,BR46,ʊ,4.1399375e-08
1082,BR,i,BR47,i,1.1253515e-07
7082,BR,i,BR47,ɪ,0.99999976
82,BR,i,BR47,eɪ,5.1090876e-12
6082,BR,i,BR47,ɛ,2.7894675e-10
4082,BR,i,BR47,æ,5.1090876e-12
5082,BR,i,BR47,ɑ,5.1090876e-12
9082,BR,i,BR47,ʌ,1.388794e-11
2082,BR,i,BR47,oʊ,5.1090876e-12
3082,BR,i,BR47,u,1.5229976e-08
8082,BR,i,BR47,ʊ,1.1253515e-07
1088,BR,i,BR496,i,4.5397843e-05
7088,BR,i,BR496,ɪ,0.999954
88,BR,i,BR496,eɪ,1.0261407e-10
6088,BR,i,BR496,ɛ,5.6025384e-09
4088,BR,i,BR496,æ,1.0261407e-10
5088,BR,i,BR496,ɑ,1.0261407e-10
9088,BR,i,BR496,ʌ,2.0610589e-09
2088,BR,i,BR496,oʊ,1.0261407e-10
3088,BR,i,BR496,u,3.0588825e-07
8088,BR,i,BR496,ʊ,3.0588825e-07
1135,BR,i,BR741,i,1.1253515e-07
7135,BR,i,BR741,ɪ,0.99999976
135,BR,i,BR741,eɪ,5.1090876e-12
6135,BR,i,BR741,ɛ,2.7894675e-10
4135,BR,i,BR741,æ,5.1090876e-12
5135,BR,i,BR741,ɑ,5.1090876e-12
9135,BR,i,BR741,ʌ,1.388794e-11
2135,BR,i,BR741,oʊ,5.1090876e-12
3135,BR,i,BR741,u,1.5229976e-08
8135,BR,i,BR741,ʊ,1.1253515e-07
1136,BR,i,BR742,i,1.1253515e-07
7136,BR,i,BR742,ɪ,0.99999976
136,BR,i,BR742,eɪ,5.1090876e-12
6136,BR,i,BR742,ɛ,2.7894675e-10
4136,BR,i,BR742,æ,5.1090876e-12
5136,BR,i,BR742,ɑ,5.1090876e-12
9136,BR,i,BR742,ʌ,1.388794e-11
2136,BR,i,BR742,oʊ,5.1090876e-12
3136,BR,i,BR742,u,1.5229976e-08
8136,BR,i,BR742,ʊ,1.1253515e-07
1141,BR,i,BR757,i,4.1399375e-08
7141,BR,i,BR757,ɪ,1.0
141,BR,i,BR757,eɪ,1.8795289e-12
6141,BR,i,BR757,ɛ,3.7751344e-11
4141,BR,i,BR757,æ,1.8795289e-12
5141,BR,i,BR757,ɑ,1.8795289e-12
9141,BR,i,BR757,ʌ,5.109089e-12
2141,BR,i,BR757,oʊ,1.8795289e-12
3141,BR,i,BR757,u,5.6027964e-09
8141,BR,i,BR757,ʊ,4.1399375e-08
1146,BR,i,BR796,i,4.1399375e-08
7146,BR,i,BR796,ɪ,1.0
146,BR,i,BR796,eɪ,1.8795289e-12
6146,BR,i,BR796,ɛ,3.7751344e-11
4146,BR,i,BR796,æ,1.8795289e-12
5146,BR,i,BR796,ɑ,1.8795289e-12
9146,BR,i,BR796,ʌ,5.109089e-12
2146,BR,i,BR796,oʊ,1.8795289e-12
3146,BR,i,BR796,u,5.6027964e-09
8146,BR,i,BR796,ʊ,4.1399375e-08
1189,BR,i,BR99,i,1.1253515e-07
7189,BR,i,BR99,ɪ,0.99999976
189,BR,i,BR99,eɪ,5.1090876e-12
6189,BR,i,BR99,ɛ,2.7894675e-10
4189,BR,i,BR99,æ,5.1090876e-12
5189,BR,i,BR99,ɑ,5.1090876e-12
9189,BR,i,BR99,ʌ,1.388794e-11
2189,BR,i,BR99,oʊ,5.1090876e-12
3189,BR,i,BR99,u,1.5229976e-08
8189,BR,i,BR99,ʊ,1.1253515e-07
1190,BR,i,BR992,i,8.3152804e-07
7190,BR,i,BR992,ɪ,0.99999917
190,BR,i,BR992,eɪ,1.8795273e-12
6190,BR,i,BR992,ɛ,1.0261871e-10
4190,BR,i,BR992,æ,1.8795273e-12
5190,BR,i,BR992,ɑ,1.8795273e-12
9190,BR,i,BR992,ʌ,5.1090846e-12
2190,BR,i,BR992,oʊ,1.8795273e-12
3190,BR,i,BR992,u,7.582554e-10
8190,BR,i,BR992,ʊ,5.6027916e-09
1004,BR,ĩ,BR1025,i,1.1253515e-07
7004,BR,ĩ,BR1025,ɪ,0.99999976
4,BR,ĩ,BR1025,eɪ,5.1090876e-12
6004,BR,ĩ,BR1025,ɛ,2.7894675e-10
4004,BR,ĩ,BR1025,æ,5.1090876e-12
