,language,vowel,file,classification,probabilities
1009,BR,i,BR132,i,0.11920116
7009,BR,i,BR132,ɪ,0.8807841
9,BR,i,BR132,eɪ,6.678598e-10
6009,BR,i,BR132,ɛ,3.646391e-08
4009,BR,i,BR132,æ,6.678598e-10
5009,BR,i,BR132,ɑ,6.678598e-10
9009,BR,i,BR132,ʌ,1.8154314e-09
2009,BR,i,BR132,oʊ,6.678598e-10
3009,BR,i,BR132,u,1.4710592e-05
8009,BR,i,BR132,ʊ,3.646391e-08
1045,BR,i,BR329,i,0.00012339448
7045,BR,i,BR329,ɪ,0.9998758
45,BR,i,BR329,eɪ,3.7746653e-11
6045,BR,i,BR329,ɛ,2.0608977e-09
4045,BR,i,BR329,æ,3.7746653e-11
5045,BR,i,BR329,ɑ,3.7746653e-11
9045,BR,i,BR329,ʌ,1.0260605e-10
2045,BR,i,BR329,oʊ,3.7746653e-11
3045,BR,i,BR329,u,8.3142544e-07
8045,BR,i,BR329,ʊ,5.6021006e-09
1058,BR,i,BR373,i,0.00012339448
7058,BR,i,BR373,ɪ,0.9998758
58,BR,i,BR373,eɪ,3.7746653e-11
6058,BR,i,BR373,ɛ,2.0608977e-09
4058,BR,i,BR373,æ,3.7746653e-11
5058,BR,i,BR373,ɑ,3.7746653e-11
9058,BR,i,BR373,ʌ,1.0260605e-10
2058,BR,i,BR373,oʊ,3.7746653e-11
3058,BR,i,BR373,u,8.3142544e-07
8058,BR,i,BR373,ʊ,5.6021006e-09
1059,BR,i,BR374,i,1.6701415e-05
7059,BR,i,BR374,ɪ,0.99998295
59,BR,i,BR374,eɪ,1.3887707e-11
6059,BR,i,BR374,ɛ,7.582431e-10
4059,BR,i,BR374,æ,1.3887707e-11
5059,BR,i,BR374,ɑ,1.3887707e-11
9059,BR,i,BR374,ʌ,3.7750702e-11
2059,BR,i,BR374,oʊ,1.3887707e-11
3059,BR,i,BR374,u,3.0589712e-07
8059,BR,i,BR374,ʊ,2.0611186e-09
1060,BR,i,BR375,i,0.00012339448
7060,BR,i,BR375,ɪ,0.9998758
60,BR,i,BR375,eɪ,3.7746653e-11
6060,BR,i,BR375,ɛ,2.0608977e-09
4060,BR,i,BR375,æ,3.7746653e-11
5060,BR,i,BR375,ɑ,3.7746653e-11
9060,BR,i,BR375,ʌ,1.0260605e-10
2060,BR,i,BR375,oʊ,3.7746653e-11
3060,BR,i,BR375,u,8.3142544e-07
8060,BR,i,BR375,ʊ,5.6021006e-09
1074,BR,i,BR452,i,0.0024726177
7074,BR,i,BR452,ɪ,0.99752516
74,BR,i,BR452,eɪ,1.0236483e-10
6074,BR,i,BR452,ɛ,5.58893e-09
4074,BR,i,BR452,æ,1.0236483e-10
5074,BR,i,BR452,ɑ,1.0236483e-10
9074,BR,i,BR452,ʌ,2.7825647e-10
2074,BR,i,BR452,oʊ,1.0236483e-10
3074,BR,i,BR452,u,2.2547354e-06
8074,BR,i,BR452,ʊ,5.58893e-09
1075,BR,i,BR454,i,0.0024726177
7075,BR,i,BR454,ɪ,0.99752516
75,BR,i,BR454,eɪ,1.0236483e-10
6075,BR,i,BR454,ɛ,5.58893e-09
4075,BR,i,BR454,æ,1.0236483e-10
5075,BR,i,BR454,ɑ,1.0236483e-10
9075,BR,i,BR454,ʌ,2.7825647e-10
2075,BR,i,BR454,oʊ,1.0236483e-10
3075,BR,i,BR454,u,2.2547354e-06
8075,BR,i,BR454,ʊ,5.58893e-09
1078,BR,i,BR46,i,0.11920116
7078,BR,i,BR46,ɪ,0.8807841
78,BR,i,BR46,eɪ,6.678598e-10
6078,BR,i,BR46,ɛ,3.646391e-08
4078,BR,i,BR46,æ,6.678598e-10
5078,BR,i,BR46,ɑ,6.678598e-10
9078,BR,i,BR46,ʌ,1.8154314e-09
2078,BR,i,BR46,oʊ,6.678598e-10
3078,BR,i,BR46,u,1.4710592e-05
8078,BR,i,BR46,ʊ,3.646391e-08
1082,BR,i,BR47,i,0.11920116
7082,BR,i,BR47,ɪ,0.8807841
82,BR,i,BR47,eɪ,6.678598e-10
6082,BR,i,BR47,ɛ,3.646391e-08
4082,BR,i,BR47,æ,6.678598e-10
5082,BR,i,BR47,ɑ,6.678598e-10
9082,BR,i,BR47,ʌ,1.8154314e-09
2082,BR,i,BR47,oʊ,6.678598e-10
3082,BR,i,BR47,u,1.4710592e-05
8082,BR,i,BR47,ʊ,3.646391e-08
1088,BR,i,BR496,i,0.0024726177
7088,BR,i,BR496,ɪ,0.99752516
88,BR,i,BR496,eɪ,1.0236483e-10
6088,BR,i,BR496,ɛ,5.58893e-09
4088,BR,i,BR496,æ,1.0236483e-10
5088,BR,i,BR496,ɑ,1.0236483e-10
9088,BR,i,BR496,ʌ,2.7825647e-10
2088,BR,i,BR496,oʊ,1.0236483e-10
3088,BR,i,BR496,u,2.2547354e-06
8088,BR,i,BR496,ʊ,5.58893e-09
1135,BR,i,BR741,i,0.04742585
7135,BR,i,BR741,ɪ,0.9525737
135,BR,i,BR741,eɪ,2.657174e-10
6135,BR,i,BR741,ɛ,1.4507678e-08
4135,BR,i,BR741,æ,2.657174e-10
5135,BR,i,BR741,ɑ,2.657174e-10
9135,BR,i,BR741,ʌ,7.222947e-10
2135,BR,i,BR741,oʊ,2.657174e-10
3135,BR,i,BR741,u,2.913945e-07
8135,BR,i,BR741,ʊ,1.0719805e-07
1136,BR,i,BR742,i,0.11920116
7136,BR,i,BR742,ɪ,0.8807841
136,BR,i,BR742,eɪ,6.678598e-10
6136,BR,i,BR742,ɛ,3.646391e-08
4136,BR,i,BR742,æ,6.678598e-10
5136,BR,i,BR742,ɑ,6.678598e-10
9136,BR,i,BR742,ʌ,1.8154314e-09
2136,BR,i,BR742,oʊ,6.678598e-10
3136,BR,i,BR742,u,1.4710592e-05
8136,BR,i,BR742,ʊ,3.646391e-08
1141,BR,i,BR757,i,0.11920116
7141,BR,i,BR757,ɪ,0.8807841
141,BR,i,BR757,eɪ,6.678598e-10
6141,BR,i,BR757,ɛ,3.646391e-08
4141,BR,i,BR757,æ,6.678598e-10
5141,BR,i,BR757,ɑ,6.678598e-10
9141,BR,i,BR757,ʌ,1.8154314e-09
2141,BR,i,BR757,oʊ,6.678598e-10
3141,BR,i,BR757,u,1.4710592e-05
8141,BR,i,BR757,ʊ,3.646391e-08
1146,BR,i,BR796,i,0.11920116
7146,BR,i,BR796,ɪ,0.8807841
146,BR,i,BR796,eɪ,6.678598e-10
6146,BR,i,BR796,ɛ,3.646391e-08
4146,BR,i,BR796,æ,6.678598e-10
5146,BR,i,BR796,ɑ,6.678598e-10
9146,BR,i,BR796,ʌ,1.8154314e-09
