,language,vowel,file,classification,probabilities
2009,BR,i,BR132,i,0.9999976
5009,BR,i,BR132,y,2.0611488e-09
1009,BR,i,BR132,e,1.3887911e-11
11009,BR,i,BR132,ɛ,1.3887911e-11
12009,BR,i,BR132,ɛ̃,1.0261855e-10
6009,BR,i,BR132,ø,1.3887911e-11
7009,BR,i,BR132,œ,3.7751254e-11
9,BR,i,BR132,a,1.3887911e-11
8009,BR,i,BR132,ɑ̃,3.7751254e-11
3009,BR,i,BR132,o,1.3887911e-11
9009,BR,i,BR132,ɔ,3.7751254e-11
10009,BR,i,BR132,ɔ̃,1.12534906e-07
4009,BR,i,BR132,u,2.260324e-06
2045,BR,i,BR329,i,0.981107
5045,BR,i,BR329,y,1.1040905e-07
1045,BR,i,BR329,e,3.001229e-07
11045,BR,i,BR329,ɛ,3.001229e-07
12045,BR,i,BR329,ɛ̃,2.217625e-06
6045,BR,i,BR329,ø,8.158186e-07
7045,BR,i,BR329,œ,1.1040905e-07
45,BR,i,BR329,a,1.1040905e-07
8045,BR,i,BR329,ɑ̃,2.217625e-06
3045,BR,i,BR329,o,6.02813e-06
9045,BR,i,BR329,ɔ,1.6386155e-05
10045,BR,i,BR329,ɔ̃,0.0008946538
4045,BR,i,BR329,u,0.017969603
2058,BR,i,BR373,i,0.9516615
5058,BR,i,BR373,y,2.9111547e-07
1058,BR,i,BR373,e,1.5894366e-05
11058,BR,i,BR373,ɛ,0.000867803
12058,BR,i,BR373,ɛ̃,2.9111547e-07
6058,BR,i,BR373,ø,2.9111547e-07
7058,BR,i,BR373,œ,2.9111547e-07
58,BR,i,BR373,a,5.8472106e-06
8058,BR,i,BR373,ɑ̃,5.8472106e-06
3058,BR,i,BR373,o,1.5894366e-05
9058,BR,i,BR373,ɔ,2.1510687e-06
10058,BR,i,BR373,ɔ̃,4.3205368e-05
4058,BR,i,BR373,u,0.047380436
2059,BR,i,BR374,i,0.87690204
5059,BR,i,BR374,y,7.2916924e-07
1059,BR,i,BR374,e,1.4645755e-05
11059,BR,i,BR374,ɛ,0.0021736228
12059,BR,i,BR374,ɛ̃,5.3878725e-06
6059,BR,i,BR374,ø,5.3878725e-06
7059,BR,i,BR374,œ,7.2916924e-07
59,BR,i,BR374,a,7.2916924e-07
8059,BR,i,BR374,ɑ̃,5.3878725e-06
3059,BR,i,BR374,o,3.9811293e-05
9059,BR,i,BR374,ɔ,1.9820875e-06
10059,BR,i,BR374,ɔ̃,0.11867578
4059,BR,i,BR374,u,0.0021736228
2060,BR,i,BR375,i,0.9513904
5060,BR,i,BR375,y,2.9103253e-07
1060,BR,i,BR375,e,7.9110845e-07
11060,BR,i,BR375,ɛ,7.9110845e-07
12060,BR,i,BR375,ɛ̃,5.845545e-06
6060,BR,i,BR375,ø,2.1504557e-06
7060,BR,i,BR375,œ,2.9103253e-07
60,BR,i,BR375,a,2.9103253e-07
8060,BR,i,BR375,ɑ̃,2.1504557e-06
3060,BR,i,BR375,o,4.3193057e-05
9060,BR,i,BR375,ɔ,0.00031915592
10060,BR,i,BR375,ɔ̃,0.047366936
4060,BR,i,BR375,u,0.00086755573
2074,BR,i,BR452,i,0.9999832
5074,BR,i,BR452,y,1.0261707e-10
1074,BR,i,BR452,e,3.775071e-11
11074,BR,i,BR452,ɛ,1.388771e-11
12074,BR,i,BR452,ɛ̃,3.775071e-11
6074,BR,i,BR452,ø,1.0261707e-10
7074,BR,i,BR452,œ,3.775071e-11
74,BR,i,BR452,a,1.670142e-05
8074,BR,i,BR452,ɑ̃,3.775071e-11
3074,BR,i,BR452,o,1.388771e-11
9074,BR,i,BR452,ɔ,1.388771e-11
10074,BR,i,BR452,ɔ̃,1.388771e-11
4074,BR,i,BR452,u,1.12533286e-07
2075,BR,i,BR454,i,0.88079685
5075,BR,i,BR454,y,9.9120626e-08
1075,BR,i,BR454,e,9.9120626e-08
11075,BR,i,BR454,ɛ,1.8154577e-09
