,language,vowel,file,classification,probabilities
1009,BR,i,BR132,i,0.00090866094
7009,BR,i,BR132,ɪ,0.00012297388
9,BR,i,BR132,eɪ,6.122509e-06
6009,BR,i,BR132,ɛ,0.0024699967
4009,BR,i,BR132,æ,6.122509e-06
5009,BR,i,BR132,ɑ,0.9964677
9009,BR,i,BR132,ʌ,1.1213767e-07
2009,BR,i,BR132,oʊ,1.6642705e-05
3009,BR,i,BR132,u,8.285915e-07
8009,BR,i,BR132,ʊ,8.285915e-07
1045,BR,i,BR329,i,0.040299095
7045,BR,i,BR329,ɪ,0.040299095
45,BR,i,BR329,eɪ,1.8295761e-06
6045,BR,i,BR329,ɛ,4.9733035e-06
4045,BR,i,BR329,æ,9.989147e-05
5045,BR,i,BR329,ɑ,0.00027153318
9045,BR,i,BR329,ʌ,1.351884e-05
2045,BR,i,BR329,oʊ,3.674802e-05
3045,BR,i,BR329,u,0.809429
8045,BR,i,BR329,ʊ,0.1095443
1058,BR,i,BR373,i,0.002472616
7058,BR,i,BR373,ɪ,0.99752444
58,BR,i,BR373,eɪ,2.056051e-09
6058,BR,i,BR373,ɛ,1.5192276e-08
4058,BR,i,BR373,æ,2.056051e-09
5058,BR,i,BR373,ɑ,4.129689e-08
9058,BR,i,BR373,ʌ,4.129689e-08
2058,BR,i,BR373,oʊ,3.0514505e-07
3058,BR,i,BR373,u,2.2547338e-06
8058,BR,i,BR373,ʊ,3.0514505e-07
1059,BR,i,BR374,i,1.670142e-05
7059,BR,i,BR374,ɪ,0.9999832
59,BR,i,BR374,eɪ,1.388771e-11
6059,BR,i,BR374,ɛ,2.7894212e-10
4059,BR,i,BR374,æ,1.388771e-11
5059,BR,i,BR374,ɑ,1.388771e-11
9059,BR,i,BR374,ʌ,3.775071e-11
2059,BR,i,BR374,oʊ,1.388771e-11
3059,BR,i,BR374,u,1.12533286e-07
8059,BR,i,BR374,ʊ,1.5229723e-08
1060,BR,i,BR375,i,0.04582197
7060,BR,i,BR375,ɪ,0.016856961
60,BR,i,BR375,eɪ,2.080314e-06
6060,BR,i,BR375,ɛ,2.080314e-06
4060,BR,i,BR375,æ,4.1784228e-05
5060,BR,i,BR375,ɑ,1.5371557e-05
9060,BR,i,BR375,ʌ,2.080314e-06
2060,BR,i,BR375,oʊ,4.1784228e-05
3060,BR,i,BR375,u,0.92035884
8060,BR,i,BR375,ʊ,0.016856961
1074,BR,i,BR452,i,0.04197175
7074,BR,i,BR452,ɪ,0.84302515
74,BR,i,BR452,eɪ,5.1797256e-06
6074,BR,i,BR452,ɛ,0.00076873944
4074,BR,i,BR452,æ,0.000104037565
5074,BR,i,BR452,ɑ,7.0099964e-07
9074,BR,i,BR452,ʌ,0.114091046
2074,BR,i,BR452,oʊ,1.4079954e-05
3074,BR,i,BR452,u,5.1797256e-06
8074,BR,i,BR452,ʊ,1.4079954e-05
1075,BR,i,BR454,i,0.047117658
7075,BR,i,BR454,ɪ,4.2965745e-05
75,BR,i,BR454,eɪ,1.5806214e-05
6075,BR,i,BR454,ɛ,0.006376682
4075,BR,i,BR454,æ,1.5806214e-05
5075,BR,i,BR454,ɑ,0.9463835
9075,BR,i,BR454,ʌ,2.895009e-07
2075,BR,i,BR454,oʊ,4.2965745e-05
3075,BR,i,BR454,u,2.1391384e-06
8075,BR,i,BR454,ʊ,2.1391384e-06
1078,BR,i,BR46,i,0.00080184604
7078,BR,i,BR46,ɪ,0.00080184604
78,BR,i,BR46,eɪ,1.4686322e-05
6078,BR,i,BR46,ɛ,0.1190045
4078,BR,i,BR46,æ,1.9875777e-06
5078,BR,i,BR46,ɑ,0.87933093
9078,BR,i,BR46,ʌ,2.6898937e-07
2078,BR,i,BR46,oʊ,3.9921564e-05
3078,BR,i,BR46,u,1.9875777e-06
8078,BR,i,BR46,ʊ,1.9875777e-06
1082,BR,i,BR47,i,0.00033305545
7082,BR,i,BR47,ɪ,0.00012252424
82,BR,i,BR47,eɪ,6.1001233e-06
6082,BR,i,BR47,ɛ,0.006689598
4082,BR,i,BR47,æ,6.1001233e-06
5082,BR,i,BR47,ɑ,0.9928243
9082,BR,i,BR47,ʌ,1.1172766e-07
2082,BR,i,BR47,oʊ,1.6581855e-05
3082,BR,i,BR47,u,8.255619e-07
8082,BR,i,BR47,ʊ,8.255619e-07
1088,BR,i,BR496,i,0.00031934134
7088,BR,i,BR496,ɪ,0.00031934134
88,BR,i,BR496,eɪ,5.848941e-06
6088,BR,i,BR496,ɛ,0.04739446
4088,BR,i,BR496,æ,2.9120162e-07
5088,BR,i,BR496,ɑ,0.95194316
9088,BR,i,BR496,ʌ,1.0712709e-07
2088,BR,i,BR496,oʊ,1.589907e-05
3088,BR,i,BR496,u,7.915681e-07
8088,BR,i,BR496,ʊ,7.915681e-07
1135,BR,i,BR741,i,0.0003343991
7135,BR,i,BR741,ɪ,0.0003343991
135,BR,i,BR741,eɪ,6.1247333e-06
6135,BR,i,BR741,ɛ,0.0024708938
4135,BR,i,BR741,æ,6.1247333e-06
5135,BR,i,BR741,ɑ,0.9968297
9135,BR,i,BR741,ʌ,1.12178405e-07
2135,BR,i,BR741,oʊ,1.6648752e-05
3135,BR,i,BR741,u,8.288925e-07
8135,BR,i,BR741,ʊ,8.288925e-07
1136,BR,i,BR742,i,0.0003343991
7136,BR,i,BR742,ɪ,0.0003343991
136,BR,i,BR742,eɪ,6.1247333e-06
6136,BR,i,BR742,ɛ,0.0024708938
4136,BR,i,BR742,æ,6.1247333e-06
5136,BR,i,BR742,ɑ,0.9968297
9136,BR,i,BR742,ʌ,1.12178405e-07
2136,BR,i,BR742,oʊ,1.6648752e-05
3136,BR,i,BR742,u,8.288925e-07
8136,BR,i,BR742,ʊ,8.288925e-07
1141,BR,i,BR757,i,0.0003343991
7141,BR,i,BR757,ɪ,0.0003343991
141,BR,i,BR757,eɪ,6.1247333e-06
6141,BR,i,BR757,ɛ,0.0024708938
4141,BR,i,BR757,æ,6.1247333e-06
5141,BR,i,BR757,ɑ,0.9968297
9141,BR,i,BR757,ʌ,1.12178405e-07
2141,BR,i,BR757,oʊ,1.6648752e-05
3141,BR,i,BR757,u,8.288925e-07
8141,BR,i,BR757,ʊ,8.288925e-07
1146,BR,i,BR796,i,0.00090866094
7146,BR,i,BR796,ɪ,0.00012297388
146,BR,i,BR796,eɪ,6.122509e-06
6146,BR,i,BR796,ɛ,0.0024699967
4146,BR,i,BR796,æ,6.122509e-06
5146,BR,i,BR796,ɑ,0.9964677
9146,BR,i,BR796,ʌ,1.1213767e-07
2146,BR,i,BR796,oʊ,1.6642705e-05
3146,BR,i,BR796,u,8.285915e-07
8146,BR,i,BR796,ʊ,8.285915e-07
1189,BR,i,BR99,i,0.0048919343
7189,BR,i,BR99,ɪ,0.0017996421
189,BR,i,BR99,eɪ,8.95989e-05
