,language,vowel,file,classification,probabilities
1009,BR,i,BR132,i,0.9999999
7009,BR,i,BR132,ɪ,2.7894678e-10
9,BR,i,BR132,eɪ,1.3887942e-11
6009,BR,i,BR132,ɛ,2.7894678e-10
4009,BR,i,BR132,æ,3.775134e-11
5009,BR,i,BR132,ɑ,1.3887942e-11
9009,BR,i,BR132,ʌ,2.0611535e-09
2009,BR,i,BR132,oʊ,4.139937e-08
3009,BR,i,BR132,u,1.1253516e-07
8009,BR,i,BR132,ʊ,2.0611535e-09
1045,BR,i,BR329,i,0.017732674
7045,BR,i,BR329,ɪ,0.006523486
45,BR,i,BR329,eɪ,2.188386e-06
6045,BR,i,BR329,ɛ,2.188386e-06
4045,BR,i,BR329,æ,4.3954904e-05
5045,BR,i,BR329,ɑ,0.00032478524
9045,BR,i,BR329,ʌ,0.0023998565
2045,BR,i,BR329,oʊ,0.0023998565
3045,BR,i,BR329,u,0.0023998565
8045,BR,i,BR329,ʊ,0.9681712
1058,BR,i,BR373,i,0.047291238
7058,BR,i,BR373,ɪ,0.94986993
58,BR,i,BR373,eɪ,0.00031864585
6058,BR,i,BR373,ɛ,2.147019e-06
4058,BR,i,BR373,æ,2.905674e-07
5058,BR,i,BR373,ɑ,0.00011722326
9058,BR,i,BR373,ʌ,7.8984414e-07
2058,BR,i,BR373,oʊ,2.147019e-06
3058,BR,i,BR373,u,4.312403e-05
8058,BR,i,BR373,ʊ,0.0023544922
1059,BR,i,BR374,i,0.66489863
7059,BR,i,BR374,ɪ,0.089984246
59,BR,i,BR374,eɪ,1.1104938e-05
6059,BR,i,BR374,ɛ,4.0852783e-06
4059,BR,i,BR374,æ,3.0186353e-05
5059,BR,i,BR374,ɑ,8.205501e-05
9059,BR,i,BR374,ʌ,8.205501e-05
2059,BR,i,BR374,oʊ,8.205501e-05
3059,BR,i,BR374,u,0.00022304864
8059,BR,i,BR374,ʊ,0.24460255
1060,BR,i,BR375,i,0.11829295
7060,BR,i,BR375,ɪ,0.0021666111
60,BR,i,BR375,eɪ,1.9756935e-06
6060,BR,i,BR375,ɛ,1.9756935e-06
4060,BR,i,BR375,æ,3.9682865e-05
5060,BR,i,BR375,ɑ,0.00079705165
9060,BR,i,BR375,ʌ,0.0002932189
2060,BR,i,BR375,oʊ,0.0021666111
3060,BR,i,BR375,u,0.0021666111
