,language,vowel,file,classification,probabilities
1009,BR,i,BR132,i,0.041681062
7009,BR,i,BR132,ɪ,0.0002808448
9,BR,i,BR132,eɪ,0.0002808448
6009,BR,i,BR132,ɛ,0.002075178
4009,BR,i,BR132,æ,0.00076341536
5009,BR,i,BR132,ɑ,0.002075178
9009,BR,i,BR132,ʌ,0.11330088
2009,BR,i,BR132,oʊ,0.002075178
3009,BR,i,BR132,u,0.8371866
8009,BR,i,BR132,ʊ,0.0002808448
1045,BR,i,BR329,i,4.4944107e-05
7045,BR,i,BR329,ɪ,0.0024538653
45,BR,i,BR329,eɪ,4.4944107e-05
6045,BR,i,BR329,ɛ,0.0024538653
4045,BR,i,BR329,æ,0.98995984
5045,BR,i,BR329,ɑ,4.4944107e-05
9045,BR,i,BR329,ʌ,0.0024538653
2045,BR,i,BR329,oʊ,4.4944107e-05
3045,BR,i,BR329,u,0.0024538653
8045,BR,i,BR329,ʊ,4.4944107e-05
1058,BR,i,BR373,i,0.49325684
7058,BR,i,BR373,ɪ,0.18145905
58,BR,i,BR373,eɪ,0.0012226615
6058,BR,i,BR373,ɛ,0.18145905
4058,BR,i,BR373,æ,0.0033235385
5058,BR,i,BR373,ɑ,0.0012226615
9058,BR,i,BR373,ʌ,0.06675506
2058,BR,i,BR373,oʊ,0.0012226615
3058,BR,i,BR373,u,0.06675506
8058,BR,i,BR373,ʊ,0.0033235385
1059,BR,i,BR374,i,0.006679895
7059,BR,i,BR374,ɪ,0.99138427
59,BR,i,BR374,eɪ,1.6557804e-05
6059,BR,i,BR374,ɛ,1.6557804e-05
4059,BR,i,BR374,æ,1.6557804e-05
5059,BR,i,BR374,ɑ,1.6557804e-05
9059,BR,i,BR374,ʌ,0.00090402545
2059,BR,i,BR374,oʊ,1.6557804e-05
3059,BR,i,BR374,u,0.00090402545
8059,BR,i,BR374,ʊ,4.500878e-05
1060,BR,i,BR375,i,0.0006625263
7060,BR,i,BR375,ɪ,0.09832762
60,BR,i,BR375,eɪ,0.0006625263
6060,BR,i,BR375,ɛ,0.09832762
4060,BR,i,BR375,æ,0.7265483
5060,BR,i,BR375,ɑ,0.0006625263
9060,BR,i,BR375,ʌ,0.03617271
2060,BR,i,BR375,oʊ,0.0006625263
3060,BR,i,BR375,u,0.03617271
8060,BR,i,BR375,ʊ,0.0018009333
1074,BR,i,BR452,i,0.00029769112
7074,BR,i,BR452,ɪ,0.04418128
74,BR,i,BR452,eɪ,0.00029769112
6074,BR,i,BR452,ɛ,0.005979286
4074,BR,i,BR452,æ,0.04418128
5074,BR,i,BR452,ɑ,0.00029769112
9074,BR,i,BR452,ʌ,0.88740474
2074,BR,i,BR452,oʊ,0.00029769112
3074,BR,i,BR452,u,0.016253386
8074,BR,i,BR452,ʊ,0.0008092084
1075,BR,i,BR454,i,0.013189662
7075,BR,i,BR454,ɪ,8.8871246e-05
75,BR,i,BR454,eɪ,8.8871246e-05
6075,BR,i,BR454,ɛ,0.0006566746
4075,BR,i,BR454,æ,8.8871246e-05
5075,BR,i,BR454,ɑ,8.8871246e-05
9075,BR,i,BR454,ʌ,0.72013116
2075,BR,i,BR454,oʊ,0.0006566746
3075,BR,i,BR454,u,0.26492146
8075,BR,i,BR454,ʊ,8.8871246e-05
1078,BR,i,BR46,i,0.041681062
7078,BR,i,BR46,ɪ,0.0002808448
78,BR,i,BR46,eɪ,0.0002808448
6078,BR,i,BR46,ɛ,0.002075178
4078,BR,i,BR46,æ,0.00076341536
5078,BR,i,BR46,ɑ,0.002075178
9078,BR,i,BR46,ʌ,0.11330088
2078,BR,i,BR46,oʊ,0.002075178
3078,BR,i,BR46,u,0.8371866
8078,BR,i,BR46,ʊ,0.0002808448
1082,BR,i,BR47,i,0.041681062
7082,BR,i,BR47,ɪ,0.0002808448
82,BR,i,BR47,eɪ,0.0002808448
6082,BR,i,BR47,ɛ,0.002075178
4082,BR,i,BR47,æ,0.00076341536
5082,BR,i,BR47,ɑ,0.002075178
9082,BR,i,BR47,ʌ,0.11330088
2082,BR,i,BR47,oʊ,0.002075178
3082,BR,i,BR47,u,0.8371866
8082,BR,i,BR47,ʊ,0.0002808448
1088,BR,i,BR496,i,0.00010856613
7088,BR,i,BR496,ɪ,3.993925e-05
88,BR,i,BR496,eɪ,3.993925e-05
6088,BR,i,BR496,ɛ,0.00029511334
4088,BR,i,BR496,æ,0.00010856613
5088,BR,i,BR496,ɑ,0.00029511334
9088,BR,i,BR496,ʌ,0.87972045
2088,BR,i,BR496,oʊ,0.00029511334
3088,BR,i,BR496,u,0.119057216
8088,BR,i,BR496,ʊ,3.993925e-05
1135,BR,i,BR741,i,0.041681062
7135,BR,i,BR741,ɪ,0.0002808448
135,BR,i,BR741,eɪ,0.0002808448
6135,BR,i,BR741,ɛ,0.002075178
4135,BR,i,BR741,æ,0.00076341536
5135,BR,i,BR741,ɑ,0.002075178
9135,BR,i,BR741,ʌ,0.11330088
2135,BR,i,BR741,oʊ,0.002075178
3135,BR,i,BR741,u,0.8371866
8135,BR,i,BR741,ʊ,0.0002808448
1136,BR,i,BR742,i,0.041681062
7136,BR,i,BR742,ɪ,0.0002808448
136,BR,i,BR742,eɪ,0.0002808448
6136,BR,i,BR742,ɛ,0.002075178
4136,BR,i,BR742,æ,0.00076341536
5136,BR,i,BR742,ɑ,0.002075178
9136,BR,i,BR742,ʌ,0.11330088
2136,BR,i,BR742,oʊ,0.002075178
3136,BR,i,BR742,u,0.8371866
8136,BR,i,BR742,ʊ,0.0002808448
1141,BR,i,BR757,i,0.041681062
7141,BR,i,BR757,ɪ,0.0002808448
141,BR,i,BR757,eɪ,0.0002808448
6141,BR,i,BR757,ɛ,0.002075178
4141,BR,i,BR757,æ,0.00076341536
5141,BR,i,BR757,ɑ,0.002075178
9141,BR,i,BR757,ʌ,0.11330088
2141,BR,i,BR757,oʊ,0.002075178
3141,BR,i,BR757,u,0.8371866
8141,BR,i,BR757,ʊ,0.0002808448
1146,BR,i,BR796,i,0.041681062
7146,BR,i,BR796,ɪ,0.0002808448
146,BR,i,BR796,eɪ,0.0002808448
6146,BR,i,BR796,ɛ,0.002075178
4146,BR,i,BR796,æ,0.00076341536
5146,BR,i,BR796,ɑ,0.002075178
9146,BR,i,BR796,ʌ,0.11330088
2146,BR,i,BR796,oʊ,0.002075178
3146,BR,i,BR796,u,0.8371866
8146,BR,i,BR796,ʊ,0.0002808448
1189,BR,i,BR99,i,0.041681062
7189,BR,i,BR99,ɪ,0.0002808448
189,BR,i,BR99,eɪ,0.0002808448
6189,BR,i,BR99,ɛ,0.002075178
4189,BR,i,BR99,æ,0.00076341536
5189,BR,i,BR99,ɑ,0.002075178
9189,BR,i,BR99,ʌ,0.11330088
2189,BR,i,BR99,oʊ,0.002075178
3189,BR,i,BR99,u,0.8371866
8189,BR,i,BR99,ʊ,0.0002808448
1190,BR,i,BR992,i,0.00033522624
7190,BR,i,BR992,ɪ,2.2587367e-06
190,BR,i,BR992,eɪ,2.2587367e-06
6190,BR,i,BR992,ɛ,0.00033522624
4190,BR,i,BR992,æ,2.2587367e-06
5190,BR,i,BR992,ɑ,2.2587367e-06
9190,BR,i,BR992,ʌ,6.1398828e-06
2190,BR,i,BR992,oʊ,1.6689932e-05
3190,BR,i,BR992,u,0.99929535
8190,BR,i,BR992,ʊ,2.2587367e-06
1004,BR,ĩ,BR1025,i,0.00033522624
7004,BR,ĩ,BR1025,ɪ,2.2587367e-06
4,BR,ĩ,BR1025,eɪ,2.2587367e-06
6004,BR,ĩ,BR1025,ɛ,0.00033522624
4004,BR,ĩ,BR1025,æ,2.2587367e-06
5004,BR,ĩ,BR1025,ɑ,2.2587367e-06
9004,BR,ĩ,BR1025,ʌ,6.1398828e-06
2004,BR,ĩ,BR1025,oʊ,1.6689932e-05
3004,BR,ĩ,BR1025,u,0.99929535
8004,BR,ĩ,BR1025,ʊ,2.2587367e-06
1005,BR,ĩ,BR1029,i,0.0007041114
7005,BR,ĩ,BR1029,ɪ,0.03844318
5,BR,ĩ,BR1029,eɪ,0.0007041114
6005,BR,ĩ,BR1029,ɛ,0.03844318
4005,BR,ĩ,BR1029,æ,0.1044994
5005,BR,ĩ,BR1029,ɑ,0.0007041114
9005,BR,ĩ,BR1029,ʌ,0.03844318
2005,BR,ĩ,BR1029,oʊ,0.0007041114
3005,BR,ĩ,BR1029,u,0.77215195
8005,BR,ĩ,BR1029,ʊ,0.005202719
1013,BR,ĩ,BR154,i,0.0003350346
7013,BR,ĩ,BR154,ɪ,2.2574454e-06
13,BR,ĩ,BR154,eɪ,2.2574454e-06
6013,BR,ĩ,BR154,ɛ,0.00091071846
4013,BR,ĩ,BR154,æ,2.2574454e-06
5013,BR,ĩ,BR154,ɑ,2.2574454e-06
9013,BR,ĩ,BR154,ʌ,2.2574454e-06
2013,BR,ĩ,BR154,oʊ,1.668039e-05
3013,BR,ĩ,BR154,u,0.99872404
8013,BR,ĩ,BR154,ʊ,2.2574454e-06
1014,BR,ĩ,BR158,i,0.00027681785
7014,BR,ĩ,BR158,ɪ,0.041083414
14,BR,ĩ,BR158,eɪ,0.00027681785
6014,BR,ĩ,BR158,ɛ,0.00027681785
4014,BR,ĩ,BR158,æ,0.015113744
5014,BR,ĩ,BR158,ɑ,0.00027681785
9014,BR,ĩ,BR158,ʌ,0.82518244
2014,BR,ĩ,BR158,oʊ,0.00027681785
3014,BR,ĩ,BR158,u,0.1116763
8014,BR,ĩ,BR158,ʊ,0.0055600354
1015,BR,ĩ,BR159,i,0.041681062
7015,BR,ĩ,BR159,ɪ,0.0002808448
15,BR,ĩ,BR159,eɪ,0.0002808448
6015,BR,ĩ,BR159,ɛ,0.002075178
4015,BR,ĩ,BR159,æ,0.00076341536
5015,BR,ĩ,BR159,ɑ,0.002075178
9015,BR,ĩ,BR159,ʌ,0.11330088
2015,BR,ĩ,BR159,oʊ,0.002075178
3015,BR,ĩ,BR159,u,0.8371866
8015,BR,ĩ,BR159,ʊ,0.0002808448
1033,BR,ĩ,BR264,i,0.00011793019
7033,BR,ĩ,BR264,ɪ,0.0064387703
33,BR,ĩ,BR264,eɪ,0.00011793019
6033,BR,ĩ,BR264,ɛ,0.00011793019
4033,BR,ĩ,BR264,æ,0.95559824
5033,BR,ĩ,BR264,ɑ,0.00011793019
9033,BR,ĩ,BR264,ʌ,0.017502392
2033,BR,ĩ,BR264,oʊ,0.00011793019
3033,BR,ĩ,BR264,u,0.017502392
8033,BR,ĩ,BR264,ʊ,0.0023686914
1067,BR,ĩ,BR411,i,0.00023473093
7067,BR,ĩ,BR411,ɪ,0.03483716
67,BR,ĩ,BR411,eɪ,0.00023473093
6067,BR,ĩ,BR411,ɛ,0.00023473093
4067,BR,ĩ,BR411,æ,0.69972306
5067,BR,ĩ,BR411,ɑ,0.00063806487
9067,BR,ĩ,BR411,ʌ,0.004714697
2067,BR,ĩ,BR411,oʊ,0.00023473093
3067,BR,ĩ,BR411,u,0.25741374
8067,BR,ĩ,BR411,ʊ,0.0017344401
1068,BR,ĩ,BR417,i,4.466813e-05
7068,BR,ĩ,BR417,ɪ,0.006629338
68,BR,ĩ,BR417,eɪ,4.466813e-05
6068,BR,ĩ,BR417,ɛ,0.006629338
4068,BR,ĩ,BR417,æ,0.983881
5068,BR,ĩ,BR417,ɑ,4.466813e-05
9068,BR,ĩ,BR417,ʌ,0.00012142056
2068,BR,ĩ,BR417,oʊ,4.466813e-05
3068,BR,ĩ,BR417,u,0.0024387974
8068,BR,ĩ,BR417,ʊ,0.00012142056
1090,BR,ĩ,BR504,i,0.00010728116
7090,BR,ĩ,BR504,ɪ,0.0058573526
90,BR,ĩ,BR504,eɪ,0.00010728116
6090,BR,ĩ,BR504,ɛ,0.00010728116
4090,BR,ĩ,BR504,æ,0.86930823
5090,BR,ĩ,BR504,ɑ,0.00010728116
9090,BR,ĩ,BR504,ʌ,0.0058573526
2090,BR,ĩ,BR504,oʊ,0.00010728116
3090,BR,ĩ,BR504,u,0.11764807
