,language,vowel,file,classification,probabilities
1009,BR,i,BR132,i,0.14655076
7009,BR,i,BR132,ɪ,0.39836624
9,BR,i,BR132,eɪ,0.05391301
6009,BR,i,BR132,ɛ,0.39836624
4009,BR,i,BR132,æ,0.00036326298
5009,BR,i,BR132,ɑ,0.00036326298
9009,BR,i,BR132,ʌ,0.0009874513
2009,BR,i,BR132,oʊ,0.00036326298
3009,BR,i,BR132,u,0.00036326298
8009,BR,i,BR132,ʊ,0.00036326298
1045,BR,i,BR329,i,0.19543195
7045,BR,i,BR329,ɪ,0.5312391
45,BR,i,BR329,eɪ,0.07189539
6045,BR,i,BR329,ɛ,0.19543195
4045,BR,i,BR329,æ,0.00048442735
5045,BR,i,BR329,ɑ,0.00048442735
9045,BR,i,BR329,ʌ,0.0035794608
2045,BR,i,BR329,oʊ,0.00048442735
3045,BR,i,BR329,u,0.00048442735
8045,BR,i,BR329,ʊ,0.00048442735
1058,BR,i,BR373,i,0.19543195
7058,BR,i,BR373,ɪ,0.5312391
58,BR,i,BR373,eɪ,0.07189539
6058,BR,i,BR373,ɛ,0.19543195
4058,BR,i,BR373,æ,0.00048442735
5058,BR,i,BR373,ɑ,0.00048442735
9058,BR,i,BR373,ʌ,0.0035794608
2058,BR,i,BR373,oʊ,0.00048442735
3058,BR,i,BR373,u,0.00048442735
8058,BR,i,BR373,ʊ,0.00048442735
1059,BR,i,BR374,i,0.14655076
7059,BR,i,BR374,ɪ,0.39836624
59,BR,i,BR374,eɪ,0.05391301
6059,BR,i,BR374,ɛ,0.39836624
4059,BR,i,BR374,æ,0.00036326298
5059,BR,i,BR374,ɑ,0.00036326298
9059,BR,i,BR374,ʌ,0.0009874513
2059,BR,i,BR374,oʊ,0.00036326298
3059,BR,i,BR374,u,0.00036326298
8059,BR,i,BR374,ʊ,0.00036326298
1060,BR,i,BR375,i,0.14655076
7060,BR,i,BR375,ɪ,0.39836624
60,BR,i,BR375,eɪ,0.05391301
6060,BR,i,BR375,ɛ,0.39836624
4060,BR,i,BR375,æ,0.00036326298
5060,BR,i,BR375,ɑ,0.00036326298
9060,BR,i,BR375,ʌ,0.0009874513
2060,BR,i,BR375,oʊ,0.00036326298
3060,BR,i,BR375,u,0.00036326298
8060,BR,i,BR375,ʊ,0.00036326298
1074,BR,i,BR452,i,0.08703151
7074,BR,i,BR452,ɪ,0.2365762
74,BR,i,BR452,eɪ,0.032017104
6074,BR,i,BR452,ɛ,0.6430808
4074,BR,i,BR452,æ,0.00021572957
5074,BR,i,BR452,ɑ,0.00021572957
9074,BR,i,BR452,ʌ,0.00021572957
2074,BR,i,BR452,oʊ,0.00021572957
3074,BR,i,BR452,u,0.00021572957
8074,BR,i,BR452,ʊ,0.00021572957
1075,BR,i,BR454,i,0.19543195
7075,BR,i,BR454,ɪ,0.5312391
75,BR,i,BR454,eɪ,0.07189539
6075,BR,i,BR454,ɛ,0.19543195
4075,BR,i,BR454,æ,0.00048442735
5075,BR,i,BR454,ɑ,0.00048442735
9075,BR,i,BR454,ʌ,0.0035794608
2075,BR,i,BR454,oʊ,0.00048442735
3075,BR,i,BR454,u,0.00048442735
8075,BR,i,BR454,ʊ,0.00048442735
1078,BR,i,BR46,i,0.14655076
7078,BR,i,BR46,ɪ,0.39836624
78,BR,i,BR46,eɪ,0.05391301
6078,BR,i,BR46,ɛ,0.39836624
4078,BR,i,BR46,æ,0.00036326298
5078,BR,i,BR46,ɑ,0.00036326298
9078,BR,i,BR46,ʌ,0.0009874513
2078,BR,i,BR46,oʊ,0.00036326298
3078,BR,i,BR46,u,0.00036326298
8078,BR,i,BR46,ʊ,0.00036326298
1082,BR,i,BR47,i,0.08703151
7082,BR,i,BR47,ɪ,0.2365762
82,BR,i,BR47,eɪ,0.032017104
6082,BR,i,BR47,ɛ,0.6430808
4082,BR,i,BR47,æ,0.00021572957
5082,BR,i,BR47,ɑ,0.00021572957
9082,BR,i,BR47,ʌ,0.00021572957
2082,BR,i,BR47,oʊ,0.00021572957
3082,BR,i,BR47,u,0.00021572957
8082,BR,i,BR47,ʊ,0.00021572957
1088,BR,i,BR496,i,0.14655076
7088,BR,i,BR496,ɪ,0.39836624
88,BR,i,BR496,eɪ,0.05391301
6088,BR,i,BR496,ɛ,0.39836624
4088,BR,i,BR496,æ,0.00036326298
5088,BR,i,BR496,ɑ,0.00036326298
9088,BR,i,BR496,ʌ,0.0009874513
2088,BR,i,BR496,oʊ,0.00036326298
3088,BR,i,BR496,u,0.00036326298
8088,BR,i,BR496,ʊ,0.00036326298
1135,BR,i,BR741,i,0.19543195
7135,BR,i,BR741,ɪ,0.5312391
135,BR,i,BR741,eɪ,0.07189539
6135,BR,i,BR741,ɛ,0.19543195
4135,BR,i,BR741,æ,0.00048442735
5135,BR,i,BR741,ɑ,0.00048442735
9135,BR,i,BR741,ʌ,0.0035794608
2135,BR,i,BR741,oʊ,0.00048442735
3135,BR,i,BR741,u,0.00048442735
8135,BR,i,BR741,ʊ,0.00048442735
1136,BR,i,BR742,i,0.14655076
7136,BR,i,BR742,ɪ,0.39836624
136,BR,i,BR742,eɪ,0.05391301
6136,BR,i,BR742,ɛ,0.39836624
4136,BR,i,BR742,æ,0.00036326298
5136,BR,i,BR742,ɑ,0.00036326298
9136,BR,i,BR742,ʌ,0.0009874513
2136,BR,i,BR742,oʊ,0.00036326298
3136,BR,i,BR742,u,0.00036326298
8136,BR,i,BR742,ʊ,0.00036326298
1141,BR,i,BR757,i,0.14655076
7141,BR,i,BR757,ɪ,0.39836624
141,BR,i,BR757,eɪ,0.05391301
6141,BR,i,BR757,ɛ,0.39836624
4141,BR,i,BR757,æ,0.00036326298
5141,BR,i,BR757,ɑ,0.00036326298
9141,BR,i,BR757,ʌ,0.0009874513
2141,BR,i,BR757,oʊ,0.00036326298
3141,BR,i,BR757,u,0.00036326298
8141,BR,i,BR757,ʊ,0.00036326298
1146,BR,i,BR796,i,0.14655076
7146,BR,i,BR796,ɪ,0.39836624
146,BR,i,BR796,eɪ,0.05391301
6146,BR,i,BR796,ɛ,0.39836624
4146,BR,i,BR796,æ,0.00036326298
5146,BR,i,BR796,ɑ,0.00036326298
9146,BR,i,BR796,ʌ,0.0009874513
2146,BR,i,BR796,oʊ,0.00036326298
3146,BR,i,BR796,u,0.00036326298
8146,BR,i,BR796,ʊ,0.00036326298
1189,BR,i,BR99,i,0.14655076
7189,BR,i,BR99,ɪ,0.39836624
189,BR,i,BR99,eɪ,0.05391301
6189,BR,i,BR99,ɛ,0.39836624
4189,BR,i,BR99,æ,0.00036326298
5189,BR,i,BR99,ɑ,0.00036326298
9189,BR,i,BR99,ʌ,0.0009874513
2189,BR,i,BR99,oʊ,0.00036326298
3189,BR,i,BR99,u,0.00036326298
8189,BR,i,BR99,ʊ,0.00036326298
1190,BR,i,BR992,i,0.08703151
7190,BR,i,BR992,ɪ,0.2365762
190,BR,i,BR992,eɪ,0.032017104
6190,BR,i,BR992,ɛ,0.6430808
4190,BR,i,BR992,æ,0.00021572957
5190,BR,i,BR992,ɑ,0.00021572957
9190,BR,i,BR992,ʌ,0.00021572957
2190,BR,i,BR992,oʊ,0.00021572957
3190,BR,i,BR992,u,0.00021572957
8190,BR,i,BR992,ʊ,0.00021572957
1004,BR,ĩ,BR1025,i,0.14655076
7004,BR,ĩ,BR1025,ɪ,0.39836624
4,BR,ĩ,BR1025,eɪ,0.05391301
6004,BR,ĩ,BR1025,ɛ,0.39836624
4004,BR,ĩ,BR1025,æ,0.00036326298
5004,BR,ĩ,BR1025,ɑ,0.00036326298
9004,BR,ĩ,BR1025,ʌ,0.0009874513
2004,BR,ĩ,BR1025,oʊ,0.00036326298
3004,BR,ĩ,BR1025,u,0.00036326298
8004,BR,ĩ,BR1025,ʊ,0.00036326298
1005,BR,ĩ,BR1029,i,0.08703151
7005,BR,ĩ,BR1029,ɪ,0.2365762
5,BR,ĩ,BR1029,eɪ,0.032017104
6005,BR,ĩ,BR1029,ɛ,0.6430808
4005,BR,ĩ,BR1029,æ,0.00021572957
5005,BR,ĩ,BR1029,ɑ,0.00021572957
9005,BR,ĩ,BR1029,ʌ,0.00021572957
2005,BR,ĩ,BR1029,oʊ,0.00021572957
3005,BR,ĩ,BR1029,u,0.00021572957
8005,BR,ĩ,BR1029,ʊ,0.00021572957
1013,BR,ĩ,BR154,i,0.14655076
7013,BR,ĩ,BR154,ɪ,0.39836624
13,BR,ĩ,BR154,eɪ,0.05391301
6013,BR,ĩ,BR154,ɛ,0.39836624
4013,BR,ĩ,BR154,æ,0.00036326298
5013,BR,ĩ,BR154,ɑ,0.00036326298
9013,BR,ĩ,BR154,ʌ,0.0009874513
2013,BR,ĩ,BR154,oʊ,0.00036326298
3013,BR,ĩ,BR154,u,0.00036326298
8013,BR,ĩ,BR154,ʊ,0.00036326298
1014,BR,ĩ,BR158,i,0.14655076
7014,BR,ĩ,BR158,ɪ,0.39836624
14,BR,ĩ,BR158,eɪ,0.05391301
6014,BR,ĩ,BR158,ɛ,0.39836624
4014,BR,ĩ,BR158,æ,0.00036326298
5014,BR,ĩ,BR158,ɑ,0.00036326298
9014,BR,ĩ,BR158,ʌ,0.0009874513
2014,BR,ĩ,BR158,oʊ,0.00036326298
3014,BR,ĩ,BR158,u,0.00036326298
8014,BR,ĩ,BR158,ʊ,0.00036326298
1015,BR,ĩ,BR159,i,0.19543195
7015,BR,ĩ,BR159,ɪ,0.5312391
15,BR,ĩ,BR159,eɪ,0.07189539
6015,BR,ĩ,BR159,ɛ,0.19543195
4015,BR,ĩ,BR159,æ,0.00048442735
5015,BR,ĩ,BR159,ɑ,0.00048442735
9015,BR,ĩ,BR159,ʌ,0.0035794608
2015,BR,ĩ,BR159,oʊ,0.00048442735
3015,BR,ĩ,BR159,u,0.00048442735
8015,BR,ĩ,BR159,ʊ,0.00048442735
1033,BR,ĩ,BR264,i,0.14655076
7033,BR,ĩ,BR264,ɪ,0.39836624
33,BR,ĩ,BR264,eɪ,0.05391301
6033,BR,ĩ,BR264,ɛ,0.39836624
4033,BR,ĩ,BR264,æ,0.00036326298
5033,BR,ĩ,BR264,ɑ,0.00036326298
9033,BR,ĩ,BR264,ʌ,0.0009874513
2033,BR,ĩ,BR264,oʊ,0.00036326298
3033,BR,ĩ,BR264,u,0.00036326298
8033,BR,ĩ,BR264,ʊ,0.00036326298
1067,BR,ĩ,BR411,i,0.19543195
7067,BR,ĩ,BR411,ɪ,0.5312391
67,BR,ĩ,BR411,eɪ,0.07189539
6067,BR,ĩ,BR411,ɛ,0.19543195
4067,BR,ĩ,BR411,æ,0.00048442735
5067,BR,ĩ,BR411,ɑ,0.00048442735
9067,BR,ĩ,BR411,ʌ,0.0035794608
2067,BR,ĩ,BR411,oʊ,0.00048442735
3067,BR,ĩ,BR411,u,0.00048442735
8067,BR,ĩ,BR411,ʊ,0.00048442735
1068,BR,ĩ,BR417,i,0.14655076
7068,BR,ĩ,BR417,ɪ,0.39836624
68,BR,ĩ,BR417,eɪ,0.05391301
6068,BR,ĩ,BR417,ɛ,0.39836624
4068,BR,ĩ,BR417,æ,0.00036326298
5068,BR,ĩ,BR417,ɑ,0.00036326298
9068,BR,ĩ,BR417,ʌ,0.0009874513
2068,BR,ĩ,BR417,oʊ,0.00036326298
3068,BR,ĩ,BR417,u,0.00036326298
8068,BR,ĩ,BR417,ʊ,0.00036326298
1090,BR,ĩ,BR504,i,0.14655076
7090,BR,ĩ,BR504,ɪ,0.39836624
90,BR,ĩ,BR504,eɪ,0.05391301
6090,BR,ĩ,BR504,ɛ,0.39836624
4090,BR,ĩ,BR504,æ,0.00036326298
5090,BR,ĩ,BR504,ɑ,0.00036326298
9090,BR,ĩ,BR504,ʌ,0.0009874513
2090,BR,ĩ,BR504,oʊ,0.00036326298
3090,BR,ĩ,BR504,u,0.00036326298
8090,BR,ĩ,BR504,ʊ,0.00036326298
1091,BR,ĩ,BR510,i,0.08703151
7091,BR,ĩ,BR510,ɪ,0.2365762
91,BR,ĩ,BR510,eɪ,0.032017104
6091,BR,ĩ,BR510,ɛ,0.6430808
4091,BR,ĩ,BR510,æ,0.00021572957
5091,BR,ĩ,BR510,ɑ,0.00021572957
9091,BR,ĩ,BR510,ʌ,0.00021572957
2091,BR,ĩ,BR510,oʊ,0.00021572957
3091,BR,ĩ,BR510,u,0.00021572957
8091,BR,ĩ,BR510,ʊ,0.00021572957
1100,BR,ĩ,BR559,i,0.14655076
7100,BR,ĩ,BR559,ɪ,0.39836624
100,BR,ĩ,BR559,eɪ,0.05391301
6100,BR,ĩ,BR559,ɛ,0.39836624
4100,BR,ĩ,BR559,æ,0.00036326298
5100,BR,ĩ,BR559,ɑ,0.00036326298
9100,BR,ĩ,BR559,ʌ,0.0009874513
2100,BR,ĩ,BR559,oʊ,0.00036326298
3100,BR,ĩ,BR559,u,0.00036326298
8100,BR,ĩ,BR559,ʊ,0.00036326298
1116,BR,ĩ,BR648,i,0.08703151
7116,BR,ĩ,BR648,ɪ,0.2365762
116,BR,ĩ,BR648,eɪ,0.032017104
6116,BR,ĩ,BR648,ɛ,0.6430808
4116,BR,ĩ,BR648,æ,0.00021572957
5116,BR,ĩ,BR648,ɑ,0.00021572957
9116,BR,ĩ,BR648,ʌ,0.00021572957
2116,BR,ĩ,BR648,oʊ,0.00021572957
3116,BR,ĩ,BR648,u,0.00021572957
8116,BR,ĩ,BR648,ʊ,0.00021572957
1121,BR,ĩ,BR687,i,0.14655076
7121,BR,ĩ,BR687,ɪ,0.39836624
121,BR,ĩ,BR687,eɪ,0.05391301
6121,BR,ĩ,BR687,ɛ,0.39836624
4121,BR,ĩ,BR687,æ,0.00036326298
5121,BR,ĩ,BR687,ɑ,0.00036326298
9121,BR,ĩ,BR687,ʌ,0.0009874513
2121,BR,ĩ,BR687,oʊ,0.00036326298
3121,BR,ĩ,BR687,u,0.00036326298
8121,BR,ĩ,BR687,ʊ,0.00036326298
1160,BR,ĩ,BR848,i,0.19543195
7160,BR,ĩ,BR848,ɪ,0.5312391
160,BR,ĩ,BR848,eɪ,0.07189539
6160,BR,ĩ,BR848,ɛ,0.19543195
4160,BR,ĩ,BR848,æ,0.00048442735
5160,BR,ĩ,BR848,ɑ,0.00048442735
