,language,vowel,file,classification,probabilities
1009,BR,i,BR132,i,0.0066763014
7009,BR,i,BR132,ɪ,0.990851
9,BR,i,BR132,eɪ,5.5515366e-09
6009,BR,i,BR132,ɛ,1.1150559e-07
4009,BR,i,BR132,æ,5.5515366e-09
5009,BR,i,BR132,ɑ,5.5515366e-09
9009,BR,i,BR132,ʌ,4.1020613e-08
2009,BR,i,BR132,oʊ,5.5515366e-09
3009,BR,i,BR132,u,0.002456074
8009,BR,i,BR132,ʊ,1.6548896e-05
1045,BR,i,BR329,i,0.0066763014
7045,BR,i,BR329,ɪ,0.990851
45,BR,i,BR329,eɪ,5.5515366e-09
6045,BR,i,BR329,ɛ,1.1150559e-07
4045,BR,i,BR329,æ,5.5515366e-09
5045,BR,i,BR329,ɑ,5.5515366e-09
9045,BR,i,BR329,ʌ,4.1020613e-08
2045,BR,i,BR329,oʊ,5.5515366e-09
3045,BR,i,BR329,u,0.002456074
8045,BR,i,BR329,ʊ,1.6548896e-05
1058,BR,i,BR373,i,0.0001233938
7058,BR,i,BR373,ɪ,0.9998703
58,BR,i,BR373,eɪ,1.0260549e-10
6058,BR,i,BR373,ɛ,2.0608864e-09
4058,BR,i,BR373,æ,1.0260549e-10
5058,BR,i,BR373,ɑ,1.0260549e-10
9058,BR,i,BR373,ʌ,2.7891064e-10
2058,BR,i,BR373,oʊ,1.0260549e-10
3058,BR,i,BR373,u,6.1434157e-06
8058,BR,i,BR373,ʊ,1.1252058e-07
1059,BR,i,BR374,i,0.00033534804
7059,BR,i,BR374,ɪ,0.99965847
59,BR,i,BR374,eɪ,1.0258375e-10
6059,BR,i,BR374,ɛ,2.0604498e-09
4059,BR,i,BR374,æ,1.0258375e-10
5059,BR,i,BR374,ɑ,1.0258375e-10
9059,BR,i,BR374,ʌ,2.7885155e-10
2059,BR,i,BR374,oʊ,1.0258375e-10
3059,BR,i,BR374,u,6.1421138e-06
8059,BR,i,BR374,ʊ,4.1385235e-08
1060,BR,i,BR375,i,0.0066763014
7060,BR,i,BR375,ɪ,0.990851
60,BR,i,BR375,eɪ,5.5515366e-09
6060,BR,i,BR375,ɛ,1.1150559e-07
4060,BR,i,BR375,æ,5.5515366e-09
5060,BR,i,BR375,ɑ,5.5515366e-09
9060,BR,i,BR375,ʌ,4.1020613e-08
2060,BR,i,BR375,oʊ,5.5515366e-09
3060,BR,i,BR375,u,0.002456074
8060,BR,i,BR375,ʊ,1.6548896e-05
1074,BR,i,BR452,i,0.0066763014
7074,BR,i,BR452,ɪ,0.990851
74,BR,i,BR452,eɪ,5.5515366e-09
6074,BR,i,BR452,ɛ,1.1150559e-07
4074,BR,i,BR452,æ,5.5515366e-09
5074,BR,i,BR452,ɑ,5.5515366e-09
9074,BR,i,BR452,ʌ,4.1020613e-08
2074,BR,i,BR452,oʊ,5.5515366e-09
3074,BR,i,BR452,u,0.002456074
8074,BR,i,BR452,ʊ,1.6548896e-05
1075,BR,i,BR454,i,0.0066763014
7075,BR,i,BR454,ɪ,0.990851
75,BR,i,BR454,eɪ,5.5515366e-09
6075,BR,i,BR454,ɛ,1.1150559e-07
4075,BR,i,BR454,æ,5.5515366e-09
5075,BR,i,BR454,ɑ,5.5515366e-09
9075,BR,i,BR454,ʌ,4.1020613e-08
2075,BR,i,BR454,oʊ,5.5515366e-09
3075,BR,i,BR454,u,0.002456074
8075,BR,i,BR454,ʊ,1.6548896e-05
1078,BR,i,BR46,i,0.047420193
7078,BR,i,BR46,ɪ,0.95246005
78,BR,i,BR46,eɪ,1.9631665e-09
6078,BR,i,BR46,ɛ,3.943125e-08
4078,BR,i,BR46,æ,1.9631665e-09
5078,BR,i,BR46,ɑ,1.9631665e-09
9078,BR,i,BR46,ʌ,5.3364397e-09
2078,BR,i,BR46,oʊ,1.9631665e-09
3078,BR,i,BR46,u,0.000117542906
8078,BR,i,BR46,ʊ,2.1528735e-06
1082,BR,i,BR47,i,0.0066763014
7082,BR,i,BR47,ɪ,0.990851
82,BR,i,BR47,eɪ,5.5515366e-09
6082,BR,i,BR47,ɛ,1.1150559e-07
4082,BR,i,BR47,æ,5.5515366e-09
5082,BR,i,BR47,ɑ,5.5515366e-09
9082,BR,i,BR47,ʌ,4.1020613e-08
2082,BR,i,BR47,oʊ,5.5515366e-09
3082,BR,i,BR47,u,0.002456074
8082,BR,i,BR47,ʊ,1.6548896e-05
1088,BR,i,BR496,i,0.0066763014
7088,BR,i,BR496,ɪ,0.990851
88,BR,i,BR496,eɪ,5.5515366e-09
6088,BR,i,BR496,ɛ,1.1150559e-07
4088,BR,i,BR496,æ,5.5515366e-09
5088,BR,i,BR496,ɑ,5.5515366e-09
9088,BR,i,BR496,ʌ,4.1020613e-08
2088,BR,i,BR496,oʊ,5.5515366e-09
3088,BR,i,BR496,u,0.002456074
8088,BR,i,BR496,ʊ,1.6548896e-05
1135,BR,i,BR741,i,0.00033535014
7135,BR,i,BR741,ɪ,0.99966466
135,BR,i,BR741,eɪ,1.3883287e-11
6135,BR,i,BR741,ɛ,7.580017e-10
4135,BR,i,BR741,æ,1.3883287e-11
5135,BR,i,BR741,ɑ,1.3883287e-11
9135,BR,i,BR741,ʌ,3.7738684e-11
2135,BR,i,BR741,oʊ,1.3883287e-11
3135,BR,i,BR741,u,4.138549e-08
8135,BR,i,BR741,ʊ,7.580017e-10
1136,BR,i,BR742,i,0.017985402
7136,BR,i,BR742,ɪ,0.9819696
136,BR,i,BR742,eɪ,7.4458434e-10
6136,BR,i,BR742,ɛ,1.4955376e-08
4136,BR,i,BR742,æ,7.4458434e-10
5136,BR,i,BR742,ɑ,7.4458434e-10
9136,BR,i,BR742,ʌ,2.0239903e-09
2136,BR,i,BR742,oʊ,7.4458434e-10
3136,BR,i,BR742,u,4.4581353e-05
8136,BR,i,BR742,ʊ,3.0038677e-07
1141,BR,i,BR757,i,0.017985402
7141,BR,i,BR757,ɪ,0.9819696
141,BR,i,BR757,eɪ,7.4458434e-10
6141,BR,i,BR757,ɛ,1.4955376e-08
4141,BR,i,BR757,æ,7.4458434e-10
5141,BR,i,BR757,ɑ,7.4458434e-10
9141,BR,i,BR757,ʌ,2.0239903e-09
2141,BR,i,BR757,oʊ,7.4458434e-10
3141,BR,i,BR757,u,4.4581353e-05
8141,BR,i,BR757,ʊ,3.0038677e-07
1146,BR,i,BR796,i,0.00091105094
7146,BR,i,BR796,ɪ,0.99908864
146,BR,i,BR796,eɪ,3.7716937e-11
6146,BR,i,BR796,ɛ,7.5756496e-10
4146,BR,i,BR796,æ,3.7716937e-11
5146,BR,i,BR796,ɑ,3.7716937e-11
9146,BR,i,BR796,ʌ,1.0252527e-10
2146,BR,i,BR796,oʊ,3.7716937e-11
3146,BR,i,BR796,u,3.0562353e-07
8146,BR,i,BR796,ʊ,5.5976903e-09
1189,BR,i,BR99,i,0.0066763014
7189,BR,i,BR99,ɪ,0.990851
189,BR,i,BR99,eɪ,5.5515366e-09
6189,BR,i,BR99,ɛ,1.1150559e-07
4189,BR,i,BR99,æ,5.5515366e-09
5189,BR,i,BR99,ɑ,5.5515366e-09
9189,BR,i,BR99,ʌ,4.1020613e-08
2189,BR,i,BR99,oʊ,5.5515366e-09
3189,BR,i,BR99,u,0.002456074
