,language,vowel,file,classification,probabilities
2009,BR,i,BR132,i,1.0
5009,BR,i,BR132,y,5.7495225e-19
1009,BR,i,BR132,e,1.1548224e-17
11009,BR,i,BR132,ɛ,5.7495225e-19
12009,BR,i,BR132,ɛ̃,5.7495225e-19
6009,BR,i,BR132,ø,5.7495225e-19
7009,BR,i,BR132,œ,5.7495225e-19
9,BR,i,BR132,a,5.7495225e-19
8009,BR,i,BR132,ɑ̃,5.7495225e-19
3009,BR,i,BR132,o,5.7495225e-19
9009,BR,i,BR132,ɔ,5.7495225e-19
10009,BR,i,BR132,ɔ̃,5.7495225e-19
4009,BR,i,BR132,u,5.7495225e-19
2045,BR,i,BR329,i,0.99719185
5045,BR,i,BR329,y,4.527244e-05
1045,BR,i,BR329,e,2.253982e-06
11045,BR,i,BR329,ɛ,0.00012306325
12045,BR,i,BR329,ɛ̃,8.2919365e-07
6045,BR,i,BR329,ø,6.1269584e-06
7045,BR,i,BR329,œ,1.66548e-05
45,BR,i,BR329,a,8.2919365e-07
8045,BR,i,BR329,ɑ̃,1.66548e-05
3045,BR,i,BR329,o,8.2919365e-07
9045,BR,i,BR329,ɔ,8.2919365e-07
10045,BR,i,BR329,ɔ̃,0.00012306325
4045,BR,i,BR329,u,0.0024717916
2058,BR,i,BR373,i,0.031932317
5058,BR,i,BR373,y,0.2359497
1058,BR,i,BR373,e,0.0005848608
11058,BR,i,BR373,ɛ,0.0015898165
12058,BR,i,BR373,ɛ̃,2.9118506e-05
6058,BR,i,BR373,ø,0.64137775
7058,BR,i,BR373,œ,0.08680104
58,BR,i,BR373,a,2.9118506e-05
8058,BR,i,BR373,ɑ̃,2.9118506e-05
3058,BR,i,BR373,o,2.9118506e-05
9058,BR,i,BR373,ɔ,0.0015898165
10058,BR,i,BR373,ɔ̃,2.9118506e-05
4058,BR,i,BR373,u,2.9118506e-05
2059,BR,i,BR374,i,0.045219056
5059,BR,i,BR374,y,0.0008282159
1059,BR,i,BR374,e,0.0003046836
11059,BR,i,BR374,ɛ,0.908249
12059,BR,i,BR374,ɛ̃,5.580475e-06
6059,BR,i,BR374,ø,1.5169303e-05
7059,BR,i,BR374,œ,0.00011208683
59,BR,i,BR374,a,5.580475e-06
8059,BR,i,BR374,ɑ̃,5.580475e-06
3059,BR,i,BR374,o,1.5169303e-05
