,language,vowel,file,classification,probabilities
1009,BR,i,BR132,i,0.017336546
7009,BR,i,BR132,ɪ,0.00011681272
9,BR,i,BR132,eɪ,0.017336546
6009,BR,i,BR132,ɛ,0.017336546
4009,BR,i,BR132,æ,0.00011681272
5009,BR,i,BR132,ɑ,0.00086313573
9009,BR,i,BR132,ʌ,0.00011681272
2009,BR,i,BR132,oʊ,0.00011681272
3009,BR,i,BR132,u,0.9465433
8009,BR,i,BR132,ʊ,0.00011681272
1045,BR,i,BR329,i,0.09509698
7045,BR,i,BR329,ɪ,0.00064075843
45,BR,i,BR329,eɪ,0.0047346
6045,BR,i,BR329,ɛ,0.00064075843
4045,BR,i,BR329,æ,0.09509698
5045,BR,i,BR329,ɑ,0.00064075843
9045,BR,i,BR329,ʌ,0.00064075843
2045,BR,i,BR329,oʊ,0.09509698
3045,BR,i,BR329,u,0.70267695
8045,BR,i,BR329,ʊ,0.0047346
1058,BR,i,BR373,i,4.4906807e-05
7058,BR,i,BR373,ɪ,4.4906807e-05
58,BR,i,BR373,eɪ,0.006664761
6058,BR,i,BR373,ɛ,0.0009019773
4058,BR,i,BR373,æ,4.4906807e-05
5058,BR,i,BR373,ɑ,0.00033181888
9058,BR,i,BR373,ʌ,4.4906807e-05
2058,BR,i,BR373,oʊ,0.9891382
3058,BR,i,BR373,u,0.0024518284
8058,BR,i,BR373,ʊ,0.00033181888
1059,BR,i,BR374,i,2.259359e-06
7059,BR,i,BR374,ɪ,2.259359e-06
59,BR,i,BR374,eɪ,0.0003353186
6059,BR,i,BR374,ɛ,2.259359e-06
4059,BR,i,BR374,æ,1.669453e-05
5059,BR,i,BR374,ɑ,6.1415744e-06
9059,BR,i,BR374,ʌ,2.259359e-06
2059,BR,i,BR374,oʊ,0.99957067
3059,BR,i,BR374,u,1.669453e-05
8059,BR,i,BR374,ʊ,4.538044e-05
1060,BR,i,BR375,i,0.25741374
7060,BR,i,BR375,ɪ,0.00063806487
60,BR,i,BR375,eɪ,0.03483716
6060,BR,i,BR375,ɛ,0.00023473093
4060,BR,i,BR375,æ,0.00023473093
5060,BR,i,BR375,ɑ,0.00023473093
9060,BR,i,BR375,ʌ,0.00023473093
2060,BR,i,BR375,oʊ,0.69972306
3060,BR,i,BR375,u,0.0017344401
8060,BR,i,BR375,ʊ,0.004714697
1074,BR,i,BR452,i,0.49467355
7074,BR,i,BR452,ɪ,6.104756e-05
74,BR,i,BR452,eɪ,6.104756e-05
6074,BR,i,BR452,ɛ,6.104756e-05
4074,BR,i,BR452,æ,0.009060263
5074,BR,i,BR452,ɑ,0.0012261732
9074,BR,i,BR452,ʌ,6.104756e-05
2074,BR,i,BR452,oʊ,6.104756e-05
3074,BR,i,BR452,u,0.49467355
8074,BR,i,BR452,ʊ,6.104756e-05
1075,BR,i,BR454,i,0.04738276
7075,BR,i,BR454,ɪ,5.8474975e-06
75,BR,i,BR454,eɪ,0.00086784555
6075,BR,i,BR454,ɛ,5.8474975e-06
4075,BR,i,BR454,æ,5.8474975e-06
5075,BR,i,BR454,ɑ,5.8474975e-06
9075,BR,i,BR454,ʌ,5.8474975e-06
2075,BR,i,BR454,oʊ,5.8474975e-06
3075,BR,i,BR454,u,0.9517082
8075,BR,i,BR454,ʊ,5.8474975e-06
1078,BR,i,BR46,i,0.002460211
7078,BR,i,BR46,ɪ,1.657677e-05
78,BR,i,BR46,eɪ,0.002460211
6078,BR,i,BR46,ɛ,0.002460211
4078,BR,i,BR46,æ,1.657677e-05
5078,BR,i,BR46,ɑ,1.657677e-05
9078,BR,i,BR46,ʌ,1.657677e-05
2078,BR,i,BR46,oʊ,1.657677e-05
3078,BR,i,BR46,u,0.99252
8078,BR,i,BR46,ʊ,1.657677e-05
1082,BR,i,BR47,i,1.670113e-05
7082,BR,i,BR47,ɪ,1.12531325e-07
82,BR,i,BR47,eɪ,1.670113e-05
6082,BR,i,BR47,ɛ,1.12531325e-07
4082,BR,i,BR47,æ,1.12531325e-07
5082,BR,i,BR47,ɑ,1.12531325e-07
9082,BR,i,BR47,ʌ,1.12531325e-07
2082,BR,i,BR47,oʊ,1.12531325e-07
3082,BR,i,BR47,u,0.9999658
8082,BR,i,BR47,ʊ,1.12531325e-07
1088,BR,i,BR496,i,0.85272795
7088,BR,i,BR496,ɪ,0.00010523499
88,BR,i,BR496,eɪ,0.00010523499
6088,BR,i,BR496,ɛ,0.00010523499
4088,BR,i,BR496,æ,0.015618257
5088,BR,i,BR496,ɑ,0.015618257
9088,BR,i,BR496,ʌ,0.00010523499
2088,BR,i,BR496,oʊ,0.00010523499
3088,BR,i,BR496,u,0.115404174
8088,BR,i,BR496,ʊ,0.00010523499
1135,BR,i,BR741,i,0.26123112
7135,BR,i,BR741,ɪ,0.0006475272
135,BR,i,BR741,eɪ,0.00023821194
6135,BR,i,BR741,ɛ,0.00023821194
4135,BR,i,BR741,æ,0.0006475272
5135,BR,i,BR741,ɑ,0.013005932
9135,BR,i,BR741,ʌ,0.7100998
2135,BR,i,BR741,oʊ,0.00023821194
3135,BR,i,BR741,u,0.0006475272
8135,BR,i,BR741,ʊ,0.013005932
1136,BR,i,BR742,i,0.022829263
7136,BR,i,BR742,ɪ,0.008398416
136,BR,i,BR742,eɪ,0.1686867
6136,BR,i,BR742,ɛ,0.06205637
4136,BR,i,BR742,æ,0.0030896047
5136,BR,i,BR742,ɑ,0.022829263
9136,BR,i,BR742,ʌ,0.458538
2136,BR,i,BR742,oʊ,0.022829263
3136,BR,i,BR742,u,0.06205637
8136,BR,i,BR742,ʊ,0.1686867
1141,BR,i,BR757,i,0.002357578
7141,BR,i,BR757,ɪ,0.0008673044
141,BR,i,BR757,eɪ,0.017420275
6141,BR,i,BR757,ɛ,0.006408561
4141,BR,i,BR757,æ,0.0008673044
5141,BR,i,BR757,ɑ,0.9511148
9141,BR,i,BR757,ʌ,0.002357578
2141,BR,i,BR757,oʊ,0.00031906346
3141,BR,i,BR757,u,0.0008673044
8141,BR,i,BR757,ʊ,0.017420275
1146,BR,i,BR796,i,0.044724774
7146,BR,i,BR796,ɪ,0.00030135317
146,BR,i,BR796,eɪ,0.89832115
6146,BR,i,BR796,ɛ,0.0060528405
4146,BR,i,BR796,æ,0.00030135317
5146,BR,i,BR796,ɑ,0.0008191629
9146,BR,i,BR796,ʌ,0.00030135317
2146,BR,i,BR796,oʊ,0.044724774
3146,BR,i,BR796,u,0.0022267157
8146,BR,i,BR796,ʊ,0.0022267157
1189,BR,i,BR99,i,0.017336546
7189,BR,i,BR99,ɪ,0.00011681272
189,BR,i,BR99,eɪ,0.017336546
6189,BR,i,BR99,ɛ,0.017336546
4189,BR,i,BR99,æ,0.00011681272
