,language,vowel,file,classification,probabilities
2009,BR,i,BR132,i,0.9990866
5009,BR,i,BR132,y,0.0009110491
1009,BR,i,BR132,e,1.5216068e-08
11009,BR,i,BR132,ɛ,2.2582649e-06
12009,BR,i,BR132,ɛ̃,7.5756346e-10
6009,BR,i,BR132,ø,1.1243239e-07
7009,BR,i,BR132,œ,5.5976788e-09
9,BR,i,BR132,a,7.5756346e-10
8009,BR,i,BR132,ɑ̃,7.5756346e-10
3009,BR,i,BR132,o,7.5756346e-10
9009,BR,i,BR132,ɔ,7.5756346e-10
10009,BR,i,BR132,ɔ̃,7.5756346e-10
4009,BR,i,BR132,u,1.5216068e-08
2045,BR,i,BR329,i,0.9990866
5045,BR,i,BR329,y,0.0009110491
1045,BR,i,BR329,e,1.5216068e-08
11045,BR,i,BR329,ɛ,2.2582649e-06
12045,BR,i,BR329,ɛ̃,7.5756346e-10
6045,BR,i,BR329,ø,1.1243239e-07
7045,BR,i,BR329,œ,5.5976788e-09
45,BR,i,BR329,a,7.5756346e-10
8045,BR,i,BR329,ɑ̃,7.5756346e-10
3045,BR,i,BR329,o,7.5756346e-10
9045,BR,i,BR329,ɔ,7.5756346e-10
10045,BR,i,BR329,ɔ̃,7.5756346e-10
4045,BR,i,BR329,u,1.5216068e-08
2058,BR,i,BR373,i,0.9990866
5058,BR,i,BR373,y,0.0009110491
1058,BR,i,BR373,e,1.5216068e-08
11058,BR,i,BR373,ɛ,2.2582649e-06
12058,BR,i,BR373,ɛ̃,7.5756346e-10
6058,BR,i,BR373,ø,1.1243239e-07
7058,BR,i,BR373,œ,5.5976788e-09
58,BR,i,BR373,a,7.5756346e-10
8058,BR,i,BR373,ɑ̃,7.5756346e-10
3058,BR,i,BR373,o,7.5756346e-10
9058,BR,i,BR373,ɔ,7.5756346e-10
10058,BR,i,BR373,ɔ̃,7.5756346e-10
4058,BR,i,BR373,u,1.5216068e-08
2059,BR,i,BR374,i,0.9990866
5059,BR,i,BR374,y,0.0009110491
1059,BR,i,BR374,e,1.5216068e-08
11059,BR,i,BR374,ɛ,2.2582649e-06
12059,BR,i,BR374,ɛ̃,7.5756346e-10
6059,BR,i,BR374,ø,1.1243239e-07
7059,BR,i,BR374,œ,5.5976788e-09
59,BR,i,BR374,a,7.5756346e-10
8059,BR,i,BR374,ɑ̃,7.5756346e-10
3059,BR,i,BR374,o,7.5756346e-10
9059,BR,i,BR374,ɔ,7.5756346e-10
10059,BR,i,BR374,ɔ̃,7.5756346e-10
4059,BR,i,BR374,u,1.5216068e-08
2060,BR,i,BR375,i,0.9990866
5060,BR,i,BR375,y,0.0009110491
1060,BR,i,BR375,e,1.5216068e-08
11060,BR,i,BR375,ɛ,2.2582649e-06
12060,BR,i,BR375,ɛ̃,7.5756346e-10
6060,BR,i,BR375,ø,1.1243239e-07
7060,BR,i,BR375,œ,5.5976788e-09
60,BR,i,BR375,a,7.5756346e-10
8060,BR,i,BR375,ɑ̃,7.5756346e-10
3060,BR,i,BR375,o,7.5756346e-10
9060,BR,i,BR375,ɔ,7.5756346e-10
10060,BR,i,BR375,ɔ̃,7.5756346e-10
4060,BR,i,BR375,u,1.5216068e-08
2074,BR,i,BR452,i,0.9999833
5074,BR,i,BR452,y,1.6701422e-05
1074,BR,i,BR452,e,7.5824336e-10
11074,BR,i,BR452,ɛ,4.1398685e-08
12074,BR,i,BR452,ɛ̃,3.7750712e-11
6074,BR,i,BR452,ø,5.6027027e-09
7074,BR,i,BR452,œ,1.0261708e-10
74,BR,i,BR452,a,3.7750712e-11
8074,BR,i,BR452,ɑ̃,3.7750712e-11
3074,BR,i,BR452,o,3.7750712e-11
9074,BR,i,BR452,ɔ,3.7750712e-11
10074,BR,i,BR452,ɔ̃,3.7750712e-11
4074,BR,i,BR452,u,7.5824336e-10
2075,BR,i,BR454,i,0.9999833
5075,BR,i,BR454,y,1.6701422e-05
1075,BR,i,BR454,e,7.5824336e-10
11075,BR,i,BR454,ɛ,4.1398685e-08
12075,BR,i,BR454,ɛ̃,3.7750712e-11
6075,BR,i,BR454,ø,5.6027027e-09
7075,BR,i,BR454,œ,1.0261708e-10
75,BR,i,BR454,a,3.7750712e-11
8075,BR,i,BR454,ɑ̃,3.7750712e-11
3075,BR,i,BR454,o,3.7750712e-11
9075,BR,i,BR454,ɔ,3.7750712e-11
10075,BR,i,BR454,ɔ̃,3.7750712e-11
4075,BR,i,BR454,u,7.5824336e-10
2078,BR,i,BR46,i,0.9990866
5078,BR,i,BR46,y,0.0009110491
1078,BR,i,BR46,e,1.5216068e-08
11078,BR,i,BR46,ɛ,2.2582649e-06
12078,BR,i,BR46,ɛ̃,7.5756346e-10
6078,BR,i,BR46,ø,1.1243239e-07
7078,BR,i,BR46,œ,5.5976788e-09
78,BR,i,BR46,a,7.5756346e-10
8078,BR,i,BR46,ɑ̃,7.5756346e-10
3078,BR,i,BR46,o,7.5756346e-10
9078,BR,i,BR46,ɔ,7.5756346e-10
10078,BR,i,BR46,ɔ̃,7.5756346e-10
4078,BR,i,BR46,u,1.5216068e-08
2082,BR,i,BR47,i,0.9990866
5082,BR,i,BR47,y,0.0009110491
1082,BR,i,BR47,e,1.5216068e-08
11082,BR,i,BR47,ɛ,2.2582649e-06
12082,BR,i,BR47,ɛ̃,7.5756346e-10
6082,BR,i,BR47,ø,1.1243239e-07
7082,BR,i,BR47,œ,5.5976788e-09
82,BR,i,BR47,a,7.5756346e-10
8082,BR,i,BR47,ɑ̃,7.5756346e-10
3082,BR,i,BR47,o,7.5756346e-10
9082,BR,i,BR47,ɔ,7.5756346e-10
10082,BR,i,BR47,ɔ̃,7.5756346e-10
4082,BR,i,BR47,u,1.5216068e-08
2088,BR,i,BR496,i,0.9999833
5088,BR,i,BR496,y,1.6701422e-05
1088,BR,i,BR496,e,7.5824336e-10
11088,BR,i,BR496,ɛ,4.1398685e-08
12088,BR,i,BR496,ɛ̃,3.7750712e-11
6088,BR,i,BR496,ø,5.6027027e-09
7088,BR,i,BR496,œ,1.0261708e-10
88,BR,i,BR496,a,3.7750712e-11
8088,BR,i,BR496,ɑ̃,3.7750712e-11
3088,BR,i,BR496,o,3.7750712e-11
9088,BR,i,BR496,ɔ,3.7750712e-11
10088,BR,i,BR496,ɔ̃,3.7750712e-11
4088,BR,i,BR496,u,7.5824336e-10
2135,BR,i,BR741,i,0.9999995
5135,BR,i,BR741,y,3.0590218e-07
1135,BR,i,BR741,e,5.602794e-09
11135,BR,i,BR741,ɛ,1.1253512e-07
12135,BR,i,BR741,ɛ̃,3.7751326e-11
6135,BR,i,BR741,ø,5.602794e-09
7135,BR,i,BR741,œ,2.7894667e-10
135,BR,i,BR741,a,3.7751326e-11
8135,BR,i,BR741,ɑ̃,3.7751326e-11
3135,BR,i,BR741,o,3.7751326e-11
9135,BR,i,BR741,ɔ,3.7751326e-11
10135,BR,i,BR741,ɔ̃,3.7751326e-11
4135,BR,i,BR741,u,7.582556e-10
2136,BR,i,BR742,i,0.9990866
5136,BR,i,BR742,y,0.0009110491
1136,BR,i,BR742,e,1.5216068e-08
11136,BR,i,BR742,ɛ,2.2582649e-06
12136,BR,i,BR742,ɛ̃,7.5756346e-10
6136,BR,i,BR742,ø,1.1243239e-07
7136,BR,i,BR742,œ,5.5976788e-09
136,BR,i,BR742,a,7.5756346e-10
