,language,vowel,file,classification,probabilities
2009,BR,i,BR132,i,1.0
5009,BR,i,BR132,y,9.60268e-24
1009,BR,i,BR132,e,9.60268e-24
11009,BR,i,BR132,ɛ,9.60268e-24
12009,BR,i,BR132,ɛ̃,7.0954744e-23
6009,BR,i,BR132,ø,9.60268e-24
7009,BR,i,BR132,œ,9.60268e-24
9,BR,i,BR132,a,9.60268e-24
8009,BR,i,BR132,ɑ̃,2.610279e-23
3009,BR,i,BR132,o,9.60268e-24
9009,BR,i,BR132,ɔ,9.60268e-24
10009,BR,i,BR132,ɔ̃,9.60268e-24
4009,BR,i,BR132,u,9.60268e-24
2045,BR,i,BR329,i,0.017961858
5045,BR,i,BR329,y,2.2166694e-06
1045,BR,i,BR329,e,8.154671e-07
11045,BR,i,BR329,ɛ,2.2166694e-06
12045,BR,i,BR329,ɛ̃,2.2166694e-06
6045,BR,i,BR329,ø,0.9806842
7045,BR,i,BR329,œ,0.0008942683
45,BR,i,BR329,a,8.154671e-07
8045,BR,i,BR329,ɑ̃,8.154671e-07
3045,BR,i,BR329,o,2.999936e-07
9045,BR,i,BR329,ɔ,2.999936e-07
10045,BR,i,BR329,ɔ̃,0.000121026045
4045,BR,i,BR329,u,0.0003289829
2058,BR,i,BR373,i,1.0
5058,BR,i,BR373,y,4.248354e-18
1058,BR,i,BR373,e,1.1548224e-17
11058,BR,i,BR373,ɛ,2.3195227e-16
12058,BR,i,BR373,ɛ̃,4.248354e-18
6058,BR,i,BR373,ø,3.139133e-17
7058,BR,i,BR373,œ,3.139133e-17
58,BR,i,BR373,a,4.248354e-18
8058,BR,i,BR373,ɑ̃,4.248354e-18
3058,BR,i,BR373,o,1.1548224e-17
9058,BR,i,BR373,ɔ,8.5330476e-17
10058,BR,i,BR373,ɔ̃,4.248354e-18
4058,BR,i,BR373,u,8.5330476e-17
2059,BR,i,BR374,i,0.9999026
5059,BR,i,BR374,y,5.6022507e-09
1059,BR,i,BR374,e,3.0587253e-07
11059,BR,i,BR374,ɛ,6.143614e-06
12059,BR,i,BR374,ɛ̃,4.1395342e-08
6059,BR,i,BR374,ø,4.1395342e-08
7059,BR,i,BR374,œ,1.5228496e-08
59,BR,i,BR374,a,1.5228496e-08
8059,BR,i,BR374,ɑ̃,4.1395342e-08
3059,BR,i,BR374,o,5.6022507e-09
9059,BR,i,BR374,ɔ,5.6022507e-09
