,language,vowel,file,classification,probabilities
1009,BR,i,BR132,i,0.11830078
7009,BR,i,BR132,ɪ,0.00079710444
9,BR,i,BR132,eɪ,0.00079710444
6009,BR,i,BR132,ɛ,0.0058898493
4009,BR,i,BR132,æ,3.9685492e-05
5009,BR,i,BR132,ɑ,0.87413114
9009,BR,i,BR132,ʌ,7.2686515e-07
2009,BR,i,BR132,oʊ,3.9685492e-05
3009,BR,i,BR132,u,1.9758243e-06
8009,BR,i,BR132,ʊ,1.9758243e-06
1045,BR,i,BR329,i,0.01793643
7045,BR,i,BR329,ɪ,0.0003285172
45,BR,i,BR329,eɪ,1.1020524e-07
6045,BR,i,BR329,ɛ,2.995689e-07
4045,BR,i,BR329,æ,2.2135316e-06
5045,BR,i,BR329,ɑ,8.143127e-07
9045,BR,i,BR329,ʌ,2.2135316e-06
2045,BR,i,BR329,oʊ,6.0170023e-06
3045,BR,i,BR329,u,0.97929597
8045,BR,i,BR329,ʊ,0.0024274322
1058,BR,i,BR373,i,0.017926157
7058,BR,i,BR373,ɪ,0.97873497
58,BR,i,BR373,eɪ,1.1014211e-07
6058,BR,i,BR373,ɛ,8.138462e-07
4058,BR,i,BR373,æ,1.1014211e-07
5058,BR,i,BR373,ɑ,8.138462e-07
9058,BR,i,BR373,ʌ,2.2122636e-06
2058,BR,i,BR373,oʊ,1.634654e-05
3058,BR,i,BR373,u,0.0008924908
8058,BR,i,BR373,ʊ,0.0024260415
1059,BR,i,BR374,i,0.04742352
7059,BR,i,BR374,ɪ,0.95252687
59,BR,i,BR374,eɪ,5.336814e-09
6059,BR,i,BR374,ɛ,1.07192776e-07
4059,BR,i,BR374,æ,5.336814e-09
5059,BR,i,BR374,ɑ,1.45069645e-08
9059,BR,i,BR374,ʌ,5.336814e-09
2059,BR,i,BR374,oʊ,2.913802e-07
3059,BR,i,BR374,u,4.3244654e-05
8059,BR,i,BR374,ʊ,5.8525275e-06
1060,BR,i,BR375,i,0.047267098
7060,BR,i,BR375,ɪ,0.00086572714
60,BR,i,BR375,eɪ,7.89441e-07
6060,BR,i,BR375,ɛ,7.89441e-07
4060,BR,i,BR375,æ,5.833224e-06
5060,BR,i,BR375,ɑ,2.1459232e-06
9060,BR,i,BR375,ʌ,2.1459232e-06
2060,BR,i,BR375,oʊ,0.00011716343
3060,BR,i,BR375,u,0.9493851
8060,BR,i,BR375,ʊ,0.0023532906
1074,BR,i,BR452,i,0.035055555
7074,BR,i,BR452,ɪ,0.70410967
74,BR,i,BR452,eɪ,1.1759829e-05
6074,BR,i,BR452,ɛ,0.0017453134
4074,BR,i,BR452,æ,3.196653e-05
5074,BR,i,BR452,ɑ,5.8548744e-07
9074,BR,i,BR452,ʌ,0.25902748
2074,BR,i,BR452,oʊ,1.1759829e-05
3074,BR,i,BR452,u,1.5915198e-06
8074,BR,i,BR452,ʊ,4.3261994e-06
1075,BR,i,BR454,i,0.0066729453
7075,BR,i,BR454,ɪ,0.0003322264
75,BR,i,BR454,eɪ,4.4961955e-05
6075,BR,i,BR454,ɛ,0.0024548396
4075,BR,i,BR454,æ,1.6540578e-05
5075,BR,i,BR454,ɑ,0.9903529
9075,BR,i,BR454,ʌ,3.0295126e-07
2075,BR,i,BR454,oʊ,0.00012221925
3075,BR,i,BR454,u,8.235069e-07
8075,BR,i,BR454,ʊ,2.2385238e-06
1078,BR,i,BR46,i,0.0003340579
7078,BR,i,BR46,ɪ,0.00090806355
78,BR,i,BR46,eɪ,0.0003340579
6078,BR,i,BR46,ɛ,0.0024683727
4078,BR,i,BR46,æ,1.6631764e-05
5078,BR,i,BR46,ɑ,0.9958126
9078,BR,i,BR46,ʌ,3.0462138e-07
2078,BR,i,BR46,oʊ,0.00012289303
3078,BR,i,BR46,u,8.280468e-07
8078,BR,i,BR46,ʊ,2.2508646e-06
1082,BR,i,BR47,i,0.11830078
7082,BR,i,BR47,ɪ,0.00079710444
82,BR,i,BR47,eɪ,0.00079710444
6082,BR,i,BR47,ɛ,0.0058898493
4082,BR,i,BR47,æ,3.9685492e-05
5082,BR,i,BR47,ɑ,0.87413114
9082,BR,i,BR47,ʌ,7.2686515e-07
2082,BR,i,BR47,oʊ,3.9685492e-05
3082,BR,i,BR47,u,1.9758243e-06
8082,BR,i,BR47,ʊ,1.9758243e-06
1088,BR,i,BR496,i,0.00012223548
7088,BR,i,BR496,ɪ,0.006673831
88,BR,i,BR496,eɪ,0.00012223548
6088,BR,i,BR496,ɛ,0.0024551654
4088,BR,i,BR496,æ,1.6542774e-05
5088,BR,i,BR496,ɑ,0.99048436
9088,BR,i,BR496,ʌ,3.0299145e-07
2088,BR,i,BR496,oʊ,0.00012223548
3088,BR,i,BR496,u,8.236162e-07
8088,BR,i,BR496,ʊ,2.238821e-06
1135,BR,i,BR741,i,0.01753786
7135,BR,i,BR741,ɪ,0.01753786
135,BR,i,BR741,eɪ,0.0008731586
6135,BR,i,BR741,ɛ,0.0064518177
4135,BR,i,BR741,æ,4.347201e-05
5135,BR,i,BR741,ɑ,0.9575347
9135,BR,i,BR741,ʌ,7.962176e-07
2135,BR,i,BR741,oʊ,1.5992457e-05
3135,BR,i,BR741,u,2.1643439e-06
8135,BR,i,BR741,ʊ,2.1643439e-06
1136,BR,i,BR742,i,0.04630306
7136,BR,i,BR742,ɪ,0.017033944
136,BR,i,BR742,eɪ,0.00031198756
6136,BR,i,BR742,ɛ,0.006266438
4136,BR,i,BR742,æ,4.2222928e-05
5136,BR,i,BR742,ɑ,0.9300218
9136,BR,i,BR742,ʌ,7.733399e-07
2136,BR,i,BR742,oʊ,1.5532945e-05
3136,BR,i,BR742,u,2.1021558e-06
8136,BR,i,BR742,ʊ,2.1021558e-06
1141,BR,i,BR757,i,0.00012223548
7141,BR,i,BR757,ɪ,0.006673831
141,BR,i,BR757,eɪ,0.00012223548
6141,BR,i,BR757,ɛ,0.0024551654
4141,BR,i,BR757,æ,1.6542774e-05
5141,BR,i,BR757,ɑ,0.99048436
9141,BR,i,BR757,ʌ,3.0299145e-07
2141,BR,i,BR757,oʊ,0.00012223548
3141,BR,i,BR757,u,8.236162e-07
8141,BR,i,BR757,ʊ,2.238821e-06
1146,BR,i,BR796,i,0.0066729453
7146,BR,i,BR796,ɪ,0.0003322264
146,BR,i,BR796,eɪ,4.4961955e-05
6146,BR,i,BR796,ɛ,0.0024548396
4146,BR,i,BR796,æ,1.6540578e-05
5146,BR,i,BR796,ɑ,0.9903529
9146,BR,i,BR796,ʌ,3.0295126e-07
2146,BR,i,BR796,oʊ,0.00012221925
3146,BR,i,BR796,u,8.235069e-07
8146,BR,i,BR796,ʊ,2.2385238e-06
1189,BR,i,BR99,i,0.00090806343
7189,BR,i,BR99,ɪ,0.00033405787
189,BR,i,BR99,eɪ,0.00033405787
6189,BR,i,BR99,ɛ,0.0024683725
4189,BR,i,BR99,æ,1.6631762e-05
5189,BR,i,BR99,ɑ,0.9958125
9189,BR,i,BR99,ʌ,3.0462135e-07
2189,BR,i,BR99,oʊ,0.00012289302
3189,BR,i,BR99,u,8.2804667e-07
8189,BR,i,BR99,ʊ,2.2508643e-06
1190,BR,i,BR992,i,0.11830336
7190,BR,i,BR992,ɪ,0.0007971218
190,BR,i,BR992,eɪ,0.0007971218
6190,BR,i,BR992,ɛ,0.0058899773
4190,BR,i,BR992,æ,3.9686358e-05
5190,BR,i,BR992,ɑ,0.87415016
9190,BR,i,BR992,ʌ,7.2688096e-07
2190,BR,i,BR992,oʊ,1.4599794e-05
3190,BR,i,BR992,u,5.370964e-06
8190,BR,i,BR992,ʊ,1.9758672e-06
1004,BR,ĩ,BR1025,i,0.047387052
7004,BR,ĩ,BR1025,ɪ,0.00031929146
4,BR,ĩ,BR1025,eɪ,0.00031929146
6004,BR,ĩ,BR1025,ɛ,4.3211403e-05
4004,BR,ĩ,BR1025,æ,1.5896585e-05
5004,BR,ĩ,BR1025,ɑ,0.95179445
9004,BR,ĩ,BR1025,ʌ,2.9115614e-07
2004,BR,ĩ,BR1025,oʊ,0.00011746076
3004,BR,ĩ,BR1025,u,7.914444e-07
8004,BR,ĩ,BR1025,ʊ,2.151369e-06
1005,BR,ĩ,BR1029,i,0.99752647
7005,BR,ĩ,BR1029,ɪ,4.129697e-08
5,BR,ĩ,BR1029,eɪ,7.5638046e-10
6005,BR,ĩ,BR1029,ɛ,4.129697e-08
4005,BR,ĩ,BR1029,æ,2.0560553e-09
5005,BR,ĩ,BR1029,ɑ,7.5638046e-10
9005,BR,ĩ,BR1029,ʌ,8.294719e-07
2005,BR,ĩ,BR1029,oʊ,5.5889378e-09
3005,BR,ĩ,BR1029,u,0.002472621
8005,BR,ĩ,BR1029,ʊ,1.12256814e-07
1013,BR,ĩ,BR154,i,0.11830334
7013,BR,ĩ,BR154,ɪ,0.00079712167
13,BR,ĩ,BR154,eɪ,0.00079712167
6013,BR,ĩ,BR154,ɛ,0.0058899764
4013,BR,ĩ,BR154,æ,3.968635e-05
5013,BR,ĩ,BR154,ɑ,0.87415004
9013,BR,ĩ,BR154,ʌ,7.2688084e-07
2013,BR,ĩ,BR154,oʊ,1.4599792e-05
3013,BR,ĩ,BR154,u,1.975867e-06
8013,BR,ĩ,BR154,ʊ,5.3709637e-06
1014,BR,ĩ,BR158,i,6.1441456e-06
7014,BR,ĩ,BR158,ɪ,2.2603049e-06
14,BR,ĩ,BR158,eɪ,4.1398927e-08
6014,BR,ĩ,BR158,ɛ,4.1398927e-08
4014,BR,ĩ,BR158,æ,5.6027356e-09
5014,BR,ĩ,BR158,ɑ,4.1398927e-08
9014,BR,ĩ,BR158,ʌ,4.1398927e-08
2014,BR,ĩ,BR158,oʊ,1.12533954e-07
3014,BR,ĩ,BR158,u,0.99998915
8014,BR,ĩ,BR158,ʊ,2.2603049e-06
1015,BR,ĩ,BR159,i,0.11830078
7015,BR,ĩ,BR159,ɪ,0.00079710444
15,BR,ĩ,BR159,eɪ,0.00079710444
6015,BR,ĩ,BR159,ɛ,0.0058898493
4015,BR,ĩ,BR159,æ,3.9685492e-05
5015,BR,ĩ,BR159,ɑ,0.87413114
9015,BR,ĩ,BR159,ʌ,7.2686515e-07
2015,BR,ĩ,BR159,oʊ,3.9685492e-05
3015,BR,ĩ,BR159,u,1.9758243e-06
8015,BR,ĩ,BR159,ʊ,1.9758243e-06
1033,BR,ĩ,BR264,i,1.670062e-05
7033,BR,ĩ,BR264,ɪ,2.2601832e-06
33,BR,ĩ,BR264,eɪ,2.0610202e-09
6033,BR,ĩ,BR264,ɛ,5.6024336e-09
4033,BR,ĩ,BR264,æ,4.1396696e-08
5033,BR,ĩ,BR264,ɑ,1.5228993e-08
9033,BR,ĩ,BR264,ʌ,1.5228993e-08
2033,BR,ĩ,BR264,oʊ,3.058825e-07
3033,BR,ĩ,BR264,u,0.99993527
8033,BR,ĩ,BR264,ʊ,4.539699e-05
1067,BR,ĩ,BR411,i,6.14335e-06
7067,BR,ĩ,BR411,ɪ,6.14335e-06
67,BR,ĩ,BR411,eɪ,1.5227842e-08
6067,BR,ĩ,BR411,ɛ,2.2600123e-06
4067,BR,ĩ,BR411,æ,1.5227842e-08
5067,BR,ĩ,BR411,ɑ,5.6020104e-09
9067,BR,ĩ,BR411,ʌ,2.2600123e-06
2067,BR,ĩ,BR411,oʊ,4.1393566e-08
3067,BR,ĩ,BR411,u,0.9998597
8067,BR,ĩ,BR411,ʊ,0.00012339248
1068,BR,ĩ,BR417,i,0.97306865
7068,BR,ĩ,BR417,ɪ,0.00012008621
68,BR,ĩ,BR417,eɪ,8.091345e-07
6068,BR,ĩ,BR417,ɛ,8.091345e-07
4068,BR,ĩ,BR417,æ,2.9766395e-07
5068,BR,ĩ,BR417,ɑ,2.1994558e-06
9068,BR,ĩ,BR417,ʌ,1.62519e-05
2068,BR,ĩ,BR417,oʊ,0.0024119962
3068,BR,ĩ,BR417,u,0.017822374
8068,BR,ĩ,BR417,ʊ,0.006556485
1090,BR,ĩ,BR504,i,1.1252126e-07
7090,BR,ĩ,BR504,ɪ,1.1252126e-07
90,BR,ĩ,BR504,eɪ,2.7891234e-10
6090,BR,ĩ,BR504,ɛ,7.5816226e-10
4090,BR,ĩ,BR504,æ,2.7891234e-10
5090,BR,ĩ,BR504,ɑ,5.6021037e-09
9090,BR,ĩ,BR504,ʌ,5.6021037e-09
2090,BR,ĩ,BR504,oʊ,4.1394255e-08
3090,BR,ĩ,BR504,u,0.9998764
8090,BR,ĩ,BR504,ʊ,0.00012339455
1091,BR,ĩ,BR510,i,0.11830078
7091,BR,ĩ,BR510,ɪ,0.00079710444
91,BR,ĩ,BR510,eɪ,0.00079710444
6091,BR,ĩ,BR510,ɛ,0.0058898493
4091,BR,ĩ,BR510,æ,3.9685492e-05
5091,BR,ĩ,BR510,ɑ,0.87413114
