,language,vowel,file,classification,probabilities
2009,BR,i,BR132,i,1.0
5009,BR,i,BR132,y,5.109089e-12
1009,BR,i,BR132,e,3.442477e-14
11009,BR,i,BR132,ɛ,3.442477e-14
12009,BR,i,BR132,ɛ̃,2.5436657e-13
6009,BR,i,BR132,ø,3.442477e-14
7009,BR,i,BR132,œ,9.357623e-14
9,BR,i,BR132,a,3.442477e-14
8009,BR,i,BR132,ɑ̃,9.357623e-14
3009,BR,i,BR132,o,3.442477e-14
9009,BR,i,BR132,ɔ,9.357623e-14
10009,BR,i,BR132,ɔ̃,2.789468e-10
4009,BR,i,BR132,u,1.3887944e-11
2045,BR,i,BR329,i,0.99086386
5045,BR,i,BR329,y,4.1021146e-08
1045,BR,i,BR329,e,3.0310756e-07
11045,BR,i,BR329,ɛ,3.0310756e-07
12045,BR,i,BR329,ɛ̃,8.2393177e-07
6045,BR,i,BR329,ø,3.0310756e-07
7045,BR,i,BR329,œ,1.1150704e-07
45,BR,i,BR329,a,4.1021146e-08
8045,BR,i,BR329,ɑ̃,8.2393177e-07
3045,BR,i,BR329,o,8.2393177e-07
9045,BR,i,BR329,ɔ,4.1021146e-08
10045,BR,i,BR329,ɔ̃,0.006676388
4045,BR,i,BR329,u,0.002456106
2058,BR,i,BR373,i,0.99966466
5058,BR,i,BR373,y,7.580017e-10
1058,BR,i,BR373,e,4.138549e-08
11058,BR,i,BR373,ɛ,4.138549e-08
12058,BR,i,BR373,ɛ̃,7.580017e-10
6058,BR,i,BR373,ø,7.580017e-10
7058,BR,i,BR373,œ,7.580017e-10
58,BR,i,BR373,a,1.5224872e-08
8058,BR,i,BR373,ɑ̃,1.5224872e-08
3058,BR,i,BR373,o,1.5224872e-08
9058,BR,i,BR373,ɔ,2.0604625e-09
10058,BR,i,BR373,ɔ̃,4.138549e-08
4058,BR,i,BR373,u,0.00033535014
2059,BR,i,BR374,i,0.99995375
5059,BR,i,BR374,y,7.5822093e-10
1059,BR,i,BR374,e,1.5229274e-08
11059,BR,i,BR374,ɛ,4.139746e-08
12059,BR,i,BR374,ɛ̃,5.602537e-09
6059,BR,i,BR374,ø,5.602537e-09
7059,BR,i,BR374,œ,2.0610584e-09
59,BR,i,BR374,a,7.5822093e-10
8059,BR,i,BR374,ɑ̃,5.602537e-09
3059,BR,i,BR374,o,1.5229274e-08
9059,BR,i,BR374,ɔ,7.5822093e-10
10059,BR,i,BR374,ɔ̃,4.5397832e-05
4059,BR,i,BR374,u,8.3149024e-07
2060,BR,i,BR375,i,0.99995375
5060,BR,i,BR375,y,7.5822093e-10
1060,BR,i,BR375,e,2.0610584e-09
11060,BR,i,BR375,ɛ,5.602537e-09
12060,BR,i,BR375,ɛ̃,1.5229274e-08
6060,BR,i,BR375,ø,5.602537e-09
7060,BR,i,BR375,œ,2.0610584e-09
60,BR,i,BR375,a,7.5822093e-10
8060,BR,i,BR375,ɑ̃,5.602537e-09
3060,BR,i,BR375,o,1.5229274e-08
9060,BR,i,BR375,ɔ,1.5229274e-08
10060,BR,i,BR375,ɔ̃,4.5397832e-05
4060,BR,i,BR375,u,8.3149024e-07
2074,BR,i,BR452,i,0.99987626
5074,BR,i,BR452,y,2.0608986e-09
1074,BR,i,BR452,e,2.0608986e-09
11074,BR,i,BR452,ɛ,5.6021032e-09
12074,BR,i,BR452,ɛ̃,2.7891228e-10
6074,BR,i,BR452,ø,2.0608986e-09
7074,BR,i,BR452,œ,2.7891228e-10
74,BR,i,BR452,a,0.00012339454
8074,BR,i,BR452,ɑ̃,2.7891228e-10
3074,BR,i,BR452,o,7.581622e-10
9074,BR,i,BR452,ɔ,5.6021032e-09
10074,BR,i,BR452,ɔ̃,7.581622e-10
4074,BR,i,BR452,u,3.0586446e-07
2075,BR,i,BR454,i,0.99999917
5075,BR,i,BR454,y,3.7751312e-11
1075,BR,i,BR454,e,2.789466e-10
11075,BR,i,BR454,ɛ,5.1090846e-12
12075,BR,i,BR454,ɛ̃,1.8795273e-12
6075,BR,i,BR454,ø,3.7751312e-11
7075,BR,i,BR454,œ,1.8795273e-12
75,BR,i,BR454,a,1.8795273e-12
8075,BR,i,BR454,ɑ̃,5.1090846e-12
3075,BR,i,BR454,o,1.8795273e-12
9075,BR,i,BR454,ɔ,1.8795273e-12
10075,BR,i,BR454,ɔ̃,3.7751312e-11
4075,BR,i,BR454,u,8.3152804e-07
2078,BR,i,BR46,i,0.99999774
5078,BR,i,BR46,y,2.54366e-13
1078,BR,i,BR46,e,1.38879125e-11
11078,BR,i,BR46,ɛ,5.1090772e-12
12078,BR,i,BR46,ɛ̃,2.54366e-13
6078,BR,i,BR46,ø,2.54366e-13
7078,BR,i,BR46,œ,2.54366e-13
78,BR,i,BR46,a,2.54366e-13
8078,BR,i,BR46,ɑ̃,2.54366e-13
3078,BR,i,BR46,o,2.54366e-13
9078,BR,i,BR46,ɔ,6.9143844e-13
10078,BR,i,BR46,ɔ̃,2.2603242e-06
4078,BR,i,BR46,u,5.1090772e-12
2082,BR,i,BR47,i,1.0
5082,BR,i,BR47,y,5.109089e-12
1082,BR,i,BR47,e,9.357623e-14
11082,BR,i,BR47,ɛ,1.8795289e-12
12082,BR,i,BR47,ɛ̃,9.357623e-14
6082,BR,i,BR47,ø,3.442477e-14
7082,BR,i,BR47,œ,3.442477e-14
82,BR,i,BR47,a,2.5436657e-13
8082,BR,i,BR47,ɑ̃,2.5436657e-13
3082,BR,i,BR47,o,3.442477e-14
9082,BR,i,BR47,ɔ,3.442477e-14
10082,BR,i,BR47,ɔ̃,2.789468e-10
4082,BR,i,BR47,u,9.357623e-14
2088,BR,i,BR496,i,0.7310479
5088,BR,i,BR496,y,0.2689375
1088,BR,i,BR496,e,1.1133845e-08
11088,BR,i,BR496,ɛ,1.1133845e-08
12088,BR,i,BR496,ɛ̃,1.1133845e-08
6088,BR,i,BR496,ø,1.6524092e-06
7088,BR,i,BR496,œ,8.2268606e-08
88,BR,i,BR496,a,1.22097435e-05
8088,BR,i,BR496,ɑ̃,3.026493e-08
