,language,vowel,file,classification,probabilities
2009,BR,i,BR132,i,0.9999825
5009,BR,i,BR132,y,1.6701408e-05
1009,BR,i,BR132,e,3.0589695e-07
11009,BR,i,BR132,ɛ,7.5824275e-10
12009,BR,i,BR132,ɛ̃,7.5824275e-10
6009,BR,i,BR132,ø,1.125332e-07
7009,BR,i,BR132,œ,7.5824275e-10
9,BR,i,BR132,a,7.5824275e-10
8009,BR,i,BR132,ɑ̃,7.5824275e-10
3009,BR,i,BR132,o,7.5824275e-10
9009,BR,i,BR132,ɔ,7.5824275e-10
10009,BR,i,BR132,ɔ̃,3.0589695e-07
4009,BR,i,BR132,u,7.5824275e-10
2045,BR,i,BR329,i,0.1532285
5045,BR,i,BR329,y,0.41651824
1045,BR,i,BR329,e,0.00037981546
11045,BR,i,BR329,ɛ,0.41651824
12045,BR,i,BR329,ɛ̃,1.89099e-05
6045,BR,i,BR329,ø,0.002806478
7045,BR,i,BR329,œ,1.89099e-05
45,BR,i,BR329,a,0.002806478
8045,BR,i,BR329,ɑ̃,1.89099e-05
3045,BR,i,BR329,o,1.89099e-05
9045,BR,i,BR329,ɔ,1.89099e-05
10045,BR,i,BR329,ɔ̃,0.007628798
4045,BR,i,BR329,u,1.89099e-05
2058,BR,i,BR373,i,8.976436e-05
5058,BR,i,BR373,y,0.26758382
1058,BR,i,BR373,e,3.3022465e-05
11058,BR,i,BR373,ɛ,3.3022465e-05
12058,BR,i,BR373,ɛ̃,1.2148285e-05
6058,BR,i,BR373,ø,0.0018029655
7058,BR,i,BR373,œ,0.00024400484
58,BR,i,BR373,a,0.0018029655
8058,BR,i,BR373,ɑ̃,0.0006632739
3058,BR,i,BR373,o,3.3022465e-05
9058,BR,i,BR373,ɔ,8.976436e-05
10058,BR,i,BR373,ɔ̃,0.7273682
4058,BR,i,BR373,u,0.00024400484
2059,BR,i,BR374,i,6.1441538e-06
5059,BR,i,BR374,y,8.3152077e-07
1059,BR,i,BR374,e,8.3152077e-07
11059,BR,i,BR374,ɛ,8.3152077e-07
12059,BR,i,BR374,ɛ̃,5.602743e-09
6059,BR,i,BR374,ø,5.602743e-09
7059,BR,i,BR374,œ,5.602743e-09
59,BR,i,BR374,a,8.3152077e-07
8059,BR,i,BR374,ɑ̃,4.139898e-08
3059,BR,i,BR374,o,5.602743e-09
9059,BR,i,BR374,ɔ,5.602743e-09
10059,BR,i,BR374,ɔ̃,0.99999046
4059,BR,i,BR374,u,5.602743e-09
2060,BR,i,BR375,i,1.6700656e-05
5060,BR,i,BR375,y,7.5820866e-10
1060,BR,i,BR375,e,3.0588322e-07
11060,BR,i,BR375,ɛ,0.99993753
12060,BR,i,BR375,ɛ̃,7.5820866e-10
6060,BR,i,BR375,ø,7.5820866e-10
7060,BR,i,BR375,œ,7.5820866e-10
60,BR,i,BR375,a,7.5820866e-10
8060,BR,i,BR375,ɑ̃,7.5820866e-10
3060,BR,i,BR375,o,7.5820866e-10
9060,BR,i,BR375,ɔ,7.5820866e-10
10060,BR,i,BR375,ɔ̃,4.5397093e-05
4060,BR,i,BR375,u,7.5820866e-10
2074,BR,i,BR452,i,0.046611834
5074,BR,i,BR452,y,0.93622375
1074,BR,i,BR452,e,2.86393e-07
11074,BR,i,BR452,ɛ,7.7849694e-07
12074,BR,i,BR452,ɛ̃,2.86393e-07
6074,BR,i,BR452,ø,2.86393e-07
7074,BR,i,BR452,œ,7.7849694e-07
74,BR,i,BR452,a,5.7523575e-06
8074,BR,i,BR452,ɑ̃,2.86393e-07
3074,BR,i,BR452,o,2.86393e-07
9074,BR,i,BR452,ɔ,5.7523575e-06
10074,BR,i,BR452,ɔ̃,0.017147537
4074,BR,i,BR452,u,2.116174e-06
2075,BR,i,BR454,i,0.7310584
5075,BR,i,BR454,y,0.26894137
1075,BR,i,BR454,e,5.543294e-10
11075,BR,i,BR454,ɛ,5.543294e-10
12075,BR,i,BR454,ɛ̃,5.543294e-10
6075,BR,i,BR454,ø,1.5068238e-09
7075,BR,i,BR454,œ,5.543294e-10
75,BR,i,BR454,a,5.543294e-10
8075,BR,i,BR454,ɑ̃,5.543294e-10
3075,BR,i,BR454,o,5.543294e-10
9075,BR,i,BR454,ɔ,5.543294e-10
10075,BR,i,BR454,ɔ̃,2.2363247e-07
4075,BR,i,BR454,u,5.543294e-10
2078,BR,i,BR46,i,0.9998307
5078,BR,i,BR46,y,4.5392248e-05
1078,BR,i,BR46,e,3.0585053e-07
11078,BR,i,BR46,ɛ,4.1392365e-08
12078,BR,i,BR46,ɛ̃,5.601848e-09
6078,BR,i,BR46,ø,1.5227402e-08
7078,BR,i,BR46,œ,5.601848e-09
78,BR,i,BR46,a,1.12516126e-07
8078,BR,i,BR46,ɑ̃,5.601848e-09
3078,BR,i,BR46,o,5.601848e-09
9078,BR,i,BR46,ɔ,5.601848e-09
10078,BR,i,BR46,ɔ̃,0.0001233889
4078,BR,i,BR46,u,5.601848e-09
2082,BR,i,BR47,i,0.9999825
5082,BR,i,BR47,y,1.6701408e-05
1082,BR,i,BR47,e,8.3151417e-07
11082,BR,i,BR47,ɛ,7.5824275e-10
12082,BR,i,BR47,ɛ̃,5.6026983e-09
6082,BR,i,BR47,ø,2.0611175e-09
7082,BR,i,BR47,œ,7.5824275e-10
82,BR,i,BR47,a,7.5824275e-10
8082,BR,i,BR47,ɑ̃,5.6026983e-09
3082,BR,i,BR47,o,7.5824275e-10
9082,BR,i,BR47,ɔ,2.0611175e-09
10082,BR,i,BR47,ɔ̃,4.139865e-08
4082,BR,i,BR47,u,7.5824275e-10
2088,BR,i,BR496,i,0.047425587
5088,BR,i,BR496,y,0.9525684
1088,BR,i,BR496,e,2.913929e-07
11088,BR,i,BR496,ɛ,2.1531184e-06
12088,BR,i,BR496,ɛ̃,3.9435736e-08
6088,BR,i,BR496,ø,2.913929e-07
7088,BR,i,BR496,œ,1.0719745e-07
88,BR,i,BR496,a,7.92088e-07
8088,BR,i,BR496,ɑ̃,3.9435736e-08
3088,BR,i,BR496,o,3.9435736e-08
9088,BR,i,BR496,ɔ,3.9435736e-08
10088,BR,i,BR496,ɔ̃,2.1531184e-06
4088,BR,i,BR496,u,1.0719745e-07
