,language,vowel,file,classification,probabilities
1009,BR,i,BR132,i,0.06157239
7009,BR,i,BR132,ɪ,0.00041487152
9,BR,i,BR132,eɪ,0.00041487152
6009,BR,i,BR132,ɛ,0.0011277378
4009,BR,i,BR132,æ,0.00041487152
5009,BR,i,BR132,ɑ,0.022651216
9009,BR,i,BR132,ʌ,0.45496187
2009,BR,i,BR132,oʊ,0.003065509
3009,BR,i,BR132,u,0.45496187
8009,BR,i,BR132,ʊ,0.00041487152
1045,BR,i,BR329,i,0.00011494126
7045,BR,i,BR329,ɪ,0.017058795
45,BR,i,BR329,eɪ,0.00011494126
6045,BR,i,BR329,ɛ,0.00011494126
4045,BR,i,BR329,æ,0.93137866
5045,BR,i,BR329,ɑ,0.00011494126
9045,BR,i,BR329,ʌ,0.002308657
2045,BR,i,BR329,oʊ,0.00011494126
3045,BR,i,BR329,u,0.04637061
8045,BR,i,BR329,ʊ,0.002308657
1058,BR,i,BR373,i,0.37661907
7058,BR,i,BR373,ɪ,0.37661907
58,BR,i,BR373,eɪ,0.0009335454
6058,BR,i,BR373,ɛ,0.0009335454
4058,BR,i,BR373,æ,0.050969847
5058,BR,i,BR373,ɑ,0.0009335454
9058,BR,i,BR373,ʌ,0.050969847
2058,BR,i,BR373,oʊ,0.0009335454
3058,BR,i,BR373,u,0.13855042
8058,BR,i,BR373,ʊ,0.0025376393
1059,BR,i,BR374,i,0.0066733416
7059,BR,i,BR374,ɪ,0.9904117
59,BR,i,BR374,eɪ,1.654156e-05
6059,BR,i,BR374,ɛ,1.654156e-05
4059,BR,i,BR374,æ,1.654156e-05
5059,BR,i,BR374,ɑ,1.654156e-05
9059,BR,i,BR374,ʌ,0.0003322461
2059,BR,i,BR374,oʊ,1.654156e-05
3059,BR,i,BR374,u,0.0024549852
8059,BR,i,BR374,ʊ,4.496462e-05
1060,BR,i,BR375,i,0.00011465376
7060,BR,i,BR375,ɪ,0.046254627
60,BR,i,BR375,eɪ,0.00011465376
6060,BR,i,BR375,ɛ,0.00011465376
4060,BR,i,BR375,æ,0.9290491
5060,BR,i,BR375,ɑ,0.00011465376
9060,BR,i,BR375,ʌ,0.0062598833
2060,BR,i,BR375,oʊ,0.00011465376
3060,BR,i,BR375,u,0.017016128
8060,BR,i,BR375,ʊ,0.0008471831
1074,BR,i,BR452,i,0.00027766163
7074,BR,i,BR452,ɪ,0.1120167
74,BR,i,BR452,eɪ,0.0007547626
6074,BR,i,BR452,ɛ,0.00027766163
4074,BR,i,BR452,æ,0.8276977
5074,BR,i,BR452,ɑ,0.00027766163
9074,BR,i,BR452,ʌ,0.015159813
2074,BR,i,BR452,oʊ,0.00027766163
3074,BR,i,BR452,u,0.04120864
8074,BR,i,BR452,ʊ,0.0020516575
1075,BR,i,BR454,i,0.034837157
7075,BR,i,BR454,ɪ,0.00023473092
75,BR,i,BR454,eɪ,0.00023473092
6075,BR,i,BR454,ɛ,0.0006380648
4075,BR,i,BR454,æ,0.00023473092
5075,BR,i,BR454,ɑ,0.0047146967
9075,BR,i,BR454,ʌ,0.699723
2075,BR,i,BR454,oʊ,0.00173444
3075,BR,i,BR454,u,0.25741372
8075,BR,i,BR454,ʊ,0.00023473092
1078,BR,i,BR46,i,0.06157239
7078,BR,i,BR46,ɪ,0.00041487152
78,BR,i,BR46,eɪ,0.00041487152
6078,BR,i,BR46,ɛ,0.0011277378
4078,BR,i,BR46,æ,0.00041487152
5078,BR,i,BR46,ɑ,0.022651216
9078,BR,i,BR46,ʌ,0.45496187
2078,BR,i,BR46,oʊ,0.003065509
3078,BR,i,BR46,u,0.45496187
8078,BR,i,BR46,ʊ,0.00041487152
1082,BR,i,BR47,i,0.06157239
7082,BR,i,BR47,ɪ,0.00041487152
82,BR,i,BR47,eɪ,0.00041487152
6082,BR,i,BR47,ɛ,0.0011277378
4082,BR,i,BR47,æ,0.00041487152
5082,BR,i,BR47,ɑ,0.022651216
9082,BR,i,BR47,ʌ,0.45496187
2082,BR,i,BR47,oʊ,0.003065509
3082,BR,i,BR47,u,0.45496187
8082,BR,i,BR47,ʊ,0.00041487152
1088,BR,i,BR496,i,0.000788618
7088,BR,i,BR496,ɪ,0.000106727835
88,BR,i,BR496,eɪ,0.000106727835
6088,BR,i,BR496,ɛ,0.00029011635
4088,BR,i,BR496,æ,0.000106727835
5088,BR,i,BR496,ɑ,0.015839817
9088,BR,i,BR496,ʌ,0.86482465
2088,BR,i,BR496,oʊ,0.000788618
3088,BR,i,BR496,u,0.11704129
8088,BR,i,BR496,ʊ,0.000106727835
1135,BR,i,BR741,i,0.06157239
7135,BR,i,BR741,ɪ,0.00041487152
135,BR,i,BR741,eɪ,0.00041487152
6135,BR,i,BR741,ɛ,0.0011277378
4135,BR,i,BR741,æ,0.00041487152
5135,BR,i,BR741,ɑ,0.022651216
9135,BR,i,BR741,ʌ,0.45496187
2135,BR,i,BR741,oʊ,0.003065509
3135,BR,i,BR741,u,0.45496187
8135,BR,i,BR741,ʊ,0.00041487152
1136,BR,i,BR742,i,0.08195115
7136,BR,i,BR742,ɪ,0.0005521825
136,BR,i,BR742,eɪ,0.0005521825
6136,BR,i,BR742,ɛ,0.0015009878
4136,BR,i,BR742,æ,0.0005521825
5136,BR,i,BR742,ɑ,0.08195115
9136,BR,i,BR742,ʌ,0.22276632
2136,BR,i,BR742,oʊ,0.0040801074
3136,BR,i,BR742,u,0.60554165
8136,BR,i,BR742,ʊ,0.0005521825
1141,BR,i,BR757,i,0.08195115
7141,BR,i,BR757,ɪ,0.0005521825
141,BR,i,BR757,eɪ,0.0005521825
6141,BR,i,BR757,ɛ,0.0015009878
4141,BR,i,BR757,æ,0.0005521825
5141,BR,i,BR757,ɑ,0.08195115
9141,BR,i,BR757,ʌ,0.22276632
2141,BR,i,BR757,oʊ,0.0040801074
3141,BR,i,BR757,u,0.60554165
8141,BR,i,BR757,ʊ,0.0005521825
1146,BR,i,BR796,i,0.06157239
7146,BR,i,BR796,ɪ,0.00041487152
146,BR,i,BR796,eɪ,0.00041487152
6146,BR,i,BR796,ɛ,0.0011277378
4146,BR,i,BR796,æ,0.00041487152
5146,BR,i,BR796,ɑ,0.022651216
9146,BR,i,BR796,ʌ,0.45496187
2146,BR,i,BR796,oʊ,0.003065509
3146,BR,i,BR796,u,0.45496187
8146,BR,i,BR796,ʊ,0.00041487152
1189,BR,i,BR99,i,0.08195115
7189,BR,i,BR99,ɪ,0.0005521825
189,BR,i,BR99,eɪ,0.0005521825
6189,BR,i,BR99,ɛ,0.0015009878
4189,BR,i,BR99,æ,0.0005521825
5189,BR,i,BR99,ɑ,0.08195115
9189,BR,i,BR99,ʌ,0.22276632
2189,BR,i,BR99,oʊ,0.0040801074
3189,BR,i,BR99,u,0.60554165
8189,BR,i,BR99,ʊ,0.0005521825
1190,BR,i,BR992,i,0.0009101279
7190,BR,i,BR992,ɪ,6.1323935e-06
190,BR,i,BR992,eɪ,6.1323935e-06
6190,BR,i,BR992,ɛ,0.0009101279
4190,BR,i,BR992,æ,6.1323935e-06
5190,BR,i,BR992,ɑ,1.6669574e-05
9190,BR,i,BR992,ʌ,1.6669574e-05
2190,BR,i,BR992,oʊ,4.53126e-05
3190,BR,i,BR992,u,0.99807644
8190,BR,i,BR992,ʊ,6.1323935e-06
1004,BR,ĩ,BR1025,i,0.0009101279
7004,BR,ĩ,BR1025,ɪ,6.1323935e-06
4,BR,ĩ,BR1025,eɪ,6.1323935e-06
6004,BR,ĩ,BR1025,ɛ,0.0009101279
4004,BR,ĩ,BR1025,æ,6.1323935e-06
5004,BR,ĩ,BR1025,ɑ,1.6669574e-05
9004,BR,ĩ,BR1025,ʌ,1.6669574e-05
2004,BR,ĩ,BR1025,oʊ,4.53126e-05
3004,BR,ĩ,BR1025,u,0.99807644
8004,BR,ĩ,BR1025,ʊ,6.1323935e-06
1005,BR,ĩ,BR1029,i,3.9733008e-05
7005,BR,ĩ,BR1029,ɪ,0.005896901
5,BR,ĩ,BR1029,eɪ,0.0001080055
6005,BR,ĩ,BR1029,ɛ,3.9733008e-05
4005,BR,ĩ,BR1029,æ,0.8751777
5005,BR,ĩ,BR1029,ɑ,0.0001080055
9005,BR,ĩ,BR1029,ʌ,3.9733008e-05
2005,BR,ĩ,BR1029,oʊ,3.9733008e-05
3005,BR,ĩ,BR1029,u,0.118442416
8005,BR,ĩ,BR1029,ʊ,0.0001080055
1013,BR,ĩ,BR154,i,0.0009107476
7013,BR,ĩ,BR154,ɪ,6.1365695e-06
13,BR,ĩ,BR154,eɪ,6.1365695e-06
6013,BR,ĩ,BR154,ɛ,0.00012325628
4013,BR,ĩ,BR154,æ,6.1365695e-06
5013,BR,ĩ,BR154,ɑ,1.6680924e-05
9013,BR,ĩ,BR154,ʌ,0.00012325628
2013,BR,ĩ,BR154,oʊ,4.5343455e-05
3013,BR,ĩ,BR154,u,0.99875605
8013,BR,ĩ,BR154,ʊ,6.1365695e-06
1014,BR,ĩ,BR158,i,0.00025961548
7014,BR,ĩ,BR158,ɪ,0.104736365
14,BR,ĩ,BR158,eɪ,0.0007057081
6014,BR,ĩ,BR158,ɛ,0.00025961548
4014,BR,ĩ,BR158,æ,0.7739029
5014,BR,ĩ,BR158,ɑ,0.00025961548
9014,BR,ĩ,BR158,ʌ,0.014174527
2014,BR,ĩ,BR158,oʊ,0.00025961548
3014,BR,ĩ,BR158,u,0.104736365
8014,BR,ĩ,BR158,ʊ,0.0007057081
1015,BR,ĩ,BR159,i,0.06157239
7015,BR,ĩ,BR159,ɪ,0.00041487152
15,BR,ĩ,BR159,eɪ,0.00041487152
6015,BR,ĩ,BR159,ɛ,0.0011277378
4015,BR,ĩ,BR159,æ,0.00041487152
5015,BR,ĩ,BR159,ɑ,0.022651216
9015,BR,ĩ,BR159,ʌ,0.45496187
2015,BR,ĩ,BR159,oʊ,0.003065509
3015,BR,ĩ,BR159,u,0.45496187
8015,BR,ĩ,BR159,ʊ,0.00041487152
1033,BR,ĩ,BR264,i,0.00011465375
7033,BR,ĩ,BR264,ɪ,0.017016126
33,BR,ĩ,BR264,eɪ,0.00011465375
6033,BR,ĩ,BR264,ɛ,0.00011465375
4033,BR,ĩ,BR264,æ,0.92904896
5033,BR,ĩ,BR264,ɑ,0.00011465375
9033,BR,ĩ,BR264,ʌ,0.000847183
2033,BR,ĩ,BR264,oʊ,0.00011465375
3033,BR,ĩ,BR264,u,0.046254624
8033,BR,ĩ,BR264,ʊ,0.006259883
1067,BR,ĩ,BR411,i,8.695936e-05
7067,BR,ĩ,BR411,ɪ,0.035081908
67,BR,ĩ,BR411,eɪ,8.695936e-05
6067,BR,ĩ,BR411,ɛ,8.695936e-05
4067,BR,ĩ,BR411,æ,0.70463896
5067,BR,ĩ,BR411,ɑ,0.00023638003
9067,BR,ĩ,BR411,ʌ,0.00023638003
2067,BR,ĩ,BR411,oʊ,8.695936e-05
3067,BR,ĩ,BR411,u,0.25922218
8067,BR,ĩ,BR411,ʊ,0.00023638003
1068,BR,ĩ,BR417,i,0.00011469258
7068,BR,ĩ,BR417,ɪ,0.04627029
68,BR,ĩ,BR417,eɪ,0.00031176675
6068,BR,ĩ,BR417,ɛ,0.00011469258
4068,BR,ĩ,BR417,æ,0.9293636
5068,BR,ĩ,BR417,ɑ,0.00011469258
9068,BR,ĩ,BR417,ʌ,0.0062620025
2068,BR,ĩ,BR417,oʊ,0.00011469258
3068,BR,ĩ,BR417,u,0.017021889
8068,BR,ĩ,BR417,ʊ,0.00031176675
1090,BR,ĩ,BR504,i,0.0017837547
7090,BR,ĩ,BR504,ɪ,0.013180263
90,BR,ĩ,BR504,eɪ,8.880791e-05
6090,BR,ĩ,BR504,ɛ,8.880791e-05
4090,BR,ĩ,BR504,æ,0.71961796
5090,BR,ĩ,BR504,ɑ,8.880791e-05
9090,BR,ĩ,BR504,ʌ,8.880791e-05
2090,BR,ĩ,BR504,oʊ,8.880791e-05
3090,BR,ĩ,BR504,u,0.26473266
8090,BR,ĩ,BR504,ʊ,0.00024140492
1091,BR,ĩ,BR510,i,0.034837157
7091,BR,ĩ,BR510,ɪ,0.00023473092
91,BR,ĩ,BR510,eɪ,0.00023473092
6091,BR,ĩ,BR510,ɛ,0.0006380648
4091,BR,ĩ,BR510,æ,0.00023473092
5091,BR,ĩ,BR510,ɑ,0.0047146967
9091,BR,ĩ,BR510,ʌ,0.699723
2091,BR,ĩ,BR510,oʊ,0.00173444
3091,BR,ĩ,BR510,u,0.25741372
8091,BR,ĩ,BR510,ʊ,0.00023473092
1100,BR,ĩ,BR559,i,0.00091011135
7100,BR,ĩ,BR559,ɪ,6.132282e-06
100,BR,ĩ,BR559,eɪ,6.132282e-06
6100,BR,ĩ,BR559,ɛ,6.132282e-06
4100,BR,ĩ,BR559,æ,6.132282e-06
5100,BR,ĩ,BR559,ɑ,4.5311775e-05
9100,BR,ĩ,BR559,ʌ,0.00091011135
2100,BR,ĩ,BR559,oʊ,4.5311775e-05
3100,BR,ĩ,BR559,u,0.99805826
8100,BR,ĩ,BR559,ʊ,6.132282e-06
1116,BR,ĩ,BR648,i,0.03490291
7116,BR,ĩ,BR648,ɪ,0.00023517397
116,BR,ĩ,BR648,eɪ,0.00023517397
6116,BR,ĩ,BR648,ɛ,0.0017377137
4116,BR,ĩ,BR648,æ,0.00023517397
5116,BR,ĩ,BR648,ɑ,0.0017377137
9116,BR,ĩ,BR648,ʌ,0.7010437
2116,BR,ĩ,BR648,oʊ,0.0017377137
3116,BR,ĩ,BR648,u,0.25789958
8116,BR,ĩ,BR648,ʊ,0.00023517397
1121,BR,ĩ,BR687,i,4.424817e-05
7121,BR,ĩ,BR687,ɪ,0.0065670107
121,BR,ĩ,BR687,eɪ,4.424817e-05
6121,BR,ĩ,BR687,ɛ,0.9746308
4121,BR,ĩ,BR687,æ,4.424817e-05
5121,BR,ĩ,BR687,ɑ,0.00012027899
9121,BR,ĩ,BR687,ʌ,0.0003269522
2121,BR,ĩ,BR687,oʊ,0.0003269522
3121,BR,ĩ,BR687,u,0.017850986
8121,BR,ĩ,BR687,ʊ,4.424817e-05
1160,BR,ĩ,BR848,i,0.034837157
7160,BR,ĩ,BR848,ɪ,0.00023473092
160,BR,ĩ,BR848,eɪ,0.00023473092
6160,BR,ĩ,BR848,ɛ,0.0006380648
4160,BR,ĩ,BR848,æ,0.00023473092
5160,BR,ĩ,BR848,ɑ,0.0047146967
9160,BR,ĩ,BR848,ʌ,0.699723
2160,BR,ĩ,BR848,oʊ,0.00173444
3160,BR,ĩ,BR848,u,0.25741372
8160,BR,ĩ,BR848,ʊ,0.00023473092
1161,BR,ĩ,BR850,i,0.08195115
7161,BR,ĩ,BR850,ɪ,0.0005521825
161,BR,ĩ,BR850,eɪ,0.0005521825
6161,BR,ĩ,BR850,ɛ,0.0015009878
4161,BR,ĩ,BR850,æ,0.0005521825
5161,BR,ĩ,BR850,ɑ,0.08195115
9161,BR,ĩ,BR850,ʌ,0.22276632
2161,BR,ĩ,BR850,oʊ,0.0040801074
3161,BR,ĩ,BR850,u,0.60554165
8161,BR,ĩ,BR850,ʊ,0.0005521825
1165,BR,ĩ,BR880,i,0.08195115
7165,BR,ĩ,BR880,ɪ,0.0005521825
165,BR,ĩ,BR880,eɪ,0.0005521825
6165,BR,ĩ,BR880,ɛ,0.0015009878
4165,BR,ĩ,BR880,æ,0.0005521825
5165,BR,ĩ,BR880,ɑ,0.08195115
9165,BR,ĩ,BR880,ʌ,0.22276632
2165,BR,ĩ,BR880,oʊ,0.0040801074
3165,BR,ĩ,BR880,u,0.60554165
8165,BR,ĩ,BR880,ʊ,0.0005521825
1002,BR,e,BR1014,i,0.06157239
7002,BR,e,BR1014,ɪ,0.00041487152
2,BR,e,BR1014,eɪ,0.00041487152
6002,BR,e,BR1014,ɛ,0.0011277378
4002,BR,e,BR1014,æ,0.00041487152
5002,BR,e,BR1014,ɑ,0.022651216
9002,BR,e,BR1014,ʌ,0.45496187
2002,BR,e,BR1014,oʊ,0.003065509
3002,BR,e,BR1014,u,0.45496187
8002,BR,e,BR1014,ʊ,0.00041487152
1035,BR,e,BR283,i,0.00010626489
7035,BR,e,BR283,ɪ,0.015771108
35,BR,e,BR283,eɪ,0.00010626489
6035,BR,e,BR283,ɛ,0.00010626489
4035,BR,e,BR283,æ,0.8610733
5035,BR,e,BR283,ɑ,0.00010626489
9035,BR,e,BR283,ʌ,0.0002888579
