,language,vowel,file,classification,probabilities
1009,BR,i,BR132,i,0.20948812
7009,BR,i,BR132,ɪ,0.20948812
9,BR,i,BR132,eɪ,0.0104298
6009,BR,i,BR132,ɛ,0.56944776
4009,BR,i,BR132,æ,0.00019102843
5009,BR,i,BR132,ɑ,0.00019102843
9009,BR,i,BR132,ʌ,0.00019102843
2009,BR,i,BR132,oʊ,0.00019102843
3009,BR,i,BR132,u,0.00019102843
8009,BR,i,BR132,ʊ,0.00019102843
1045,BR,i,BR329,i,0.20948812
7045,BR,i,BR329,ɪ,0.20948812
45,BR,i,BR329,eɪ,0.0104298
6045,BR,i,BR329,ɛ,0.56944776
4045,BR,i,BR329,æ,0.00019102843
5045,BR,i,BR329,ɑ,0.00019102843
9045,BR,i,BR329,ʌ,0.00019102843
2045,BR,i,BR329,oʊ,0.00019102843
3045,BR,i,BR329,u,0.00019102843
8045,BR,i,BR329,ʊ,0.00019102843
1058,BR,i,BR373,i,0.20948812
7058,BR,i,BR373,ɪ,0.20948812
58,BR,i,BR373,eɪ,0.0104298
6058,BR,i,BR373,ɛ,0.56944776
4058,BR,i,BR373,æ,0.00019102843
5058,BR,i,BR373,ɑ,0.00019102843
9058,BR,i,BR373,ʌ,0.00019102843
2058,BR,i,BR373,oʊ,0.00019102843
3058,BR,i,BR373,u,0.00019102843
8058,BR,i,BR373,ʊ,0.00019102843
1059,BR,i,BR374,i,0.20948812
7059,BR,i,BR374,ɪ,0.20948812
59,BR,i,BR374,eɪ,0.0104298
6059,BR,i,BR374,ɛ,0.56944776
4059,BR,i,BR374,æ,0.00019102843
5059,BR,i,BR374,ɑ,0.00019102843
9059,BR,i,BR374,ʌ,0.00019102843
2059,BR,i,BR374,oʊ,0.00019102843
3059,BR,i,BR374,u,0.00019102843
8059,BR,i,BR374,ʊ,0.00019102843
1060,BR,i,BR375,i,0.20948812
7060,BR,i,BR375,ɪ,0.20948812
60,BR,i,BR375,eɪ,0.0104298
6060,BR,i,BR375,ɛ,0.56944776
4060,BR,i,BR375,æ,0.00019102843
5060,BR,i,BR375,ɑ,0.00019102843
9060,BR,i,BR375,ʌ,0.00019102843
2060,BR,i,BR375,oʊ,0.00019102843
3060,BR,i,BR375,u,0.00019102843
8060,BR,i,BR375,ʊ,0.00019102843
1074,BR,i,BR452,i,0.20948812
7074,BR,i,BR452,ɪ,0.20948812
74,BR,i,BR452,eɪ,0.0104298
6074,BR,i,BR452,ɛ,0.56944776
4074,BR,i,BR452,æ,0.00019102843
5074,BR,i,BR452,ɑ,0.00019102843
9074,BR,i,BR452,ʌ,0.00019102843
2074,BR,i,BR452,oʊ,0.00019102843
3074,BR,i,BR452,u,0.00019102843
8074,BR,i,BR452,ʊ,0.00019102843
1075,BR,i,BR454,i,0.08703151
7075,BR,i,BR454,ɪ,0.2365762
75,BR,i,BR454,eɪ,0.032017104
6075,BR,i,BR454,ɛ,0.6430808
4075,BR,i,BR454,æ,0.00021572957
5075,BR,i,BR454,ɑ,0.00021572957
9075,BR,i,BR454,ʌ,0.00021572957
2075,BR,i,BR454,oʊ,0.00021572957
3075,BR,i,BR454,u,0.00021572957
8075,BR,i,BR454,ʊ,0.00021572957
1078,BR,i,BR46,i,0.20948812
7078,BR,i,BR46,ɪ,0.20948812
78,BR,i,BR46,eɪ,0.0104298
6078,BR,i,BR46,ɛ,0.56944776
4078,BR,i,BR46,æ,0.00019102843
5078,BR,i,BR46,ɑ,0.00019102843
9078,BR,i,BR46,ʌ,0.00019102843
2078,BR,i,BR46,oʊ,0.00019102843
3078,BR,i,BR46,u,0.00019102843
8078,BR,i,BR46,ʊ,0.00019102843
1082,BR,i,BR47,i,0.20948812
7082,BR,i,BR47,ɪ,0.20948812
82,BR,i,BR47,eɪ,0.0104298
6082,BR,i,BR47,ɛ,0.56944776
4082,BR,i,BR47,æ,0.00019102843
5082,BR,i,BR47,ɑ,0.00019102843
9082,BR,i,BR47,ʌ,0.00019102843
2082,BR,i,BR47,oʊ,0.00019102843
3082,BR,i,BR47,u,0.00019102843
8082,BR,i,BR47,ʊ,0.00019102843
1088,BR,i,BR496,i,0.20948812
7088,BR,i,BR496,ɪ,0.20948812
88,BR,i,BR496,eɪ,0.0104298
6088,BR,i,BR496,ɛ,0.56944776
4088,BR,i,BR496,æ,0.00019102843
5088,BR,i,BR496,ɑ,0.00019102843
9088,BR,i,BR496,ʌ,0.00019102843
