,language,vowel,file,classification,probabilities
2009,BR,i,BR132,i,1.0
5009,BR,i,BR132,y,7.781132e-20
1009,BR,i,BR132,e,1.5628822e-18
11009,BR,i,BR132,ɛ,7.781132e-20
12009,BR,i,BR132,ɛ̃,7.781132e-20
6009,BR,i,BR132,ø,7.781132e-20
7009,BR,i,BR132,œ,7.781132e-20
9,BR,i,BR132,a,7.781132e-20
8009,BR,i,BR132,ɑ̃,7.781132e-20
3009,BR,i,BR132,o,7.781132e-20
9009,BR,i,BR132,ɔ,7.781132e-20
10009,BR,i,BR132,ɔ̃,7.781132e-20
4009,BR,i,BR132,u,7.781132e-20
2045,BR,i,BR329,i,0.99852645
5045,BR,i,BR329,y,4.5333032e-05
1045,BR,i,BR329,e,6.135159e-06
11045,BR,i,BR329,ɛ,0.00091053825
12045,BR,i,BR329,ɛ̃,8.303034e-07
6045,BR,i,BR329,ø,0.0003349683
7045,BR,i,BR329,œ,1.667709e-05
45,BR,i,BR329,a,8.303034e-07
8045,BR,i,BR329,ɑ̃,1.667709e-05
3045,BR,i,BR329,o,8.303034e-07
9045,BR,i,BR329,ɔ,8.303034e-07
10045,BR,i,BR329,ɔ̃,0.00012322795
4045,BR,i,BR329,u,1.667709e-05
2058,BR,i,BR373,i,0.0001232618
5058,BR,i,BR373,y,0.0009107883
1058,BR,i,BR373,e,1.668167e-05
11058,BR,i,BR373,ɛ,6.1368432e-06
12058,BR,i,BR373,ɛ̃,3.0553542e-07
6058,BR,i,BR373,ø,0.99880064
7058,BR,i,BR373,œ,0.0001232618
58,BR,i,BR373,a,3.0553542e-07
8058,BR,i,BR373,ɑ̃,3.0553542e-07
3058,BR,i,BR373,o,3.0553542e-07
9058,BR,i,BR373,ɔ,1.668167e-05
10058,BR,i,BR373,ɔ̃,3.0553542e-07
4058,BR,i,BR373,u,8.305314e-07
2059,BR,i,BR374,i,0.013200768
5059,BR,i,BR374,y,8.894607e-05
1059,BR,i,BR374,e,0.00065722753
11059,BR,i,BR374,ɛ,0.7207375
12059,BR,i,BR374,ɛ̃,1.2037543e-05
6059,BR,i,BR374,ø,1.2037543e-05
7059,BR,i,BR374,œ,8.894607e-05
59,BR,i,BR374,a,4.4283643e-06
8059,BR,i,BR374,ɑ̃,4.4283643e-06
3059,BR,i,BR374,o,3.2721433e-05
9059,BR,i,BR374,ɔ,1.2037543e-05
10059,BR,i,BR374,ɔ̃,4.4283643e-06
4059,BR,i,BR374,u,0.26514453
2060,BR,i,BR375,i,0.9789357
5060,BR,i,BR375,y,2.2127172e-06
1060,BR,i,BR375,e,0.00012081026
11060,BR,i,BR375,ɛ,0.017929833
12060,BR,i,BR375,ɛ̃,2.2127172e-06
6060,BR,i,BR375,ø,0.00032839633
7060,BR,i,BR375,œ,2.2127172e-06
60,BR,i,BR375,a,2.2127172e-06
8060,BR,i,BR375,ɑ̃,2.2127172e-06
3060,BR,i,BR375,o,6.014789e-06
9060,BR,i,BR375,ɔ,0.002426539
10060,BR,i,BR375,ɔ̃,0.00012081026
4060,BR,i,BR375,u,0.00012081026
2074,BR,i,BR452,i,0.9999833
5074,BR,i,BR452,y,1.6701422e-05
1074,BR,i,BR452,e,1.3887712e-11
11074,BR,i,BR452,ɛ,5.1090035e-12
12074,BR,i,BR452,ɛ̃,5.1090035e-12
6074,BR,i,BR452,ø,5.1090035e-12
7074,BR,i,BR452,œ,5.1090035e-12
74,BR,i,BR452,a,5.1090035e-12
8074,BR,i,BR452,ɑ̃,5.1090035e-12
3074,BR,i,BR452,o,1.0261708e-10
9074,BR,i,BR452,ɔ,1.3887712e-11
10074,BR,i,BR452,ɔ̃,5.1090035e-12
4074,BR,i,BR452,u,1.3887712e-11
2075,BR,i,BR454,i,2.3195227e-16
5075,BR,i,BR454,y,1.0
1075,BR,i,BR454,e,8.5330476e-17
11075,BR,i,BR454,ɛ,8.5330476e-17
12075,BR,i,BR454,ɛ̃,8.5330476e-17
6075,BR,i,BR454,ø,9.357623e-14
7075,BR,i,BR454,œ,6.305117e-16
75,BR,i,BR454,a,8.5330476e-17
8075,BR,i,BR454,ɑ̃,8.5330476e-17
3075,BR,i,BR454,o,8.5330476e-17
9075,BR,i,BR454,ɔ,8.5330476e-17
10075,BR,i,BR454,ɔ̃,8.5330476e-17
4075,BR,i,BR454,u,8.5330476e-17
2078,BR,i,BR46,i,1.0
5078,BR,i,BR46,y,1.8795289e-12
1078,BR,i,BR46,e,4.1399375e-08
11078,BR,i,BR46,ɛ,2.789468e-10
12078,BR,i,BR46,ɛ̃,1.8795289e-12
6078,BR,i,BR46,ø,5.109089e-12
7078,BR,i,BR46,œ,1.8795289e-12
78,BR,i,BR46,a,1.8795289e-12
8078,BR,i,BR46,ɑ̃,1.8795289e-12
3078,BR,i,BR46,o,1.8795289e-12
9078,BR,i,BR46,ɔ,1.8795289e-12
10078,BR,i,BR46,ɔ̃,1.8795289e-12
4078,BR,i,BR46,u,1.02618795e-10
2082,BR,i,BR47,i,1.0
5082,BR,i,BR47,y,2.8625186e-20
1082,BR,i,BR47,e,2.1151311e-19
11082,BR,i,BR47,ɛ,2.8625186e-20
12082,BR,i,BR47,ɛ̃,2.8625186e-20
6082,BR,i,BR47,ø,2.8625186e-20
7082,BR,i,BR47,œ,2.8625186e-20
82,BR,i,BR47,a,2.8625186e-20
8082,BR,i,BR47,ɑ̃,2.8625186e-20
3082,BR,i,BR47,o,2.8625186e-20
9082,BR,i,BR47,ɔ,2.8625186e-20
10082,BR,i,BR47,ɔ̃,2.8625186e-20
4082,BR,i,BR47,u,2.8625186e-20
2088,BR,i,BR496,i,6.9144e-13
5088,BR,i,BR496,y,1.0
1088,BR,i,BR496,e,1.7139084e-15
11088,BR,i,BR496,ɛ,1.7139084e-15
12088,BR,i,BR496,ɛ̃,1.7139084e-15
6088,BR,i,BR496,ø,2.5436657e-13
7088,BR,i,BR496,œ,1.2664166e-14
88,BR,i,BR496,a,1.7139084e-15
8088,BR,i,BR496,ɑ̃,1.7139084e-15
3088,BR,i,BR496,o,1.7139084e-15
9088,BR,i,BR496,ɔ,1.7139084e-15
10088,BR,i,BR496,ɔ̃,1.7139084e-15
4088,BR,i,BR496,u,1.7139084e-15
2135,BR,i,BR741,i,0.9990866
5135,BR,i,BR741,y,2.059271e-09
1135,BR,i,BR741,e,2.2582649e-06
11135,BR,i,BR741,ɛ,4.136156e-08
12135,BR,i,BR741,ɛ̃,2.059271e-09
6135,BR,i,BR741,ø,1.1243239e-07
7135,BR,i,BR741,œ,0.0009110491
135,BR,i,BR741,a,2.059271e-09
8135,BR,i,BR741,ɑ̃,2.059271e-09
3135,BR,i,BR741,o,2.059271e-09
9135,BR,i,BR741,ɔ,2.059271e-09
10135,BR,i,BR741,ɔ̃,2.059271e-09
4135,BR,i,BR741,u,2.059271e-09
2136,BR,i,BR742,i,4.658886e-15
5136,BR,i,BR742,y,4.658886e-15
1136,BR,i,BR742,e,4.658886e-15
