,language,vowel,file,classification,probabilities
2009,BR,i,BR132,i,0.96462846
5009,BR,i,BR132,y,0.017667787
1009,BR,i,BR132,e,1.6110936e-05
11009,BR,i,BR132,ɛ,2.950821e-07
12009,BR,i,BR132,ɛ̃,2.950821e-07
6009,BR,i,BR132,ø,8.021163e-07
7009,BR,i,BR132,œ,2.950821e-07
9,BR,i,BR132,a,2.950821e-07
8009,BR,i,BR132,ɑ̃,2.950821e-07
3009,BR,i,BR132,o,8.021163e-07
9009,BR,i,BR132,ɔ,2.950821e-07
10009,BR,i,BR132,ɔ̃,0.017667787
4009,BR,i,BR132,u,1.6110936e-05
2045,BR,i,BR329,i,0.016818667
5045,BR,i,BR329,y,0.045717873
1045,BR,i,BR329,e,0.016818667
11045,BR,i,BR329,ɛ,0.918268
12045,BR,i,BR329,ɛ̃,5.642034e-06
6045,BR,i,BR329,ø,1.5336638e-05
7045,BR,i,BR329,œ,5.642034e-06
45,BR,i,BR329,a,5.642034e-06
8045,BR,i,BR329,ɑ̃,5.642034e-06
3045,BR,i,BR329,o,5.642034e-06
9045,BR,i,BR329,ɔ,4.1689305e-05
10045,BR,i,BR329,ɔ̃,0.002276159
4045,BR,i,BR329,u,1.5336638e-05
2058,BR,i,BR373,i,2.2546647e-06
5058,BR,i,BR373,y,0.99749386
1058,BR,i,BR373,e,6.128814e-06
11058,BR,i,BR373,ɛ,6.128814e-06
12058,BR,i,BR373,ɛ̃,1.1225315e-07
6058,BR,i,BR373,ø,1.1225315e-07
7058,BR,i,BR373,œ,8.294448e-07
58,BR,i,BR373,a,1.1225315e-07
8058,BR,i,BR373,ɑ̃,1.6659844e-05
3058,BR,i,BR373,o,1.1225315e-07
9058,BR,i,BR373,ɔ,8.294448e-07
10058,BR,i,BR373,ɔ̃,0.0024725401
4058,BR,i,BR373,u,3.0513567e-07
2059,BR,i,BR374,i,0.017139187
5059,BR,i,BR374,y,0.00011548293
1059,BR,i,BR374,e,0.00031391514
11059,BR,i,BR374,ɛ,0.04658914
12059,BR,i,BR374,ɛ̃,2.1151436e-06
6059,BR,i,BR374,ø,2.1151436e-06
7059,BR,i,BR374,œ,2.1151436e-06
59,BR,i,BR374,a,2.1151436e-06
8059,BR,i,BR374,ɑ̃,1.5628915e-05
3059,BR,i,BR374,o,5.7495567e-06
9059,BR,i,BR374,ɔ,2.1151436e-06
10059,BR,i,BR374,ɔ̃,0.9357679
4059,BR,i,BR374,u,4.2483796e-05
2060,BR,i,BR375,i,0.00033533477
5060,BR,i,BR375,y,2.060368e-09
1060,BR,i,BR375,e,3.0578573e-07
11060,BR,i,BR375,ɛ,0.9996189
12060,BR,i,BR375,ɛ̃,2.060368e-09
6060,BR,i,BR375,ø,2.060368e-09
7060,BR,i,BR375,œ,2.060368e-09
60,BR,i,BR375,a,2.060368e-09
8060,BR,i,BR375,ɑ̃,2.060368e-09
3060,BR,i,BR375,o,2.060368e-09
9060,BR,i,BR375,ɔ,2.060368e-09
10060,BR,i,BR375,ɔ̃,4.538263e-05
4060,BR,i,BR375,u,2.060368e-09
2074,BR,i,BR452,i,0.8755898
5074,BR,i,BR452,y,0.11849819
1074,BR,i,BR452,e,2.6784494e-07
11074,BR,i,BR452,ɛ,7.280781e-07
12074,BR,i,BR452,ɛ̃,2.6784494e-07
6074,BR,i,BR452,ø,2.6784494e-07
7074,BR,i,BR452,œ,7.280781e-07
74,BR,i,BR452,a,5.37981e-06
8074,BR,i,BR452,ɑ̃,2.6784494e-07
3074,BR,i,BR452,o,2.6784494e-07
9074,BR,i,BR452,ɔ,1.9791214e-06
10074,BR,i,BR452,ɔ̃,0.0058996775
4074,BR,i,BR452,u,1.9791214e-06
2075,BR,i,BR454,i,0.95257413
5075,BR,i,BR454,y,0.047425874
1075,BR,i,BR454,e,2.657175e-10
11075,BR,i,BR454,ɛ,2.657175e-10
12075,BR,i,BR454,ɛ̃,2.657175e-10
6075,BR,i,BR454,ø,7.2229506e-10
7075,BR,i,BR454,œ,2.657175e-10
75,BR,i,BR454,a,2.657175e-10
8075,BR,i,BR454,ɑ̃,2.657175e-10
3075,BR,i,BR454,o,2.657175e-10
9075,BR,i,BR454,ɔ,2.657175e-10
10075,BR,i,BR454,ɔ̃,3.9435974e-08
4075,BR,i,BR454,u,2.657175e-10
2078,BR,i,BR46,i,0.99305964
5078,BR,i,BR46,y,0.00012255329
1078,BR,i,BR46,e,8.2575764e-07
11078,BR,i,BR46,ɛ,2.244642e-06
12078,BR,i,BR46,ɛ̃,1.1175414e-07
6078,BR,i,BR46,ø,3.0377925e-07
7078,BR,i,BR46,œ,1.1175414e-07
78,BR,i,BR46,a,0.00012255329
8078,BR,i,BR46,ɑ̃,1.1175414e-07
