,language,vowel,file,classification,probabilities
2009,BR,i,BR132,i,1.0
5009,BR,i,BR132,y,1.02618795e-10
1009,BR,i,BR132,e,6.9144e-13
11009,BR,i,BR132,ɛ,6.9144e-13
12009,BR,i,BR132,ɛ̃,1.3887944e-11
6009,BR,i,BR132,ø,6.9144e-13
7009,BR,i,BR132,œ,1.8795289e-12
9,BR,i,BR132,a,6.9144e-13
8009,BR,i,BR132,ɑ̃,1.8795289e-12
3009,BR,i,BR132,o,6.9144e-13
9009,BR,i,BR132,ɔ,1.8795289e-12
10009,BR,i,BR132,ɔ̃,2.0611537e-09
4009,BR,i,BR132,u,5.6027964e-09
2045,BR,i,BR329,i,0.9996113
5045,BR,i,BR329,y,1.522406e-08
1045,BR,i,BR329,e,1.12491435e-07
11045,BR,i,BR329,ɛ,1.12491435e-07
12045,BR,i,BR329,ɛ̃,3.0578343e-07
6045,BR,i,BR329,ø,1.522406e-08
7045,BR,i,BR329,œ,1.522406e-08
45,BR,i,BR329,a,1.522406e-08
8045,BR,i,BR329,ɑ̃,3.0578343e-07
3045,BR,i,BR329,o,8.312055e-07
9045,BR,i,BR329,ɔ,6.141824e-06
10045,BR,i,BR329,ɔ̃,4.5382283e-05
4045,BR,i,BR329,u,0.00033533224
2058,BR,i,BR373,i,0.9999968
5058,BR,i,BR373,y,7.5825357e-10
1058,BR,i,BR373,e,1.522993e-08
11058,BR,i,BR373,ɛ,2.2603222e-06
12058,BR,i,BR373,ɛ̃,7.5825357e-10
6058,BR,i,BR373,ø,7.5825357e-10
7058,BR,i,BR373,œ,7.5825357e-10
58,BR,i,BR373,a,1.522993e-08
8058,BR,i,BR373,ɑ̃,1.522993e-08
3058,BR,i,BR373,o,4.139924e-08
9058,BR,i,BR373,ɔ,5.6027782e-09
10058,BR,i,BR373,ɔ̃,1.1253481e-07
4058,BR,i,BR373,u,8.3152605e-07
2059,BR,i,BR374,i,0.9974746
5059,BR,i,BR374,y,1.5191517e-08
1059,BR,i,BR374,e,3.051298e-07
11059,BR,i,BR374,ɛ,4.528528e-05
12059,BR,i,BR374,ɛ̃,1.1225098e-07
6059,BR,i,BR374,ø,1.5191517e-08
7059,BR,i,BR374,œ,1.5191517e-08
59,BR,i,BR374,a,1.5191517e-08
8059,BR,i,BR374,ɑ̃,1.1225098e-07
3059,BR,i,BR374,o,8.294288e-07
9059,BR,i,BR374,ɔ,4.1294825e-08
10059,BR,i,BR374,ɔ̃,0.0024724924
4059,BR,i,BR374,u,6.128696e-06
2060,BR,i,BR375,i,0.99995446
5060,BR,i,BR375,y,2.789341e-10
1060,BR,i,BR375,e,7.582215e-10
11060,BR,i,BR375,ɛ,2.0610598e-09
12060,BR,i,BR375,ɛ̃,5.602541e-09
6060,BR,i,BR375,ø,2.789341e-10
7060,BR,i,BR375,œ,2.789341e-10
60,BR,i,BR375,a,2.789341e-10
8060,BR,i,BR375,ɑ̃,2.0610598e-09
3060,BR,i,BR375,o,1.5229286e-08
9060,BR,i,BR375,ɔ,1.5229286e-08
10060,BR,i,BR375,ɔ̃,4.5397865e-05
4060,BR,i,BR375,u,1.1253005e-07
2074,BR,i,BR452,i,0.9999546
5074,BR,i,BR452,y,1.8794434e-12
1074,BR,i,BR452,e,1.3887313e-11
11074,BR,i,BR452,ɛ,1.3887313e-11
12074,BR,i,BR452,ɛ̃,5.108857e-12
6074,BR,i,BR452,ø,1.8794434e-12
7074,BR,i,BR452,œ,1.8794434e-12
74,BR,i,BR452,a,4.539787e-05
8074,BR,i,BR452,ɑ̃,5.108857e-12
3074,BR,i,BR452,o,1.8794434e-12
9074,BR,i,BR452,ɔ,1.3887313e-11
10074,BR,i,BR452,ɔ̃,5.108857e-12
4074,BR,i,BR452,u,3.774963e-11
2075,BR,i,BR454,i,0.9999771
5075,BR,i,BR454,y,1.6701319e-05
1075,BR,i,BR454,e,7.5823864e-10
11075,BR,i,BR454,ɛ,1.0261645e-10
12075,BR,i,BR454,ɛ̃,2.7894043e-10
6075,BR,i,BR454,ø,5.602668e-09
7075,BR,i,BR454,œ,1.0261645e-10
75,BR,i,BR454,a,1.0261645e-10
8075,BR,i,BR454,ɑ̃,2.7894043e-10
3075,BR,i,BR454,o,1.0261645e-10
9075,BR,i,BR454,ɔ,1.0261645e-10
10075,BR,i,BR454,ɔ̃,7.5823864e-10
4075,BR,i,BR454,u,6.144072e-06
2078,BR,i,BR46,i,1.0
5078,BR,i,BR46,y,8.5330476e-17
1078,BR,i,BR46,e,2.3195227e-16
11078,BR,i,BR46,ɛ,6.305117e-16
12078,BR,i,BR46,ɛ̃,8.5330476e-17
6078,BR,i,BR46,ø,8.5330476e-17
7078,BR,i,BR46,œ,8.5330476e-17
78,BR,i,BR46,a,8.5330476e-17
8078,BR,i,BR46,ɑ̃,8.5330476e-17
