,language,vowel,file,classification,probabilities
1009,BR,i,BR132,i,0.00631865
7009,BR,i,BR132,ɪ,0.0023245015
9,BR,i,BR132,eɪ,0.00631865
6009,BR,i,BR132,ɛ,0.04668886
4009,BR,i,BR132,æ,0.000115730116
5009,BR,i,BR132,ɑ,0.000115730116
9009,BR,i,BR132,ʌ,0.000115730116
2009,BR,i,BR132,oʊ,0.000115730116
3009,BR,i,BR132,u,0.93777084
8009,BR,i,BR132,ʊ,0.000115730116
1045,BR,i,BR329,i,0.8638126
7045,BR,i,BR329,ɪ,0.00010660294
45,BR,i,BR329,eɪ,0.01582128
6045,BR,i,BR329,ɛ,0.00010660294
4045,BR,i,BR329,æ,0.00010660294
5045,BR,i,BR329,ɑ,0.00010660294
9045,BR,i,BR329,ʌ,0.00010660294
2045,BR,i,BR329,oʊ,0.0021411774
3045,BR,i,BR329,u,0.116904326
8045,BR,i,BR329,ʊ,0.0007876952
1058,BR,i,BR373,i,0.00011854211
7058,BR,i,BR373,ɪ,0.00011854211
58,BR,i,BR373,eɪ,0.01759321
6058,BR,i,BR373,ɛ,0.002380982
4058,BR,i,BR373,æ,0.00032223086
5058,BR,i,BR373,ɑ,0.00032223086
9058,BR,i,BR373,ʌ,0.00011854211
2058,BR,i,BR373,oʊ,0.9605567
3058,BR,i,BR373,u,0.01759321
8058,BR,i,BR373,ʊ,0.00087591435
1059,BR,i,BR374,i,2.2593179e-06
7059,BR,i,BR374,ɪ,2.2593179e-06
59,BR,i,BR374,eɪ,0.00033531248
6059,BR,i,BR374,ɛ,2.2593179e-06
4059,BR,i,BR374,æ,6.1414626e-06
5059,BR,i,BR374,ɑ,6.1414626e-06
9059,BR,i,BR374,ʌ,2.2593179e-06
2059,BR,i,BR374,oʊ,0.9995524
3059,BR,i,BR374,u,4.5379613e-05
8059,BR,i,BR374,ʊ,4.5379613e-05
1060,BR,i,BR375,i,0.046370614
7060,BR,i,BR375,ɪ,0.000114941264
60,BR,i,BR375,eɪ,0.017058797
6060,BR,i,BR375,ɛ,0.000114941264
4060,BR,i,BR375,æ,0.000114941264
5060,BR,i,BR375,ɑ,0.000114941264
9060,BR,i,BR375,ʌ,0.000114941264
2060,BR,i,BR375,oʊ,0.9313787
3060,BR,i,BR375,u,0.0023086572
8060,BR,i,BR375,ʊ,0.0023086572
1074,BR,i,BR452,i,0.49838352
7074,BR,i,BR452,ɪ,0.0012353692
74,BR,i,BR452,eɪ,6.150541e-05
6074,BR,i,BR452,ɛ,0.00045446694
4074,BR,i,BR452,æ,0.0012353692
5074,BR,i,BR452,ɑ,6.150541e-05
9074,BR,i,BR452,ʌ,6.150541e-05
2074,BR,i,BR452,oʊ,6.150541e-05
3074,BR,i,BR452,u,0.49838352
8074,BR,i,BR452,ʊ,6.150541e-05
1075,BR,i,BR454,i,0.0066927015
7075,BR,i,BR454,ɪ,8.2594494e-07
75,BR,i,BR454,eɪ,1.6589547e-05
6075,BR,i,BR454,ɛ,8.2594494e-07
4075,BR,i,BR454,æ,8.2594494e-07
5075,BR,i,BR454,ɑ,8.2594494e-07
9075,BR,i,BR454,ʌ,8.2594494e-07
2075,BR,i,BR454,oʊ,8.2594494e-07
3075,BR,i,BR454,u,0.99328494
8075,BR,i,BR454,ʊ,8.2594494e-07
1078,BR,i,BR46,i,0.82518244
7078,BR,i,BR46,ɪ,0.0055600354
78,BR,i,BR46,eɪ,0.041083414
6078,BR,i,BR46,ɛ,0.1116763
4078,BR,i,BR46,æ,0.00027681785
5078,BR,i,BR46,ɑ,0.00027681785
9078,BR,i,BR46,ʌ,0.00027681785
2078,BR,i,BR46,oʊ,0.00027681785
3078,BR,i,BR46,u,0.015113744
8078,BR,i,BR46,ʊ,0.00027681785
1082,BR,i,BR47,i,0.00033497787
7082,BR,i,BR47,ɪ,0.00012323147
82,BR,i,BR47,eɪ,0.0009105643
6082,BR,i,BR47,ɛ,4.5334327e-05
4082,BR,i,BR47,æ,6.135334e-06
5082,BR,i,BR47,ɑ,6.135334e-06
9082,BR,i,BR47,ʌ,6.135334e-06
2082,BR,i,BR47,oʊ,6.135334e-06
3082,BR,i,BR47,u,0.998555
8082,BR,i,BR47,ʊ,6.135334e-06
1088,BR,i,BR496,i,0.96954054
7088,BR,i,BR496,ɪ,0.002403251
88,BR,i,BR496,eɪ,0.0001196508
6088,BR,i,BR496,ɛ,0.00088410656
4088,BR,i,BR496,æ,0.002403251
5088,BR,i,BR496,ɑ,0.017757755
9088,BR,i,BR496,ʌ,0.0001196508
2088,BR,i,BR496,oʊ,0.0001196508
3088,BR,i,BR496,u,0.006532713
8088,BR,i,BR496,ʊ,0.0001196508
1135,BR,i,BR741,i,0.7255522
7135,BR,i,BR741,ɪ,8.9540255e-05
135,BR,i,BR741,eɪ,8.9540255e-05
6135,BR,i,BR741,ɛ,8.9540255e-05
4135,BR,i,BR741,æ,0.00024339564
5135,BR,i,BR741,ɑ,0.0017984642
9135,BR,i,BR741,ʌ,0.26691574
2135,BR,i,BR741,oʊ,8.9540255e-05
3135,BR,i,BR741,u,0.00024339564
8135,BR,i,BR741,ʊ,0.0048887325
1136,BR,i,BR742,i,0.21416137
7136,BR,i,BR742,ɪ,0.003922502
136,BR,i,BR742,eɪ,0.07878556
6136,BR,i,BR742,ɛ,0.028983587
4136,BR,i,BR742,æ,0.003922502
5136,BR,i,BR742,ɑ,0.003922502
9136,BR,i,BR742,ʌ,0.58215094
2136,BR,i,BR742,oʊ,0.001443008
3136,BR,i,BR742,u,0.003922502
8136,BR,i,BR742,ʊ,0.07878556
1141,BR,i,BR757,i,0.045538586
7141,BR,i,BR757,ɪ,0.00030683656
141,BR,i,BR757,eɪ,0.01675271
6141,BR,i,BR757,ɛ,0.00030683656
4141,BR,i,BR757,æ,0.0022672329
5141,BR,i,BR757,ɑ,0.91466695
9141,BR,i,BR757,ʌ,0.0022672329
2141,BR,i,BR757,oʊ,0.00030683656
3141,BR,i,BR757,u,0.0008340683
8141,BR,i,BR757,ʊ,0.01675271
1146,BR,i,BR796,i,0.1025847
7146,BR,i,BR796,ɪ,0.00069121027
146,BR,i,BR796,eɪ,0.75800407
6146,BR,i,BR796,ɛ,0.013883329
4146,BR,i,BR796,æ,0.0018789043
5146,BR,i,BR796,ɑ,0.00069121027
9146,BR,i,BR796,ʌ,0.00069121027
2146,BR,i,BR796,oʊ,0.1025847
3146,BR,i,BR796,u,0.013883329
8146,BR,i,BR796,ʊ,0.005107391
1189,BR,i,BR99,i,0.015113744
7189,BR,i,BR99,ɪ,0.0055600354
189,BR,i,BR99,eɪ,0.041083414
6189,BR,i,BR99,ɛ,0.1116763
4189,BR,i,BR99,æ,0.00027681785
5189,BR,i,BR99,ɑ,0.00027681785
9189,BR,i,BR99,ʌ,0.00027681785
2189,BR,i,BR99,oʊ,0.00027681785
3189,BR,i,BR99,u,0.82518244
8189,BR,i,BR99,ʊ,0.00027681785
1190,BR,i,BR992,i,0.95559824
7190,BR,i,BR992,ɪ,0.0023686914
190,BR,i,BR992,eɪ,0.00011793019
6190,BR,i,BR992,ɛ,0.017502392
4190,BR,i,BR992,æ,0.00011793019
5190,BR,i,BR992,ɑ,0.017502392
9190,BR,i,BR992,ʌ,0.00011793019
2190,BR,i,BR992,oʊ,0.00011793019
3190,BR,i,BR992,u,0.0064387703
8190,BR,i,BR992,ʊ,0.00011793019
1004,BR,ĩ,BR1025,i,0.11957998
7004,BR,ĩ,BR1025,ɪ,0.043991014
4,BR,ĩ,BR1025,eɪ,0.32505208
6004,BR,ĩ,BR1025,ɛ,0.01618339
4004,BR,ĩ,BR1025,æ,0.043991014
5004,BR,ĩ,BR1025,ɑ,0.32505208
9004,BR,ĩ,BR1025,ʌ,0.0021901836
2004,BR,ĩ,BR1025,oʊ,0.0021901836
3004,BR,ĩ,BR1025,u,0.11957998
8004,BR,ĩ,BR1025,ʊ,0.0021901836
1005,BR,ĩ,BR1029,i,0.11957998
7005,BR,ĩ,BR1029,ɪ,0.043991014
5,BR,ĩ,BR1029,eɪ,0.32505208
6005,BR,ĩ,BR1029,ɛ,0.01618339
4005,BR,ĩ,BR1029,æ,0.043991014
5005,BR,ĩ,BR1029,ɑ,0.32505208
9005,BR,ĩ,BR1029,ʌ,0.0021901836
2005,BR,ĩ,BR1029,oʊ,0.0021901836
3005,BR,ĩ,BR1029,u,0.11957998
8005,BR,ĩ,BR1029,ʊ,0.0021901836
1013,BR,ĩ,BR154,i,0.068331026
7013,BR,ĩ,BR154,ɪ,0.025137577
13,BR,ĩ,BR154,eɪ,0.0012515264
6013,BR,ĩ,BR154,ɛ,0.50490177
4013,BR,ĩ,BR154,æ,0.025137577
5013,BR,ĩ,BR154,ɑ,0.18574299
9013,BR,ĩ,BR154,ʌ,0.0012515264
2013,BR,ĩ,BR154,oʊ,0.0012515264
3013,BR,ĩ,BR154,u,0.18574299
8013,BR,ĩ,BR154,ʊ,0.0012515264
1014,BR,ĩ,BR158,i,0.07380902
