,language,vowel,file,classification,probabilities
2009,BR,i,BR132,i,0.9999918
5009,BR,i,BR132,y,8.315219e-07
1009,BR,i,BR132,e,8.315219e-07
11009,BR,i,BR132,ɛ,2.0611368e-09
12009,BR,i,BR132,ɛ̃,2.0611368e-09
6009,BR,i,BR132,ø,3.058998e-07
7009,BR,i,BR132,œ,2.0611368e-09
9,BR,i,BR132,a,2.0611368e-09
8009,BR,i,BR132,ɑ̃,2.0611368e-09
3009,BR,i,BR132,o,2.0611368e-09
9009,BR,i,BR132,ɔ,2.0611368e-09
10009,BR,i,BR132,ɔ̃,6.144162e-06
4009,BR,i,BR132,u,2.0611368e-09
2045,BR,i,BR329,i,0.00091099396
5045,BR,i,BR329,y,2.2581282e-06
1045,BR,i,BR329,e,2.2581282e-06
11045,BR,i,BR329,ɛ,0.9990262
12045,BR,i,BR329,ɛ̃,1.1242559e-07
6045,BR,i,BR329,ø,6.138229e-06
7045,BR,i,BR329,œ,1.1242559e-07
45,BR,i,BR329,a,6.138229e-06
8045,BR,i,BR329,ɑ̃,1.1242559e-07
3045,BR,i,BR329,o,1.1242559e-07
9045,BR,i,BR329,ɔ,1.1242559e-07
10045,BR,i,BR329,ɔ̃,4.535572e-05
4045,BR,i,BR329,u,1.1242559e-07
2058,BR,i,BR373,i,6.1408364e-06
5058,BR,i,BR373,y,0.9994505
1058,BR,i,BR373,e,2.2590873e-06
11058,BR,i,BR373,ɛ,2.2590873e-06
12058,BR,i,BR373,ɛ̃,8.310718e-07
6058,BR,i,BR373,ø,4.5374985e-05
7058,BR,i,BR373,œ,1.6692524e-05
58,BR,i,BR373,a,4.5374985e-05
8058,BR,i,BR373,ɑ̃,4.5374985e-05
3058,BR,i,BR373,o,2.2590873e-06
9058,BR,i,BR373,ɔ,2.2590873e-06
10058,BR,i,BR373,ɔ̃,0.00033527828
4058,BR,i,BR373,u,4.5374985e-05
2059,BR,i,BR374,i,0.017649686
5059,BR,i,BR374,y,4.3749198e-05
1059,BR,i,BR374,e,0.0008787261
11059,BR,i,BR374,ɛ,0.017649686
12059,BR,i,BR374,ɛ̃,2.1781443e-06
6059,BR,i,BR374,ø,2.1781443e-06
7059,BR,i,BR374,œ,2.1781443e-06
59,BR,i,BR374,a,0.00011892264
8059,BR,i,BR374,ɑ̃,5.9208096e-06
3059,BR,i,BR374,o,2.1781443e-06
9059,BR,i,BR374,ɔ,2.1781443e-06
10059,BR,i,BR374,ɔ̃,0.96364015
4059,BR,i,BR374,u,2.1781443e-06
2060,BR,i,BR375,i,0.046607092
5060,BR,i,BR375,y,2.8636387e-07
1060,BR,i,BR375,e,0.017145792
11060,BR,i,BR375,ɛ,0.9361285
12060,BR,i,BR375,ɛ̃,2.8636387e-07
6060,BR,i,BR375,ø,7.7841776e-07
7060,BR,i,BR375,œ,2.8636387e-07
60,BR,i,BR375,a,2.8636387e-07
8060,BR,i,BR375,ɑ̃,2.8636387e-07
3060,BR,i,BR375,o,2.8636387e-07
9060,BR,i,BR375,ɔ,2.8636387e-07
10060,BR,i,BR375,ɔ̃,0.00011552743
4060,BR,i,BR375,u,2.8636387e-07
2074,BR,i,BR452,i,0.9094118
5074,BR,i,BR452,y,0.045276947
1074,BR,i,BR452,e,7.5620204e-07
11074,BR,i,BR452,ɛ,2.0555703e-06
12074,BR,i,BR452,ɛ̃,7.5620204e-07
6074,BR,i,BR452,ø,7.5620204e-07
7074,BR,i,BR452,œ,2.0555703e-06
74,BR,i,BR452,a,5.5876194e-06
8074,BR,i,BR452,ɑ̃,7.5620204e-07
3074,BR,i,BR452,o,7.5620204e-07
9074,BR,i,BR452,ɔ,1.5188723e-05
10074,BR,i,BR452,ɔ̃,0.045276947
4074,BR,i,BR452,u,5.5876194e-06
2075,BR,i,BR454,i,0.99330705
5075,BR,i,BR454,y,0.0066928505
1075,BR,i,BR454,e,2.7707983e-10
11075,BR,i,BR454,ɛ,2.7707983e-10
12075,BR,i,BR454,ɛ̃,2.7707983e-10
6075,BR,i,BR454,ø,2.7707983e-10
7075,BR,i,BR454,œ,2.7707983e-10
75,BR,i,BR454,a,2.7707983e-10
8075,BR,i,BR454,ɑ̃,2.7707983e-10
3075,BR,i,BR454,o,2.7707983e-10
9075,BR,i,BR454,ɔ,2.7707983e-10
10075,BR,i,BR454,ɔ̃,1.11781986e-07
4075,BR,i,BR454,u,2.7707983e-10
2078,BR,i,BR46,i,0.9975205
5078,BR,i,BR46,y,6.128978e-06
1078,BR,i,BR46,e,3.0514383e-07
11078,BR,i,BR46,ɛ,1.12256146e-07
12078,BR,i,BR46,ɛ̃,1.5192217e-08
6078,BR,i,BR46,ø,4.1296726e-08
7078,BR,i,BR46,œ,1.5192217e-08
78,BR,i,BR46,a,3.0514383e-07
8078,BR,i,BR46,ɑ̃,1.5192217e-08
3078,BR,i,BR46,o,1.5192217e-08
9078,BR,i,BR46,ɔ,1.5192217e-08
10078,BR,i,BR46,ɔ̃,0.0024726063
4078,BR,i,BR46,u,1.5192217e-08
2082,BR,i,BR47,i,0.9999988
5082,BR,i,BR47,y,3.0590195e-07
1082,BR,i,BR47,e,3.0590195e-07
11082,BR,i,BR47,ɛ,7.582551e-10
12082,BR,i,BR47,ɛ̃,7.582551e-10
6082,BR,i,BR47,ø,1.1253504e-07
7082,BR,i,BR47,œ,2.0611512e-09
82,BR,i,BR47,a,7.582551e-10
8082,BR,i,BR47,ɑ̃,7.582551e-10
3082,BR,i,BR47,o,7.582551e-10
9082,BR,i,BR47,ɔ,7.582551e-10
10082,BR,i,BR47,ɔ̃,3.0590195e-07
4082,BR,i,BR47,u,7.582551e-10
2088,BR,i,BR496,i,0.982008
5088,BR,i,BR496,y,0.017986104
1088,BR,i,BR496,e,3.003985e-07
11088,BR,i,BR496,ɛ,2.2196616e-06
12088,BR,i,BR496,ɛ̃,4.0654516e-08
6088,BR,i,BR496,ø,8.165678e-07
7088,BR,i,BR496,œ,4.0654516e-08
88,BR,i,BR496,a,1.1051044e-07
8088,BR,i,BR496,ɑ̃,4.0654516e-08
3088,BR,i,BR496,o,4.0654516e-08
9088,BR,i,BR496,ɔ,4.0654516e-08
10088,BR,i,BR496,ɔ̃,2.2196616e-06
4088,BR,i,BR496,u,1.1051044e-07
2135,BR,i,BR741,i,0.11112988
5135,BR,i,BR741,y,0.040882397
1135,BR,i,BR741,e,0.00027546345
11135,BR,i,BR741,ɛ,0.82114494
12135,BR,i,BR741,ɛ̃,3.7279922e-05
6135,BR,i,BR741,ø,0.005532831
7135,BR,i,BR741,œ,0.015039794
135,BR,i,BR741,a,0.00027546345
8135,BR,i,BR741,ɑ̃,3.7279922e-05
3135,BR,i,BR741,o,3.7279922e-05
9135,BR,i,BR741,ɔ,0.005532831
10135,BR,i,BR741,ɔ̃,3.7279922e-05
4135,BR,i,BR741,u,3.7279922e-05
2136,BR,i,BR742,i,6.1435e-05
5136,BR,i,BR742,y,8.314323e-06
1136,BR,i,BR742,e,0.00016699765
11136,BR,i,BR742,ɛ,0.00045394668
12136,BR,i,BR742,ɛ̃,0.497813
6136,BR,i,BR742,ø,6.1435e-05
7136,BR,i,BR742,œ,0.497813
136,BR,i,BR742,a,0.00016699765
8136,BR,i,BR742,ɑ̃,6.1435e-05
3136,BR,i,BR742,o,8.314323e-06
9136,BR,i,BR742,ɔ,0.0033542374
10136,BR,i,BR742,ɔ̃,2.2600676e-05
4136,BR,i,BR742,u,8.314323e-06
2141,BR,i,BR757,i,4.466858e-05
5141,BR,i,BR757,y,6.045235e-06
1141,BR,i,BR757,e,0.000121421785
11141,BR,i,BR757,ɛ,0.006629405
12141,BR,i,BR757,ɛ̃,0.006629405
6141,BR,i,BR757,ø,4.466858e-05
7141,BR,i,BR757,œ,0.98389095
141,BR,i,BR757,a,0.000121421785
8141,BR,i,BR757,ɑ̃,4.466858e-05
3141,BR,i,BR757,o,6.045235e-06
9141,BR,i,BR757,ɔ,0.0024388218
10141,BR,i,BR757,ɔ̃,1.6432652e-05
4141,BR,i,BR757,u,6.045235e-06
2146,BR,i,BR796,i,0.04650143
5146,BR,i,BR796,y,2.1111618e-06
1146,BR,i,BR796,e,0.01710692
11146,BR,i,BR796,ɛ,0.9340062
12146,BR,i,BR796,ɛ̃,2.1111618e-06
6146,BR,i,BR796,ø,2.1111618e-06
7146,BR,i,BR796,œ,2.1111618e-06
146,BR,i,BR796,a,2.1111618e-06
8146,BR,i,BR796,ɑ̃,5.7387324e-06
3146,BR,i,BR796,o,5.7387324e-06
9146,BR,i,BR796,ɔ,5.7387324e-06
10146,BR,i,BR796,ɔ̃,0.0023151701
4146,BR,i,BR796,u,4.240382e-05
2189,BR,i,BR99,i,0.99751866
5189,BR,i,BR99,y,6.1289666e-06
1189,BR,i,BR99,e,3.0514326e-07
11189,BR,i,BR99,ɛ,1.5192189e-08
12189,BR,i,BR99,ɛ̃,1.5192189e-08
6189,BR,i,BR99,ø,2.2547208e-06
7189,BR,i,BR99,œ,1.5192189e-08
189,BR,i,BR99,a,1.5192189e-08
8189,BR,i,BR99,ɑ̃,1.5192189e-08
3189,BR,i,BR99,o,1.5192189e-08
9189,BR,i,BR99,ɔ,1.5192189e-08
10189,BR,i,BR99,ɔ̃,0.0024726016
4189,BR,i,BR99,u,4.1296648e-08
2190,BR,i,BR992,i,0.20514044
5190,BR,i,BR992,y,0.027762739
1190,BR,i,BR992,e,0.00018706387
11190,BR,i,BR992,ɛ,0.00018706387
12190,BR,i,BR992,ɛ̃,2.5316342e-05
6190,BR,i,BR992,ø,0.0037572782
7190,BR,i,BR992,œ,2.5316342e-05
190,BR,i,BR992,a,2.5316342e-05
8190,BR,i,BR992,ɑ̃,2.5316342e-05
3190,BR,i,BR992,o,6.8816946e-05
9190,BR,i,BR992,ɔ,2.5316342e-05
10190,BR,i,BR992,ɔ̃,0.20514044
4190,BR,i,BR992,u,0.5576295
2004,BR,ĩ,BR1025,i,0.00089842203
5004,BR,ĩ,BR1025,y,0.0066384906
1004,BR,ĩ,BR1025,e,6.05352e-06
11004,BR,ĩ,BR1025,ɛ,1.6455173e-05
12004,BR,ĩ,BR1025,ɛ̃,4.47298e-05
6004,BR,ĩ,BR1025,ø,0.0066384906
7004,BR,ĩ,BR1025,œ,1.6455173e-05
4,BR,ĩ,BR1025,a,0.0001215882
8004,BR,ĩ,BR1025,ɑ̃,1.6455173e-05
3004,BR,ĩ,BR1025,o,1.6455173e-05
9004,BR,ĩ,BR1025,ɔ,1.6455173e-05
10004,BR,ĩ,BR1025,ɔ̃,0.9852394
4004,BR,ĩ,BR1025,u,0.000330511
2005,BR,ĩ,BR1029,i,0.017974136
5005,BR,ĩ,BR1029,y,4.4553428e-05
1005,BR,ĩ,BR1029,e,6.0296506e-06
11005,BR,ĩ,BR1029,ɛ,2.2181846e-06
12005,BR,ĩ,BR1029,ɛ̃,1.639029e-05
6005,BR,ĩ,BR1029,ø,0.000121108766
7005,BR,ĩ,BR1029,œ,6.0296506e-06
5,BR,ĩ,BR1029,a,2.2181846e-06
8005,BR,ĩ,BR1029,ɑ̃,1.639029e-05
3005,BR,ĩ,BR1029,o,6.0296506e-06
9005,BR,ĩ,BR1029,ɔ,0.000121108766
10005,BR,ĩ,BR1029,ɔ̃,0.98135453
4005,BR,ĩ,BR1029,u,0.00032920777
2013,BR,ĩ,BR154,i,0.04630578
5013,BR,ĩ,BR154,y,0.006266806
1013,BR,ĩ,BR154,e,5.7145876e-06
11013,BR,ĩ,BR154,ɛ,4.222541e-05
12013,BR,ĩ,BR154,ɛ̃,5.7145876e-06
6013,BR,ĩ,BR154,ø,0.00011478055
7013,BR,ĩ,BR154,œ,5.7145876e-06
13,BR,ĩ,BR154,a,0.00011478055
8013,BR,ĩ,BR154,ɑ̃,5.7145876e-06
3013,BR,ĩ,BR154,o,1.5533858e-05
9013,BR,ĩ,BR154,ɔ,5.7145876e-06
10013,BR,ĩ,BR154,ɔ̃,0.9300765
4013,BR,ĩ,BR154,u,0.017034946
2014,BR,ĩ,BR158,i,0.99468946
5014,BR,ĩ,BR158,y,0.0024655887
1014,BR,ĩ,BR158,e,8.2711284e-07
11014,BR,ĩ,BR158,ɛ,6.1115834e-06
12014,BR,ĩ,BR158,ɛ̃,8.2711284e-07
6014,BR,ĩ,BR158,ø,1.6613005e-05
7014,BR,ĩ,BR158,œ,8.2711284e-07
14,BR,ĩ,BR158,a,1.6613005e-05
8014,BR,ĩ,BR158,ɑ̃,8.2711284e-07
3014,BR,ĩ,BR158,o,2.248326e-06
9014,BR,ĩ,BR158,ɔ,8.2711284e-07
10014,BR,ĩ,BR158,ɔ̃,0.00033368115
4014,BR,ĩ,BR158,u,0.0024655887
2015,BR,ĩ,BR159,i,0.9967085
5015,BR,ĩ,BR159,y,0.00033435845
1015,BR,ĩ,BR159,e,8.2879177e-07
11015,BR,ĩ,BR159,ɛ,6.123989e-06
12015,BR,ĩ,BR159,ɛ̃,8.2879177e-07
6015,BR,ĩ,BR159,ø,8.2879177e-07
7015,BR,ĩ,BR159,œ,8.2879177e-07
15,BR,ĩ,BR159,a,1.6646727e-05
8015,BR,ĩ,BR159,ɑ̃,8.2879177e-07
3015,BR,ĩ,BR159,o,2.2528895e-06
9015,BR,ĩ,BR159,ɔ,0.0001230036
10015,BR,ĩ,BR159,ɔ̃,0.00033435845
4015,BR,ĩ,BR159,u,0.0024705934
2033,BR,ĩ,BR264,i,0.000121058336
5033,BR,ĩ,BR264,y,0.01796665
1033,BR,ĩ,BR264,e,8.156847e-07
11033,BR,ĩ,BR264,ɛ,8.156847e-07
12033,BR,ĩ,BR264,ɛ̃,8.156847e-07
6033,BR,ĩ,BR264,ø,4.4534874e-05
7033,BR,ĩ,BR264,œ,8.156847e-07
33,BR,ĩ,BR264,a,0.9809459
