,language,vowel,file,classification,probabilities
2009,BR,i,BR132,i,1.0
5009,BR,i,BR132,y,3.442477e-14
1009,BR,i,BR132,e,1.8795289e-12
11009,BR,i,BR132,ɛ,3.442477e-14
12009,BR,i,BR132,ɛ̃,3.442477e-14
6009,BR,i,BR132,ø,3.442477e-14
7009,BR,i,BR132,œ,3.442477e-14
9,BR,i,BR132,a,3.442477e-14
8009,BR,i,BR132,ɑ̃,3.442477e-14
3009,BR,i,BR132,o,3.442477e-14
9009,BR,i,BR132,ɔ,3.442477e-14
10009,BR,i,BR132,ɔ̃,3.442477e-14
4009,BR,i,BR132,u,7.58256e-10
2045,BR,i,BR329,i,1.0
5045,BR,i,BR329,y,9.357623e-14
1045,BR,i,BR329,e,1.3887944e-11
11045,BR,i,BR329,ɛ,9.357623e-14
12045,BR,i,BR329,ɛ̃,9.357623e-14
6045,BR,i,BR329,ø,9.357623e-14
7045,BR,i,BR329,œ,9.357623e-14
45,BR,i,BR329,a,9.357623e-14
8045,BR,i,BR329,ɑ̃,9.357623e-14
3045,BR,i,BR329,o,9.357623e-14
9045,BR,i,BR329,ɔ,9.357623e-14
10045,BR,i,BR329,ɔ̃,9.357623e-14
4045,BR,i,BR329,u,2.0611537e-09
2058,BR,i,BR373,i,1.0
5058,BR,i,BR373,y,9.357623e-14
1058,BR,i,BR373,e,1.3887944e-11
11058,BR,i,BR373,ɛ,9.357623e-14
12058,BR,i,BR373,ɛ̃,9.357623e-14
6058,BR,i,BR373,ø,9.357623e-14
7058,BR,i,BR373,œ,9.357623e-14
58,BR,i,BR373,a,9.357623e-14
8058,BR,i,BR373,ɑ̃,9.357623e-14
3058,BR,i,BR373,o,9.357623e-14
9058,BR,i,BR373,ɔ,9.357623e-14
10058,BR,i,BR373,ɔ̃,9.357623e-14
4058,BR,i,BR373,u,2.0611537e-09
2059,BR,i,BR374,i,1.0
5059,BR,i,BR374,y,9.357623e-14
1059,BR,i,BR374,e,1.3887944e-11
11059,BR,i,BR374,ɛ,9.357623e-14
12059,BR,i,BR374,ɛ̃,9.357623e-14
6059,BR,i,BR374,ø,9.357623e-14
7059,BR,i,BR374,œ,9.357623e-14
59,BR,i,BR374,a,9.357623e-14
8059,BR,i,BR374,ɑ̃,9.357623e-14
3059,BR,i,BR374,o,9.357623e-14
9059,BR,i,BR374,ɔ,9.357623e-14
10059,BR,i,BR374,ɔ̃,9.357623e-14
4059,BR,i,BR374,u,2.0611537e-09
2060,BR,i,BR375,i,0.9999999
5060,BR,i,BR375,y,5.1090885e-12
1060,BR,i,BR375,e,2.7894678e-10
11060,BR,i,BR375,ɛ,1.3887942e-11
12060,BR,i,BR375,ɛ̃,5.1090885e-12
6060,BR,i,BR375,ø,5.1090885e-12
7060,BR,i,BR375,œ,5.1090885e-12
60,BR,i,BR375,a,2.7894678e-10
8060,BR,i,BR375,ɑ̃,5.1090885e-12
3060,BR,i,BR375,o,5.1090885e-12
9060,BR,i,BR375,ɔ,5.1090885e-12
10060,BR,i,BR375,ɔ̃,5.1090885e-12
4060,BR,i,BR375,u,1.1253516e-07
2074,BR,i,BR452,i,1.0
5074,BR,i,BR452,y,6.9144e-13
1074,BR,i,BR452,e,5.109089e-12
11074,BR,i,BR452,ɛ,1.8795289e-12
12074,BR,i,BR452,ɛ̃,6.9144e-13
6074,BR,i,BR452,ø,6.9144e-13
7074,BR,i,BR452,œ,6.9144e-13
74,BR,i,BR452,a,3.7751344e-11
8074,BR,i,BR452,ɑ̃,6.9144e-13
3074,BR,i,BR452,o,6.9144e-13
9074,BR,i,BR452,ɔ,6.9144e-13
10074,BR,i,BR452,ɔ̃,6.9144e-13
4074,BR,i,BR452,u,1.5229979e-08
2075,BR,i,BR454,i,1.0
5075,BR,i,BR454,y,1.8795289e-12
1075,BR,i,BR454,e,3.7751344e-11
11075,BR,i,BR454,ɛ,5.109089e-12
12075,BR,i,BR454,ɛ̃,1.8795289e-12
6075,BR,i,BR454,ø,1.8795289e-12
7075,BR,i,BR454,œ,1.8795289e-12
75,BR,i,BR454,a,1.02618795e-10
8075,BR,i,BR454,ɑ̃,1.8795289e-12
3075,BR,i,BR454,o,1.8795289e-12
9075,BR,i,BR454,ɔ,1.8795289e-12
10075,BR,i,BR454,ɔ̃,1.8795289e-12
4075,BR,i,BR454,u,4.1399375e-08
2078,BR,i,BR46,i,1.0
5078,BR,i,BR46,y,9.357623e-14
1078,BR,i,BR46,e,1.3887944e-11
11078,BR,i,BR46,ɛ,9.357623e-14
12078,BR,i,BR46,ɛ̃,9.357623e-14
6078,BR,i,BR46,ø,9.357623e-14
7078,BR,i,BR46,œ,9.357623e-14
78,BR,i,BR46,a,9.357623e-14
8078,BR,i,BR46,ɑ̃,9.357623e-14
3078,BR,i,BR46,o,9.357623e-14
9078,BR,i,BR46,ɔ,9.357623e-14
10078,BR,i,BR46,ɔ̃,9.357623e-14
4078,BR,i,BR46,u,2.0611537e-09
2082,BR,i,BR47,i,1.0
5082,BR,i,BR47,y,3.442477e-14
1082,BR,i,BR47,e,1.8795289e-12
11082,BR,i,BR47,ɛ,3.442477e-14
12082,BR,i,BR47,ɛ̃,3.442477e-14
6082,BR,i,BR47,ø,3.442477e-14
7082,BR,i,BR47,œ,3.442477e-14
