,language,vowel,file,classification,probabilities
1009,BR,i,BR132,i,0.0024210452
7009,BR,i,BR132,ɪ,0.00032765282
9,BR,i,BR132,eɪ,0.0024210452
6009,BR,i,BR132,ɛ,0.017889237
4009,BR,i,BR132,æ,4.4342985e-05
5009,BR,i,BR132,ɑ,4.4342985e-05
9009,BR,i,BR132,ʌ,4.4342985e-05
2009,BR,i,BR132,oʊ,4.4342985e-05
3009,BR,i,BR132,u,0.97671926
8009,BR,i,BR132,ʊ,4.4342985e-05
1045,BR,i,BR329,i,0.8638126
7045,BR,i,BR329,ɪ,0.00010660294
45,BR,i,BR329,eɪ,0.01582128
6045,BR,i,BR329,ɛ,0.00010660294
4045,BR,i,BR329,æ,0.0021411774
5045,BR,i,BR329,ɑ,0.00010660294
9045,BR,i,BR329,ʌ,0.00010660294
2045,BR,i,BR329,oʊ,0.00010660294
3045,BR,i,BR329,u,0.116904326
8045,BR,i,BR329,ʊ,0.0007876952
1058,BR,i,BR373,i,0.0005892465
7058,BR,i,BR373,ɪ,0.0005892465
58,BR,i,BR373,eɪ,0.087451935
6058,BR,i,BR373,ɛ,0.011835333
4058,BR,i,BR373,æ,0.0016017382
5058,BR,i,BR373,ɑ,0.0016017382
9058,BR,i,BR373,ʌ,0.0005892465
2058,BR,i,BR373,oʊ,0.23771901
3058,BR,i,BR373,u,0.64618725
8058,BR,i,BR373,ʊ,0.011835333
1059,BR,i,BR374,i,0.00029769115
7059,BR,i,BR374,ɪ,0.00029769115
59,BR,i,BR374,eɪ,0.044181284
6059,BR,i,BR374,ɛ,0.00029769115
4059,BR,i,BR374,æ,0.016253388
5059,BR,i,BR374,ɑ,0.0008092085
9059,BR,i,BR374,ʌ,0.00029769115
2059,BR,i,BR374,oʊ,0.88740486
3059,BR,i,BR374,u,0.044181284
8059,BR,i,BR374,ʊ,0.005979287
1060,BR,i,BR375,i,0.9325555
7060,BR,i,BR375,ɪ,0.0003128375
60,BR,i,BR375,eɪ,0.01708035
6060,BR,i,BR375,ɛ,0.00011508649
4060,BR,i,BR375,æ,0.00011508649
5060,BR,i,BR375,ɑ,0.00011508649
9060,BR,i,BR375,ʌ,0.00011508649
2060,BR,i,BR375,oʊ,0.046429202
3060,BR,i,BR375,u,0.0008503806
8060,BR,i,BR375,ʊ,0.002311574
1074,BR,i,BR452,i,0.0024583754
7074,BR,i,BR452,ɪ,0.00033270492
74,BR,i,BR452,eɪ,4.5026714e-05
6074,BR,i,BR452,ɛ,0.00033270492
4074,BR,i,BR452,æ,0.0024583754
5074,BR,i,BR452,ɑ,0.0024583754
9074,BR,i,BR452,ʌ,4.5026714e-05
2074,BR,i,BR452,oʊ,4.5026714e-05
3074,BR,i,BR452,u,0.9917794
8074,BR,i,BR452,ʊ,4.5026714e-05
1075,BR,i,BR454,i,4.53917e-05
7075,BR,i,BR454,ɪ,6.143098e-06
75,BR,i,BR454,eɪ,0.00012338742
6075,BR,i,BR454,ɛ,2.2599195e-06
4075,BR,i,BR454,æ,8.313779e-07
5075,BR,i,BR454,ɑ,8.313779e-07
9075,BR,i,BR454,ʌ,8.313779e-07
2075,BR,i,BR454,oʊ,8.313779e-07
3075,BR,i,BR454,u,0.9998186
8075,BR,i,BR454,ʊ,8.313779e-07
1078,BR,i,BR46,i,0.0062598833
7078,BR,i,BR46,ɪ,0.0008471831
78,BR,i,BR46,eɪ,0.017016128
6078,BR,i,BR46,ɛ,0.046254627
4078,BR,i,BR46,æ,0.00011465376
5078,BR,i,BR46,ɑ,0.00011465376
9078,BR,i,BR46,ʌ,0.00011465376
2078,BR,i,BR46,oʊ,0.00011465376
3078,BR,i,BR46,u,0.9290491
8078,BR,i,BR46,ʊ,0.00011465376
1082,BR,i,BR47,i,0.0001233477
7082,BR,i,BR47,ɪ,1.6693295e-05
82,BR,i,BR47,eɪ,0.0003352938
6082,BR,i,BR47,ɛ,1.6693295e-05
4082,BR,i,BR47,æ,2.259192e-06
5082,BR,i,BR47,ɑ,2.259192e-06
9082,BR,i,BR47,ʌ,2.259192e-06
2082,BR,i,BR47,oʊ,2.259192e-06
3082,BR,i,BR47,u,0.9994967
8082,BR,i,BR47,ʊ,2.259192e-06
1088,BR,i,BR496,i,0.0065157046
7088,BR,i,BR496,ɪ,0.00088180474
88,BR,i,BR496,eɪ,0.00011933929
6088,BR,i,BR496,ɛ,0.00088180474
4088,BR,i,BR496,æ,0.0065157046
5088,BR,i,BR496,ɑ,0.017711522
9088,BR,i,BR496,ʌ,0.00011933929
2088,BR,i,BR496,oʊ,0.00011933929
3088,BR,i,BR496,u,0.9670163
8088,BR,i,BR496,ʊ,0.00011933929
1135,BR,i,BR741,i,0.041200534
7135,BR,i,BR741,ɪ,0.0020512538
135,BR,i,BR741,eɪ,0.0007546141
6135,BR,i,BR741,ɛ,0.041200534
4135,BR,i,BR741,æ,0.0020512538
5135,BR,i,BR741,ɑ,0.041200534
9135,BR,i,BR741,ʌ,0.82753485
2135,BR,i,BR741,oʊ,0.0007546141
3135,BR,i,BR741,u,0.0020512538
8135,BR,i,BR741,ʊ,0.041200534
1136,BR,i,BR742,i,0.00072229136
7136,BR,i,BR742,ɪ,0.0019633914
136,BR,i,BR742,eɪ,0.03943577
6136,BR,i,BR742,ɛ,0.7920886
4136,BR,i,BR742,æ,0.0019633914
5136,BR,i,BR742,ɑ,0.00072229136
9136,BR,i,BR742,ʌ,0.10719754
2136,BR,i,BR742,oʊ,0.0019633914
3136,BR,i,BR742,u,0.014507609
8136,BR,i,BR742,ʊ,0.03943577
1141,BR,i,BR757,i,0.0026085842
7141,BR,i,BR757,ɪ,0.0070908675
141,BR,i,BR757,eɪ,0.14242388
6141,BR,i,BR757,ɛ,0.14242388
4141,BR,i,BR757,æ,0.019274974
5141,BR,i,BR757,ɑ,0.14242388
9141,BR,i,BR757,ʌ,0.38714823
2141,BR,i,BR757,oʊ,0.0070908675
3141,BR,i,BR757,u,0.0070908675
8141,BR,i,BR757,ʊ,0.14242388
1146,BR,i,BR796,i,0.0066381865
7146,BR,i,BR796,ɪ,4.4727753e-05
146,BR,i,BR796,eɪ,0.98519427
6146,BR,i,BR796,ɛ,0.0008983809
4146,BR,i,BR796,æ,0.00012158263
5146,BR,i,BR796,ɑ,4.4727753e-05
9146,BR,i,BR796,ʌ,4.4727753e-05
2146,BR,i,BR796,oʊ,4.4727753e-05
3146,BR,i,BR796,u,0.0066381865
8146,BR,i,BR796,ʊ,0.00033049585
1189,BR,i,BR99,i,0.0062598833
7189,BR,i,BR99,ɪ,0.0008471831
189,BR,i,BR99,eɪ,0.017016128
6189,BR,i,BR99,ɛ,0.046254627
4189,BR,i,BR99,æ,0.00011465376
5189,BR,i,BR99,ɑ,0.00011465376
9189,BR,i,BR99,ʌ,0.00011465376
2189,BR,i,BR99,oʊ,0.00011465376
3189,BR,i,BR99,u,0.9290491
8189,BR,i,BR99,ʊ,0.00011465376
1190,BR,i,BR992,i,0.036902305
7190,BR,i,BR992,ɪ,0.0049941842
190,BR,i,BR992,eɪ,0.0006758893
6190,BR,i,BR992,ɛ,0.74120265
4190,BR,i,BR992,æ,0.0135756
5190,BR,i,BR992,ɑ,0.10031087
9190,BR,i,BR992,ʌ,0.0006758893
2190,BR,i,BR992,oʊ,0.0006758893
3190,BR,i,BR992,u,0.10031087
8190,BR,i,BR992,ʊ,0.0006758893
1004,BR,ĩ,BR1025,i,0.11412683
