,language,vowel,file,classification,probabilities
1009,BR,i,BR132,i,0.9999995
7009,BR,i,BR132,ɪ,2.7894667e-10
9,BR,i,BR132,eɪ,3.7751326e-11
6009,BR,i,BR132,ɛ,2.7894667e-10
4009,BR,i,BR132,æ,1.0261875e-10
5009,BR,i,BR132,ɑ,1.0261875e-10
9009,BR,i,BR132,ʌ,4.1399353e-08
2009,BR,i,BR132,oʊ,1.1253512e-07
3009,BR,i,BR132,u,3.0590218e-07
8009,BR,i,BR132,ʊ,5.602794e-09
1045,BR,i,BR329,i,0.06140084
7045,BR,i,BR329,ɪ,0.022588106
45,BR,i,BR329,eɪ,2.787594e-06
6045,BR,i,BR329,ɛ,2.787594e-06
4045,BR,i,BR329,æ,2.787594e-06
5045,BR,i,BR329,ɑ,0.00015219746
9045,BR,i,BR329,ʌ,0.00015219746
2045,BR,i,BR329,oʊ,0.0083097005
3045,BR,i,BR329,u,0.45369425
8045,BR,i,BR329,ʊ,0.45369425
1058,BR,i,BR373,i,0.0024694174
7058,BR,i,BR373,ɪ,0.996234
58,BR,i,BR373,eɪ,4.5228953e-05
6058,BR,i,BR373,ɛ,8.2839716e-07
4058,BR,i,BR373,æ,1.12111366e-07
5058,BR,i,BR373,ɑ,6.1210735e-06
9058,BR,i,BR373,ʌ,8.2839716e-07
2058,BR,i,BR373,oʊ,8.2839716e-07
3058,BR,i,BR373,u,0.00033419929
8058,BR,i,BR373,ʊ,0.00090844784
1059,BR,i,BR374,i,0.46670827
7059,BR,i,BR374,ɪ,0.46670827
59,BR,i,BR374,eɪ,2.8675547e-06
6059,BR,i,BR374,ɛ,1.0549145e-06
4059,BR,i,BR374,æ,1.0549145e-06
5059,BR,i,BR374,ɑ,0.00015656318
9059,BR,i,BR374,ʌ,5.7596375e-05
2059,BR,i,BR374,oʊ,5.7596375e-05
3059,BR,i,BR374,u,0.0031446556
8059,BR,i,BR374,ʊ,0.063162096
1060,BR,i,BR375,i,0.492115
7060,BR,i,BR375,ɪ,0.0090134
60,BR,i,BR375,eɪ,1.112342e-06
6060,BR,i,BR375,ɛ,1.112342e-06
4060,BR,i,BR375,æ,1.112342e-06
5060,BR,i,BR375,ɑ,6.0731814e-05
9060,BR,i,BR375,ʌ,6.0731814e-05
2060,BR,i,BR375,oʊ,0.0033158448
3060,BR,i,BR375,u,0.0033158448
8060,BR,i,BR375,ʊ,0.492115
1074,BR,i,BR452,i,0.9094371
7074,BR,i,BR452,ɪ,0.045278206
74,BR,i,BR452,eɪ,3.765013e-08
6074,BR,i,BR452,ɛ,2.781989e-07
4074,BR,i,BR452,æ,3.765013e-08
5074,BR,i,BR452,ɑ,3.765013e-08
9074,BR,i,BR452,ʌ,2.0556274e-06
2074,BR,i,BR452,oʊ,2.0556274e-06
3074,BR,i,BR452,u,0.045278206
8074,BR,i,BR452,ʊ,2.0556274e-06
1075,BR,i,BR454,i,0.047423802
7075,BR,i,BR454,ɪ,4.3244912e-05
75,BR,i,BR454,eɪ,1.963316e-09
6075,BR,i,BR454,ɛ,2.9138192e-07
4075,BR,i,BR454,æ,1.963316e-09
5075,BR,i,BR454,ɑ,5.336846e-09
9075,BR,i,BR454,ʌ,1.4507051e-08
2075,BR,i,BR454,oʊ,1.963316e-09
3075,BR,i,BR454,u,0.95253253
8075,BR,i,BR454,ʊ,1.07193415e-07
1078,BR,i,BR46,i,1.0
7078,BR,i,BR46,ɪ,5.109089e-12
78,BR,i,BR46,eɪ,2.5436657e-13
6078,BR,i,BR46,ɛ,5.109089e-12
4078,BR,i,BR46,æ,6.9144e-13
5078,BR,i,BR46,ɑ,2.5436657e-13
9078,BR,i,BR46,ʌ,1.8795289e-12
2078,BR,i,BR46,oʊ,2.789468e-10
3078,BR,i,BR46,u,7.58256e-10
8078,BR,i,BR46,ʊ,1.02618795e-10
1082,BR,i,BR47,i,0.9999666
7082,BR,i,BR47,ɪ,2.0610849e-09
82,BR,i,BR47,eɪ,1.5229471e-08
6082,BR,i,BR47,ɛ,1.5229471e-08
4082,BR,i,BR47,æ,5.6026095e-09
5082,BR,i,BR47,ɑ,1.5229471e-08
9082,BR,i,BR47,ʌ,1.5229471e-08
2082,BR,i,BR47,oʊ,1.6701144e-05
3082,BR,i,BR47,u,1.6701144e-05
8082,BR,i,BR47,ʊ,1.5229471e-08
1088,BR,i,BR496,i,0.0066928505
7088,BR,i,BR496,ɪ,1.11781986e-07
88,BR,i,BR496,eɪ,1.0193198e-10
6088,BR,i,BR496,ɛ,1.0193198e-10
4088,BR,i,BR496,æ,2.7707983e-10
5088,BR,i,BR496,ɑ,2.0473585e-09
9088,BR,i,BR496,ʌ,7.531811e-10
2088,BR,i,BR496,oʊ,1.0193198e-10
3088,BR,i,BR496,u,0.99330705
8088,BR,i,BR496,ʊ,1.5128046e-08
1135,BR,i,BR741,i,0.0006629196
7135,BR,i,BR741,ɪ,0.26744086
135,BR,i,BR741,eɪ,1.6432134e-06
6135,BR,i,BR741,ɛ,0.7269796
4135,BR,i,BR741,æ,6.045044e-07
5135,BR,i,BR741,ɑ,1.6432134e-06
9135,BR,i,BR741,ʌ,1.2141796e-05
2135,BR,i,BR741,oʊ,1.6432134e-06
3135,BR,i,BR741,u,0.00489835
8135,BR,i,BR741,ʊ,6.045044e-07
1136,BR,i,BR742,i,0.9799203
7136,BR,i,BR742,ɪ,0.0008935717
136,BR,i,BR742,eɪ,6.0208386e-06
6136,BR,i,BR742,ɛ,0.00032872666
4136,BR,i,BR742,æ,2.2149427e-06
5136,BR,i,BR742,ɑ,0.0008935717
9136,BR,i,BR742,ʌ,8.148319e-07
2136,BR,i,BR742,oʊ,6.0208386e-06
3136,BR,i,BR742,u,0.017947868
8136,BR,i,BR742,ʊ,8.148319e-07
1141,BR,i,BR757,i,0.26121414
7141,BR,i,BR757,ɪ,0.013005086
141,BR,i,BR757,eɪ,3.2236385e-05
6141,BR,i,BR757,ɛ,0.001760047
4141,BR,i,BR757,æ,3.2236385e-05
5141,BR,i,BR757,ɑ,0.013005086
9141,BR,i,BR757,ʌ,1.1859103e-05
2141,BR,i,BR757,oʊ,0.0006474851
3141,BR,i,BR757,u,0.7100536
8141,BR,i,BR757,ʊ,0.00023819646
1146,BR,i,BR796,i,0.017942231
7146,BR,i,BR796,ɪ,0.0024282169
146,BR,i,BR796,eɪ,1.4919479e-08
6146,BR,i,BR796,ɛ,2.9966577e-07
4146,BR,i,BR796,æ,1.4919479e-08
5146,BR,i,BR796,ɑ,1.10240876e-07
9146,BR,i,BR796,ʌ,4.055535e-08
2146,BR,i,BR796,oʊ,1.10240876e-07
3146,BR,i,BR796,u,0.9796126
8146,BR,i,BR796,ʊ,1.6361197e-05
1189,BR,i,BR99,i,0.9999999
7189,BR,i,BR99,ɪ,3.775134e-11
189,BR,i,BR99,eɪ,5.1090885e-12
6189,BR,i,BR99,ɛ,1.0261878e-10
4189,BR,i,BR99,æ,1.3887942e-11
5189,BR,i,BR99,ɑ,5.1090885e-12
9189,BR,i,BR99,ʌ,2.7894678e-10
2189,BR,i,BR99,oʊ,5.6027956e-09
3189,BR,i,BR99,u,1.1253516e-07
8189,BR,i,BR99,ʊ,2.0611535e-09
1190,BR,i,BR992,i,0.73086566
7190,BR,i,BR992,ɪ,0.26887044
190,BR,i,BR992,eɪ,3.0257382e-08
6190,BR,i,BR992,ɛ,0.00024517812
4190,BR,i,BR992,æ,2.235735e-07
5190,BR,i,BR992,ɑ,4.4905937e-06
9190,BR,i,BR992,ʌ,1.6519972e-06
2190,BR,i,BR992,oʊ,3.0257382e-08
3190,BR,i,BR992,u,1.22066995e-05
8190,BR,i,BR992,ʊ,3.0257382e-08
1004,BR,ĩ,BR1025,i,0.039470345
7004,BR,ĩ,BR1025,ɪ,0.7927831
4,BR,ĩ,BR1025,eɪ,3.5992296e-05
6004,BR,ĩ,BR1025,ɛ,0.014520329
4004,BR,ĩ,BR1025,æ,0.0007229246
5004,BR,ĩ,BR1025,ɑ,0.10729152
9004,BR,ĩ,BR1025,ʌ,0.039470345
2004,BR,ĩ,BR1025,oʊ,0.0002659491
3004,BR,ĩ,BR1025,u,9.7837205e-05
8004,BR,ĩ,BR1025,ʊ,0.0053417305
1005,BR,ĩ,BR1029,i,0.4887491
7005,BR,ĩ,BR1029,ɪ,0.4887491
5,BR,ĩ,BR1029,eɪ,3.0029782e-06
6005,BR,ĩ,BR1029,ɛ,0.0012114879
4005,BR,ĩ,BR1029,æ,2.2189175e-05
5005,BR,ĩ,BR1029,ɑ,0.008951752
9005,BR,ĩ,BR1029,ʌ,0.008951752
2005,BR,ĩ,BR1029,oʊ,6.0316426e-05
3005,BR,ĩ,BR1029,u,8.1629405e-06
8005,BR,ĩ,BR1029,ʊ,0.0032931655
1013,BR,ĩ,BR154,i,0.00031397215
7013,BR,ĩ,BR154,ɪ,7.782591e-07
13,BR,ĩ,BR154,eɪ,1.05325924e-07
6013,BR,ĩ,BR154,ɛ,1.05325924e-07
4013,BR,ĩ,BR154,æ,7.782591e-07
5013,BR,ĩ,BR154,ɑ,5.7506004e-06
