,language,vowel,file,classification,probabilities
1009,BR,i,BR132,i,0.97958755
7009,BR,i,BR132,ɪ,0.017941773
9,BR,i,BR132,eɪ,6.018794e-06
6009,BR,i,BR132,ɛ,0.002428155
4009,BR,i,BR132,æ,6.018794e-06
5009,BR,i,BR132,ɑ,6.018794e-06
9009,BR,i,BR132,ʌ,6.018794e-06
2009,BR,i,BR132,oʊ,6.018794e-06
3009,BR,i,BR132,u,6.018794e-06
8009,BR,i,BR132,ʊ,6.018794e-06
1045,BR,i,BR329,i,0.97958755
7045,BR,i,BR329,ɪ,0.017941773
45,BR,i,BR329,eɪ,6.018794e-06
6045,BR,i,BR329,ɛ,0.002428155
4045,BR,i,BR329,æ,6.018794e-06
5045,BR,i,BR329,ɑ,6.018794e-06
9045,BR,i,BR329,ʌ,6.018794e-06
2045,BR,i,BR329,oʊ,6.018794e-06
3045,BR,i,BR329,u,6.018794e-06
8045,BR,i,BR329,ʊ,6.018794e-06
1058,BR,i,BR373,i,0.97958755
7058,BR,i,BR373,ɪ,0.017941773
58,BR,i,BR373,eɪ,6.018794e-06
6058,BR,i,BR373,ɛ,0.002428155
4058,BR,i,BR373,æ,6.018794e-06
5058,BR,i,BR373,ɑ,6.018794e-06
9058,BR,i,BR373,ʌ,6.018794e-06
2058,BR,i,BR373,oʊ,6.018794e-06
3058,BR,i,BR373,u,6.018794e-06
8058,BR,i,BR373,ʊ,6.018794e-06
1059,BR,i,BR374,i,0.97958755
7059,BR,i,BR374,ɪ,0.017941773
59,BR,i,BR374,eɪ,6.018794e-06
6059,BR,i,BR374,ɛ,0.002428155
4059,BR,i,BR374,æ,6.018794e-06
5059,BR,i,BR374,ɑ,6.018794e-06
9059,BR,i,BR374,ʌ,6.018794e-06
2059,BR,i,BR374,oʊ,6.018794e-06
3059,BR,i,BR374,u,6.018794e-06
8059,BR,i,BR374,ʊ,6.018794e-06
1060,BR,i,BR375,i,0.97958755
7060,BR,i,BR375,ɪ,0.017941773
60,BR,i,BR375,eɪ,6.018794e-06
6060,BR,i,BR375,ɛ,0.002428155
4060,BR,i,BR375,æ,6.018794e-06
5060,BR,i,BR375,ɑ,6.018794e-06
9060,BR,i,BR375,ʌ,6.018794e-06
2060,BR,i,BR375,oʊ,6.018794e-06
3060,BR,i,BR375,u,6.018794e-06
8060,BR,i,BR375,ʊ,6.018794e-06
1074,BR,i,BR452,i,0.97958755
7074,BR,i,BR452,ɪ,0.017941773
74,BR,i,BR452,eɪ,6.018794e-06
6074,BR,i,BR452,ɛ,0.002428155
4074,BR,i,BR452,æ,6.018794e-06
5074,BR,i,BR452,ɑ,6.018794e-06
9074,BR,i,BR452,ʌ,6.018794e-06
2074,BR,i,BR452,oʊ,6.018794e-06
3074,BR,i,BR452,u,6.018794e-06
8074,BR,i,BR452,ʊ,6.018794e-06
1075,BR,i,BR454,i,0.97958755
7075,BR,i,BR454,ɪ,0.017941773
75,BR,i,BR454,eɪ,6.018794e-06
6075,BR,i,BR454,ɛ,0.002428155
4075,BR,i,BR454,æ,6.018794e-06
5075,BR,i,BR454,ɑ,6.018794e-06
9075,BR,i,BR454,ʌ,6.018794e-06
2075,BR,i,BR454,oʊ,6.018794e-06
3075,BR,i,BR454,u,6.018794e-06
8075,BR,i,BR454,ʊ,6.018794e-06
1078,BR,i,BR46,i,0.97958755
7078,BR,i,BR46,ɪ,0.017941773
78,BR,i,BR46,eɪ,6.018794e-06
6078,BR,i,BR46,ɛ,0.002428155
4078,BR,i,BR46,æ,6.018794e-06
5078,BR,i,BR46,ɑ,6.018794e-06
9078,BR,i,BR46,ʌ,6.018794e-06
2078,BR,i,BR46,oʊ,6.018794e-06
3078,BR,i,BR46,u,6.018794e-06
8078,BR,i,BR46,ʊ,6.018794e-06
1082,BR,i,BR47,i,0.97958755
7082,BR,i,BR47,ɪ,0.017941773
82,BR,i,BR47,eɪ,6.018794e-06
