,language,vowel,file,classification,probabilities
1009,BR,i,BR132,i,0.9996643
7009,BR,i,BR132,ɪ,2.0604618e-09
9,BR,i,BR132,eɪ,2.7885316e-10
6009,BR,i,BR132,ɛ,2.7885316e-10
4009,BR,i,BR132,æ,7.580015e-10
5009,BR,i,BR132,ɑ,5.6009157e-09
9009,BR,i,BR132,ʌ,3.0579963e-07
2009,BR,i,BR132,oʊ,4.1385476e-08
3009,BR,i,BR132,u,0.00033535002
8009,BR,i,BR132,ʊ,4.1385476e-08
1045,BR,i,BR329,i,0.9302177
7045,BR,i,BR329,ɪ,0.0062677576
45,BR,i,BR329,eɪ,2.1025985e-06
6045,BR,i,BR329,ɛ,7.7350273e-07
4045,BR,i,BR329,æ,1.5536218e-05
5045,BR,i,BR329,ɑ,1.5536218e-05
9045,BR,i,BR329,ʌ,1.5536218e-05
2045,BR,i,BR329,oʊ,0.00011479798
3045,BR,i,BR329,u,0.04631281
8045,BR,i,BR329,ʊ,0.017037531
1058,BR,i,BR373,i,0.49806488
7058,BR,i,BR373,ɪ,0.49806488
58,BR,i,BR373,eɪ,8.3185305e-06
6058,BR,i,BR373,ɛ,2.261211e-05
4058,BR,i,BR373,æ,4.1415524e-07
5058,BR,i,BR373,ɑ,2.261211e-05
9058,BR,i,BR373,ʌ,3.0602164e-06
2058,BR,i,BR373,oʊ,3.0602164e-06
3058,BR,i,BR373,u,0.0004541764
8058,BR,i,BR373,ʊ,0.0033559348
1059,BR,i,BR374,i,0.9946813
7059,BR,i,BR374,ɪ,0.0024655685
59,BR,i,BR374,eɪ,6.1115334e-06
6059,BR,i,BR374,ɛ,2.2483075e-06
4059,BR,i,BR374,æ,6.1115334e-06
5059,BR,i,BR374,ɑ,6.1115334e-06
9059,BR,i,BR374,ʌ,1.6612868e-05
2059,BR,i,BR374,oʊ,1.6612868e-05
3059,BR,i,BR374,u,0.00033367838
8059,BR,i,BR374,ʊ,0.0024655685
1060,BR,i,BR375,i,0.9513046
7060,BR,i,BR375,ɪ,0.0008674775
60,BR,i,BR375,eɪ,7.910371e-07
6060,BR,i,BR375,ɛ,2.9100627e-07
4060,BR,i,BR375,æ,5.8450178e-06
5060,BR,i,BR375,ɑ,1.5888405e-05
9060,BR,i,BR375,ʌ,5.8450178e-06
2060,BR,i,BR375,oʊ,0.00011740031
3060,BR,i,BR375,u,0.00031912714
8060,BR,i,BR375,ʊ,0.047362667
1074,BR,i,BR452,i,0.9908468
7074,BR,i,BR452,ɪ,0.0024560639
74,BR,i,BR452,eɪ,4.102044e-08
6074,BR,i,BR452,ɛ,1.1150512e-07
4074,BR,i,BR452,æ,2.2396403e-06
5074,BR,i,BR452,ɑ,1.6548827e-05
9074,BR,i,BR452,ʌ,8.2391756e-07
2074,BR,i,BR452,oʊ,8.2391756e-07
3074,BR,i,BR452,u,0.0066762734
8074,BR,i,BR452,ʊ,3.0310233e-07
1075,BR,i,BR454,i,0.00091105123
7075,BR,i,BR454,ɪ,4.136166e-08
75,BR,i,BR454,eɪ,1.0252531e-10
6075,BR,i,BR454,ɛ,2.059276e-09
4075,BR,i,BR454,æ,2.7869268e-10
