,language,vowel,file,classification,probabilities
2009,BR,i,BR132,i,0.99999344
5009,BR,i,BR132,y,6.144172e-06
1009,BR,i,BR132,e,2.7894498e-10
11009,BR,i,BR132,ɛ,3.059003e-07
12009,BR,i,BR132,ɛ̃,3.7751097e-11
6009,BR,i,BR132,ø,2.0611401e-09
7009,BR,i,BR132,œ,2.7894498e-10
9,BR,i,BR132,a,3.7751097e-11
8009,BR,i,BR132,ɑ̃,3.7751097e-11
3009,BR,i,BR132,o,3.7751097e-11
9009,BR,i,BR132,ɔ,3.7751097e-11
10009,BR,i,BR132,ɔ̃,3.7751097e-11
4009,BR,i,BR132,u,7.58251e-10
2045,BR,i,BR329,i,0.9999937
5045,BR,i,BR329,y,6.1441738e-06
1045,BR,i,BR329,e,7.5825124e-10
11045,BR,i,BR329,ɛ,1.12534465e-07
12045,BR,i,BR329,ɛ̃,3.7751104e-11
6045,BR,i,BR329,ø,2.0611406e-09
7045,BR,i,BR329,œ,2.7894506e-10
45,BR,i,BR329,a,3.7751104e-11
8045,BR,i,BR329,ɑ̃,3.7751104e-11
3045,BR,i,BR329,o,3.7751104e-11
9045,BR,i,BR329,ɔ,3.7751104e-11
10045,BR,i,BR329,ɔ̃,3.7751104e-11
4045,BR,i,BR329,u,7.5825124e-10
2058,BR,i,BR373,i,0.9998703
5058,BR,i,BR373,y,0.0001233938
1058,BR,i,BR373,e,1.1252058e-07
11058,BR,i,BR373,ɛ,6.1434157e-06
12058,BR,i,BR373,ɛ̃,7.5815765e-10
6058,BR,i,BR373,ø,4.1394006e-08
7058,BR,i,BR373,œ,5.60207e-09
58,BR,i,BR373,a,7.5815765e-10
8058,BR,i,BR373,ɑ̃,7.5815765e-10
3058,BR,i,BR373,o,7.5815765e-10
9058,BR,i,BR373,ɔ,7.5815765e-10
10058,BR,i,BR373,ɔ̃,7.5815765e-10
4058,BR,i,BR373,u,1.5228004e-08
2059,BR,i,BR374,i,0.9998703
5059,BR,i,BR374,y,0.0001233938
1059,BR,i,BR374,e,1.1252058e-07
11059,BR,i,BR374,ɛ,6.1434157e-06
12059,BR,i,BR374,ɛ̃,7.5815765e-10
6059,BR,i,BR374,ø,4.1394006e-08
7059,BR,i,BR374,œ,5.60207e-09
59,BR,i,BR374,a,7.5815765e-10
8059,BR,i,BR374,ɑ̃,7.5815765e-10
3059,BR,i,BR374,o,7.5815765e-10
9059,BR,i,BR374,ɔ,7.5815765e-10
10059,BR,i,BR374,ɔ̃,7.5815765e-10
4059,BR,i,BR374,u,1.5228004e-08
2060,BR,i,BR375,i,0.9998703
5060,BR,i,BR375,y,0.0001233938
1060,BR,i,BR375,e,1.1252058e-07
11060,BR,i,BR375,ɛ,6.1434157e-06
12060,BR,i,BR375,ɛ̃,7.5815765e-10
6060,BR,i,BR375,ø,4.1394006e-08
7060,BR,i,BR375,œ,5.60207e-09
60,BR,i,BR375,a,7.5815765e-10
8060,BR,i,BR375,ɑ̃,7.5815765e-10
3060,BR,i,BR375,o,7.5815765e-10
9060,BR,i,BR375,ɔ,7.5815765e-10
10060,BR,i,BR375,ɔ̃,7.5815765e-10
4060,BR,i,BR375,u,1.5228004e-08
2074,BR,i,BR452,i,0.9990821
5074,BR,i,BR452,y,0.00091104495
1074,BR,i,BR452,e,3.0562154e-07
11074,BR,i,BR452,ɛ,6.1385726e-06
12074,BR,i,BR452,ɛ̃,2.0592617e-09
6074,BR,i,BR452,ø,3.0562154e-07
7074,BR,i,BR452,œ,1.5216e-08
74,BR,i,BR452,a,2.0592617e-09
8074,BR,i,BR452,ɑ̃,2.0592617e-09
3074,BR,i,BR452,o,2.0592617e-09
9074,BR,i,BR452,ɔ,2.0592617e-09
10074,BR,i,BR452,ɔ̃,2.0592617e-09
4074,BR,i,BR452,u,4.1361375e-08
2075,BR,i,BR454,i,0.9999937
5075,BR,i,BR454,y,6.1441738e-06
1075,BR,i,BR454,e,7.5825124e-10
11075,BR,i,BR454,ɛ,1.12534465e-07
12075,BR,i,BR454,ɛ̃,3.7751104e-11
6075,BR,i,BR454,ø,2.0611406e-09
7075,BR,i,BR454,œ,2.7894506e-10
75,BR,i,BR454,a,3.7751104e-11
8075,BR,i,BR454,ɑ̃,3.7751104e-11
3075,BR,i,BR454,o,3.7751104e-11
9075,BR,i,BR454,ɔ,3.7751104e-11
10075,BR,i,BR454,ɔ̃,3.7751104e-11
