,language,vowel,file,classification,probabilities
1009,BR,i,BR132,i,0.99980956
7009,BR,i,BR132,ɪ,0.0001233863
9,BR,i,BR132,eɪ,1.669852e-05
6009,BR,i,BR132,ɛ,4.5391283e-05
4009,BR,i,BR132,æ,8.3137036e-07
5009,BR,i,BR132,ɑ,8.3137036e-07
9009,BR,i,BR132,ʌ,8.3137036e-07
2009,BR,i,BR132,oʊ,8.3137036e-07
3009,BR,i,BR132,u,8.3137036e-07
8009,BR,i,BR132,ʊ,8.3137036e-07
1045,BR,i,BR329,i,0.99980956
7045,BR,i,BR329,ɪ,0.0001233863
45,BR,i,BR329,eɪ,1.669852e-05
6045,BR,i,BR329,ɛ,4.5391283e-05
4045,BR,i,BR329,æ,8.3137036e-07
5045,BR,i,BR329,ɑ,8.3137036e-07
9045,BR,i,BR329,ʌ,8.3137036e-07
2045,BR,i,BR329,oʊ,8.3137036e-07
3045,BR,i,BR329,u,8.3137036e-07
8045,BR,i,BR329,ʊ,8.3137036e-07
1058,BR,i,BR373,i,0.99980956
7058,BR,i,BR373,ɪ,0.0001233863
58,BR,i,BR373,eɪ,1.669852e-05
6058,BR,i,BR373,ɛ,4.5391283e-05
4058,BR,i,BR373,æ,8.3137036e-07
5058,BR,i,BR373,ɑ,8.3137036e-07
9058,BR,i,BR373,ʌ,8.3137036e-07
2058,BR,i,BR373,oʊ,8.3137036e-07
3058,BR,i,BR373,u,8.3137036e-07
8058,BR,i,BR373,ʊ,8.3137036e-07
1059,BR,i,BR374,i,0.99980956
7059,BR,i,BR374,ɪ,0.0001233863
59,BR,i,BR374,eɪ,1.669852e-05
6059,BR,i,BR374,ɛ,4.5391283e-05
4059,BR,i,BR374,æ,8.3137036e-07
5059,BR,i,BR374,ɑ,8.3137036e-07
9059,BR,i,BR374,ʌ,8.3137036e-07
2059,BR,i,BR374,oʊ,8.3137036e-07
3059,BR,i,BR374,u,8.3137036e-07
8059,BR,i,BR374,ʊ,8.3137036e-07
1060,BR,i,BR375,i,0.9994785
7060,BR,i,BR375,ɪ,0.00033528768
60,BR,i,BR375,eɪ,4.5376255e-05
6060,BR,i,BR375,ɛ,0.00012334544
4060,BR,i,BR375,æ,2.2591507e-06
5060,BR,i,BR375,ɑ,2.2591507e-06
9060,BR,i,BR375,ʌ,6.1410083e-06
2060,BR,i,BR375,oʊ,2.2591507e-06
3060,BR,i,BR375,u,2.2591507e-06
8060,BR,i,BR375,ʊ,2.2591507e-06
1074,BR,i,BR452,i,0.9992706
7074,BR,i,BR452,ɪ,0.00033521795
74,BR,i,BR452,eɪ,4.5366818e-05
6074,BR,i,BR452,ɛ,0.00033521795
4074,BR,i,BR452,æ,2.2586808e-06
5074,BR,i,BR452,ɑ,2.2586808e-06
9074,BR,i,BR452,ʌ,2.2586808e-06
2074,BR,i,BR452,oʊ,2.2586808e-06
3074,BR,i,BR452,u,2.2586808e-06
8074,BR,i,BR452,ʊ,2.2586808e-06
1075,BR,i,BR454,i,0.99980956
7075,BR,i,BR454,ɪ,0.0001233863
75,BR,i,BR454,eɪ,1.669852e-05
6075,BR,i,BR454,ɛ,4.5391283e-05
4075,BR,i,BR454,æ,8.3137036e-07
5075,BR,i,BR454,ɑ,8.3137036e-07
9075,BR,i,BR454,ʌ,8.3137036e-07
2075,BR,i,BR454,oʊ,8.3137036e-07
3075,BR,i,BR454,u,8.3137036e-07
8075,BR,i,BR454,ʊ,8.3137036e-07
1078,BR,i,BR46,i,0.99980956
7078,BR,i,BR46,ɪ,0.0001233863
78,BR,i,BR46,eɪ,1.669852e-05
6078,BR,i,BR46,ɛ,4.5391283e-05
4078,BR,i,BR46,æ,8.3137036e-07
5078,BR,i,BR46,ɑ,8.3137036e-07
9078,BR,i,BR46,ʌ,8.3137036e-07
2078,BR,i,BR46,oʊ,8.3137036e-07
3078,BR,i,BR46,u,8.3137036e-07
8078,BR,i,BR46,ʊ,8.3137036e-07
1082,BR,i,BR47,i,0.99980956
7082,BR,i,BR47,ɪ,0.0001233863
82,BR,i,BR47,eɪ,1.669852e-05
6082,BR,i,BR47,ɛ,4.5391283e-05
4082,BR,i,BR47,æ,8.3137036e-07
5082,BR,i,BR47,ɑ,8.3137036e-07
9082,BR,i,BR47,ʌ,8.3137036e-07
2082,BR,i,BR47,oʊ,8.3137036e-07
3082,BR,i,BR47,u,8.3137036e-07
8082,BR,i,BR47,ʊ,8.3137036e-07
1088,BR,i,BR496,i,0.9994785
