,language,vowel,file,classification,probabilities
2009,BR,i,BR132,i,0.99999905
5009,BR,i,BR132,y,1.1253507e-07
1009,BR,i,BR132,e,3.0590203e-07
11009,BR,i,BR132,ɛ,7.582553e-10
12009,BR,i,BR132,ɛ̃,7.582553e-10
6009,BR,i,BR132,ø,3.0590203e-07
7009,BR,i,BR132,œ,7.582553e-10
9,BR,i,BR132,a,7.582553e-10
8009,BR,i,BR132,ɑ̃,7.582553e-10
3009,BR,i,BR132,o,2.0611517e-09
9009,BR,i,BR132,ɔ,7.582553e-10
10009,BR,i,BR132,ɔ̃,1.1253507e-07
4009,BR,i,BR132,u,1.5229965e-08
2045,BR,i,BR329,i,0.017977983
5045,BR,i,BR329,y,4.4562963e-05
1045,BR,i,BR329,e,4.4562963e-05
11045,BR,i,BR329,ɛ,0.9815646
12045,BR,i,BR329,ɛ̃,8.1619913e-07
6045,BR,i,BR329,ø,0.00012113469
7045,BR,i,BR329,œ,8.1619913e-07
45,BR,i,BR329,a,0.00012113469
8045,BR,i,BR329,ɑ̃,8.1619913e-07
3045,BR,i,BR329,o,8.1619913e-07
9045,BR,i,BR329,ɔ,8.1619913e-07
10045,BR,i,BR329,ɔ̃,0.00012113469
4045,BR,i,BR329,u,8.1619913e-07
2058,BR,i,BR373,i,0.00229005
5058,BR,i,BR373,y,0.016921308
1058,BR,i,BR373,e,0.0062250015
11058,BR,i,BR373,ɛ,0.0062250015
12058,BR,i,BR373,ɛ̃,0.000114014874
6058,BR,i,BR373,ø,0.016921308
7058,BR,i,BR373,œ,0.00229005
58,BR,i,BR373,a,0.016921308
8058,BR,i,BR373,ɑ̃,0.0062250015
3058,BR,i,BR373,o,0.00030992457
9058,BR,i,BR373,ɔ,0.00084246235
10058,BR,i,BR373,ɔ̃,0.9238721
4058,BR,i,BR373,u,0.00084246235
2059,BR,i,BR374,i,0.002472297
5059,BR,i,BR374,y,4.129156e-08
1059,BR,i,BR374,e,2.254443e-06
11059,BR,i,BR374,ɛ,0.00012308841
12059,BR,i,BR374,ɛ̃,4.129156e-08
6059,BR,i,BR374,ø,4.129156e-08
7059,BR,i,BR374,œ,4.129156e-08
59,BR,i,BR374,a,6.128211e-06
8059,BR,i,BR374,ɑ̃,3.051057e-07
3059,BR,i,BR374,o,4.129156e-08
9059,BR,i,BR374,ɔ,4.129156e-08
10059,BR,i,BR374,ɔ̃,0.99739575
4059,BR,i,BR374,u,4.129156e-08
2060,BR,i,BR375,i,4.5393746e-05
5060,BR,i,BR375,y,5.602033e-09
1060,BR,i,BR375,e,4.5393746e-05
11060,BR,i,BR375,ɛ,0.99986374
12060,BR,i,BR375,ɛ̃,5.602033e-09
6060,BR,i,BR375,ø,1.5227904e-08
7060,BR,i,BR375,œ,5.602033e-09
60,BR,i,BR375,a,5.602033e-09
8060,BR,i,BR375,ɑ̃,5.602033e-09
3060,BR,i,BR375,o,5.602033e-09
9060,BR,i,BR375,ɔ,5.602033e-09
10060,BR,i,BR375,ɔ̃,4.5393746e-05
4060,BR,i,BR375,u,5.602033e-09
2074,BR,i,BR452,i,0.999329
5074,BR,i,BR452,y,0.0003352375
1074,BR,i,BR452,e,1.521976e-08
11074,BR,i,BR452,ɛ,4.1371596e-08
12074,BR,i,BR452,ɛ̃,1.521976e-08
6074,BR,i,BR452,ø,1.521976e-08
7074,BR,i,BR452,œ,4.1371596e-08
74,BR,i,BR452,a,1.1245966e-07
8074,BR,i,BR452,ɑ̃,1.521976e-08
3074,BR,i,BR452,o,1.521976e-08
9074,BR,i,BR452,ɔ,3.0569706e-07
10074,BR,i,BR452,ɔ̃,0.0003352375
4074,BR,i,BR452,u,1.1245966e-07
2075,BR,i,BR454,i,0.9998766
5075,BR,i,BR454,y,0.00012339458
1075,BR,i,BR454,e,3.7746684e-11
11075,BR,i,BR454,ɛ,3.7746684e-11
12075,BR,i,BR454,ɛ̃,3.7746684e-11
6075,BR,i,BR454,ø,7.581625e-10
7075,BR,i,BR454,œ,3.7746684e-11
75,BR,i,BR454,a,3.7746684e-11
8075,BR,i,BR454,ɑ̃,3.7746684e-11
3075,BR,i,BR454,o,3.7746684e-11
9075,BR,i,BR454,ɔ,3.7746684e-11
10075,BR,i,BR454,ɔ̃,5.602105e-09
4075,BR,i,BR454,u,3.7746684e-11
2078,BR,i,BR46,i,0.99999475
5078,BR,i,BR46,y,8.3152435e-07
1078,BR,i,BR46,e,3.0590073e-07
