,language,vowel,file,classification,probabilities
1009,BR,i,BR132,i,0.00086619065
7009,BR,i,BR132,ɪ,0.00086619065
9,BR,i,BR132,eɪ,0.00086619065
6009,BR,i,BR132,ɛ,0.047292404
4009,BR,i,BR132,æ,4.3125092e-05
5009,BR,i,BR132,ɑ,4.3125092e-05
9009,BR,i,BR132,ʌ,4.3125092e-05
2009,BR,i,BR132,oʊ,4.3125092e-05
3009,BR,i,BR132,u,0.94989336
8009,BR,i,BR132,ʊ,4.3125092e-05
1045,BR,i,BR329,i,0.72555226
7045,BR,i,BR329,ɪ,8.954026e-05
45,BR,i,BR329,eɪ,0.00024339567
6045,BR,i,BR329,ɛ,8.954026e-05
4045,BR,i,BR329,æ,0.0017984643
5045,BR,i,BR329,ɑ,8.954026e-05
9045,BR,i,BR329,ʌ,8.954026e-05
2045,BR,i,BR329,oʊ,0.0048887325
3045,BR,i,BR329,u,0.26691577
8045,BR,i,BR329,ʊ,0.00024339567
1058,BR,i,BR373,i,0.00011508649
7058,BR,i,BR373,ɪ,0.00011508649
58,BR,i,BR373,eɪ,0.01708035
6058,BR,i,BR373,ɛ,0.002311574
4058,BR,i,BR373,æ,0.00011508649
5058,BR,i,BR373,ɑ,0.0008503806
9058,BR,i,BR373,ʌ,0.00011508649
2058,BR,i,BR373,oʊ,0.9325555
3058,BR,i,BR373,u,0.046429202
8058,BR,i,BR373,ʊ,0.0003128375
1059,BR,i,BR374,i,6.1365695e-06
7059,BR,i,BR374,ɪ,6.1365695e-06
59,BR,i,BR374,eɪ,0.0009107476
6059,BR,i,BR374,ɛ,6.1365695e-06
4059,BR,i,BR374,æ,0.00012325628
5059,BR,i,BR374,ɑ,1.6680924e-05
9059,BR,i,BR374,ʌ,6.1365695e-06
2059,BR,i,BR374,oʊ,0.99875605
3059,BR,i,BR374,u,0.00012325628
8059,BR,i,BR374,ʊ,4.5343455e-05
1060,BR,i,BR375,i,0.8638126
7060,BR,i,BR375,ɪ,0.00010660294
60,BR,i,BR375,eɪ,0.01582128
6060,BR,i,BR375,ɛ,0.00010660294
4060,BR,i,BR375,æ,0.00010660294
5060,BR,i,BR375,ɑ,0.00010660294
9060,BR,i,BR375,ʌ,0.00010660294
2060,BR,i,BR375,oʊ,0.116904326
3060,BR,i,BR375,u,0.0021411774
8060,BR,i,BR375,ʊ,0.0007876952
1074,BR,i,BR452,i,0.118952915
7074,BR,i,BR452,ɪ,0.0008014984
74,BR,i,BR452,eɪ,3.990426e-05
6074,BR,i,BR452,ɛ,0.0002948548
4074,BR,i,BR452,æ,0.0008014984
5074,BR,i,BR452,ɑ,3.990426e-05
9074,BR,i,BR452,ʌ,3.990426e-05
2074,BR,i,BR452,oʊ,3.990426e-05
3074,BR,i,BR452,u,0.87894976
8074,BR,i,BR452,ʊ,3.990426e-05
1075,BR,i,BR454,i,0.0024724968
7075,BR,i,BR454,ɪ,8.294303e-07
75,BR,i,BR454,eɪ,4.528536e-05
6075,BR,i,BR454,ɛ,8.294303e-07
4075,BR,i,BR454,æ,8.294303e-07
5075,BR,i,BR454,ɑ,8.294303e-07
9075,BR,i,BR454,ʌ,8.294303e-07
2075,BR,i,BR454,oʊ,8.294303e-07
3075,BR,i,BR454,u,0.9974764
8075,BR,i,BR454,ʊ,8.294303e-07
1078,BR,i,BR46,i,0.0021598546
7078,BR,i,BR46,ɪ,0.0021598546
78,BR,i,BR46,eɪ,0.0058710934
6078,BR,i,BR46,ɛ,0.11792406
4078,BR,i,BR46,æ,0.00010753282
5078,BR,i,BR46,ɑ,0.00010753282
9078,BR,i,BR46,ʌ,0.00010753282
2078,BR,i,BR46,oʊ,0.00010753282
3078,BR,i,BR46,u,0.8713475
8078,BR,i,BR46,ʊ,0.00010753282
1082,BR,i,BR47,i,1.670021e-05
7082,BR,i,BR47,ɪ,1.670021e-05
82,BR,i,BR47,eɪ,4.5395882e-05
6082,BR,i,BR47,ɛ,6.1436645e-06
4082,BR,i,BR47,æ,8.314546e-07
5082,BR,i,BR47,ɑ,8.314546e-07
9082,BR,i,BR47,ʌ,8.314546e-07
2082,BR,i,BR47,oʊ,8.314546e-07
3082,BR,i,BR47,u,0.99991083
8082,BR,i,BR47,ʊ,8.314546e-07
1088,BR,i,BR496,i,0.8953589
7088,BR,i,BR496,ɪ,0.006032881
88,BR,i,BR496,eɪ,0.00030035945
6088,BR,i,BR496,ɛ,0.002219373
4088,BR,i,BR496,æ,0.006032881
5088,BR,i,BR496,ɑ,0.044577293
9088,BR,i,BR496,ʌ,0.00030035945
2088,BR,i,BR496,oʊ,0.00030035945
3088,BR,i,BR496,u,0.044577293
8088,BR,i,BR496,ʊ,0.00030035945
1135,BR,i,BR741,i,0.947795
7135,BR,i,BR741,ɪ,0.0063861925
135,BR,i,BR741,eɪ,0.0003179498
6135,BR,i,BR741,ɛ,0.017359471
4135,BR,i,BR741,æ,0.0008642771
5135,BR,i,BR741,ɑ,0.017359471
9135,BR,i,BR741,ʌ,0.002349349
2135,BR,i,BR741,oʊ,0.0003179498
3135,BR,i,BR741,u,0.0008642771
8135,BR,i,BR741,ʊ,0.0063861925
1136,BR,i,BR742,i,0.8346134
7136,BR,i,BR742,ɪ,0.00027998158
136,BR,i,BR742,eɪ,0.00027998158
6136,BR,i,BR742,ɛ,0.00027998158
4136,BR,i,BR742,æ,0.00027998158
5136,BR,i,BR742,ɑ,0.041552953
9136,BR,i,BR742,ʌ,0.112952635
2136,BR,i,BR742,oʊ,0.0020688
3136,BR,i,BR742,u,0.0020688
8136,BR,i,BR742,ʊ,0.005623581
1141,BR,i,BR757,i,0.034837157
7141,BR,i,BR757,ɪ,0.00023473092
141,BR,i,BR757,eɪ,0.00023473092
6141,BR,i,BR757,ɛ,0.00023473092
4141,BR,i,BR757,æ,0.0006380648
5141,BR,i,BR757,ɑ,0.699723
9141,BR,i,BR757,ʌ,0.25741372
2141,BR,i,BR757,oʊ,0.00023473092
3141,BR,i,BR757,u,0.00173444
8141,BR,i,BR757,ʊ,0.0047146967
1146,BR,i,BR796,i,0.9698831
7146,BR,i,BR796,ɪ,0.00011969308
146,BR,i,BR796,eɪ,0.017764028
6146,BR,i,BR796,ɛ,0.0024040998
4146,BR,i,BR796,æ,0.00011969308
5146,BR,i,BR796,ɑ,0.00032535952
9146,BR,i,BR796,ʌ,0.00011969308
2146,BR,i,BR796,oʊ,0.0065350207
3146,BR,i,BR796,u,0.0024040998
8146,BR,i,BR796,ʊ,0.00032535952
1189,BR,i,BR99,i,0.0021598546
7189,BR,i,BR99,ɪ,0.0021598546
189,BR,i,BR99,eɪ,0.0058710934
6189,BR,i,BR99,ɛ,0.11792406
4189,BR,i,BR99,æ,0.00010753282
5189,BR,i,BR99,ɑ,0.00010753282
9189,BR,i,BR99,ʌ,0.00010753282
2189,BR,i,BR99,oʊ,0.00010753282
3189,BR,i,BR99,u,0.8713475
8189,BR,i,BR99,ʊ,0.00010753282
1190,BR,i,BR992,i,0.86372465
7190,BR,i,BR992,ɪ,0.005819731
190,BR,i,BR992,eɪ,0.00028974735
6190,BR,i,BR992,ɛ,0.04300232
4190,BR,i,BR992,æ,0.00028974735
5190,BR,i,BR992,ɑ,0.04300232
9190,BR,i,BR992,ʌ,0.00028974735
2190,BR,i,BR992,oʊ,0.00028974735
3190,BR,i,BR992,u,0.04300232
8190,BR,i,BR992,ʊ,0.00028974735
1004,BR,ĩ,BR1025,i,0.046198435
7004,BR,ĩ,BR1025,ɪ,0.046198435
4,BR,ĩ,BR1025,eɪ,0.12558037
6004,BR,ĩ,BR1025,ɛ,0.046198435
4004,BR,ĩ,BR1025,æ,0.046198435
5004,BR,ĩ,BR1025,ɑ,0.34136283
9004,BR,ĩ,BR1025,ʌ,0.0023000846
2004,BR,ĩ,BR1025,oʊ,0.0023000846
3004,BR,ĩ,BR1025,u,0.34136283
8004,BR,ĩ,BR1025,ʊ,0.0023000846
1005,BR,ĩ,BR1029,i,0.04399101
7005,BR,ĩ,BR1029,ɪ,0.11957997
5,BR,ĩ,BR1029,eɪ,0.11957997
6005,BR,ĩ,BR1029,ɛ,0.016183387
4005,BR,ĩ,BR1029,æ,0.04399101
