,language,vowel,file,classification,probabilities
2009,BR,i,BR132,i,0.9999999
5009,BR,i,BR132,y,1.0261878e-10
1009,BR,i,BR132,e,1.8795287e-12
11009,BR,i,BR132,ɛ,1.8795287e-12
12009,BR,i,BR132,ɛ̃,3.775134e-11
6009,BR,i,BR132,ø,1.8795287e-12
7009,BR,i,BR132,œ,5.1090885e-12
9,BR,i,BR132,a,1.3887942e-11
8009,BR,i,BR132,ɑ̃,1.0261878e-10
3009,BR,i,BR132,o,1.8795287e-12
9009,BR,i,BR132,ɔ,5.1090885e-12
10009,BR,i,BR132,ɔ̃,3.775134e-11
4009,BR,i,BR132,u,1.1253516e-07
2045,BR,i,BR329,i,0.9994948
5045,BR,i,BR329,y,1.5222284e-08
1045,BR,i,BR329,e,1.12478325e-07
11045,BR,i,BR329,ɛ,1.12478325e-07
12045,BR,i,BR329,ɛ̃,1.12478325e-07
6045,BR,i,BR329,ø,1.5222284e-08
7045,BR,i,BR329,œ,1.5222284e-08
45,BR,i,BR329,a,1.5222284e-08
8045,BR,i,BR329,ɑ̃,4.137846e-08
3045,BR,i,BR329,o,8.3110865e-07
9045,BR,i,BR329,ɔ,4.5376994e-05
10045,BR,i,BR329,ɔ̃,0.00012334745
4045,BR,i,BR329,u,0.00033529315
2058,BR,i,BR373,i,0.9999999
5058,BR,i,BR373,y,3.775134e-11
1058,BR,i,BR373,e,2.0611535e-09
11058,BR,i,BR373,ɛ,1.1253516e-07
12058,BR,i,BR373,ɛ̃,3.775134e-11
6058,BR,i,BR373,ø,3.775134e-11
7058,BR,i,BR373,œ,3.775134e-11
58,BR,i,BR373,a,2.7894678e-10
8058,BR,i,BR373,ɑ̃,2.7894678e-10
3058,BR,i,BR373,o,7.582559e-10
9058,BR,i,BR373,ɔ,2.7894678e-10
10058,BR,i,BR373,ɔ̃,2.0611535e-09
4058,BR,i,BR373,u,4.139937e-08
2059,BR,i,BR374,i,0.9999995
5059,BR,i,BR374,y,3.7751326e-11
1059,BR,i,BR374,e,7.582556e-10
11059,BR,i,BR374,ɛ,3.0590218e-07
12059,BR,i,BR374,ɛ̃,1.0261875e-10
6059,BR,i,BR374,ø,3.7751326e-11
7059,BR,i,BR374,œ,3.7751326e-11
59,BR,i,BR374,a,3.7751326e-11
8059,BR,i,BR374,ɑ̃,1.0261875e-10
3059,BR,i,BR374,o,7.582556e-10
