,language,vowel,file,classification,probabilities
2009,BR,i,BR132,i,1.0
5009,BR,i,BR132,y,2.1151311e-19
1009,BR,i,BR132,e,1.5628822e-18
11009,BR,i,BR132,ɛ,2.1151311e-19
12009,BR,i,BR132,ɛ̃,2.1151311e-19
6009,BR,i,BR132,ø,2.1151311e-19
7009,BR,i,BR132,œ,2.1151311e-19
9,BR,i,BR132,a,2.1151311e-19
8009,BR,i,BR132,ɑ̃,2.1151311e-19
3009,BR,i,BR132,o,2.1151311e-19
9009,BR,i,BR132,ɔ,2.1151311e-19
10009,BR,i,BR132,ɔ̃,2.1151311e-19
4009,BR,i,BR132,u,2.1151311e-19
2045,BR,i,BR329,i,6.032876e-05
5045,BR,i,BR329,y,0.0032938388
1045,BR,i,BR329,e,6.032876e-05
11045,BR,i,BR329,ɛ,0.488849
12045,BR,i,BR329,ɛ̃,2.2193712e-05
6045,BR,i,BR329,ø,0.0089535825
7045,BR,i,BR329,œ,0.0004457726
45,BR,i,BR329,a,2.2193712e-05
8045,BR,i,BR329,ɑ̃,0.0004457726
3045,BR,i,BR329,o,2.2193712e-05
9045,BR,i,BR329,ɔ,2.2193712e-05
10045,BR,i,BR329,ɔ̃,0.0089535825
4045,BR,i,BR329,u,0.488849
2058,BR,i,BR373,i,0.0024687531
5058,BR,i,BR373,y,0.9959661
1058,BR,i,BR373,e,0.00090820354
11058,BR,i,BR373,ɛ,4.521679e-05
12058,BR,i,BR373,ɛ̃,2.2512115e-06
6058,BR,i,BR373,ø,0.00033410938
7058,BR,i,BR373,œ,6.1194273e-06
58,BR,i,BR373,a,2.2512115e-06
8058,BR,i,BR373,ɑ̃,2.2512115e-06
3058,BR,i,BR373,o,2.2512115e-06
9058,BR,i,BR373,ɔ,0.00012291198
10058,BR,i,BR373,ɔ̃,0.00012291198
4058,BR,i,BR373,u,1.6634327e-05
2059,BR,i,BR374,i,0.035033535
5059,BR,i,BR374,y,0.00023605411
1059,BR,i,BR374,e,0.0017442172
11059,BR,i,BR374,ɛ,0.7036674
12059,BR,i,BR374,ɛ̃,3.1946453e-05
6059,BR,i,BR374,ø,3.1946453e-05
7059,BR,i,BR374,œ,0.00023605411
59,BR,i,BR374,a,1.1752442e-05
8059,BR,i,BR374,ɑ̃,1.1752442e-05
3059,BR,i,BR374,o,8.6839456e-05
9059,BR,i,BR374,ɔ,3.1946453e-05
10059,BR,i,BR374,ɔ̃,1.1752442e-05
4059,BR,i,BR374,u,0.2588648
2060,BR,i,BR375,i,0.01784221
5060,BR,i,BR375,y,0.0024146808
1060,BR,i,BR375,e,0.0003267915
11060,BR,i,BR375,ɛ,0.00088831136
12060,BR,i,BR375,ɛ̃,1.6269989e-05
6060,BR,i,BR375,ø,0.0024146808
7060,BR,i,BR375,œ,1.6269989e-05
60,BR,i,BR375,a,1.6269989e-05
8060,BR,i,BR375,ɑ̃,1.6269989e-05
3060,BR,i,BR375,o,0.00012021986
9060,BR,i,BR375,ɔ,0.00088831136
10060,BR,i,BR375,ɔ̃,0.00088831136
4060,BR,i,BR375,u,0.9741517
2074,BR,i,BR452,i,0.99966466
5074,BR,i,BR452,y,0.00033535014
1074,BR,i,BR452,e,7.580017e-10
11074,BR,i,BR452,ɛ,1.02584385e-10
12074,BR,i,BR452,ɛ̃,1.02584385e-10
6074,BR,i,BR452,ø,1.02584385e-10
7074,BR,i,BR452,œ,1.02584385e-10
74,BR,i,BR452,a,1.02584385e-10
8074,BR,i,BR452,ɑ̃,1.02584385e-10
3074,BR,i,BR452,o,2.0604625e-09
9074,BR,i,BR452,ɔ,2.7885327e-10
10074,BR,i,BR452,ɔ̃,1.02584385e-10
4074,BR,i,BR452,u,2.7885327e-10
2075,BR,i,BR454,i,1.0
5075,BR,i,BR454,y,2.1151311e-19
1075,BR,i,BR454,e,1.5628822e-18
11075,BR,i,BR454,ɛ,2.1151311e-19
12075,BR,i,BR454,ɛ̃,2.1151311e-19
6075,BR,i,BR454,ø,2.1151311e-19
7075,BR,i,BR454,œ,2.1151311e-19
75,BR,i,BR454,a,2.1151311e-19
8075,BR,i,BR454,ɑ̃,2.1151311e-19
3075,BR,i,BR454,o,2.1151311e-19
9075,BR,i,BR454,ɔ,2.1151311e-19
10075,BR,i,BR454,ɔ̃,2.1151311e-19
4075,BR,i,BR454,u,2.1151311e-19
2078,BR,i,BR46,i,0.99999774
5078,BR,i,BR46,y,1.38879125e-11
1078,BR,i,BR46,e,2.2603242e-06
11078,BR,i,BR46,ɛ,7.582543e-10
12078,BR,i,BR46,ɛ̃,1.38879125e-11
6078,BR,i,BR46,ø,3.7751257e-11
7078,BR,i,BR46,œ,1.38879125e-11
78,BR,i,BR46,a,1.38879125e-11
8078,BR,i,BR46,ɑ̃,1.38879125e-11
3078,BR,i,BR46,o,1.38879125e-11
9078,BR,i,BR46,ɔ,1.38879125e-11
10078,BR,i,BR46,ɔ̃,1.38879125e-11
4078,BR,i,BR46,u,2.7894617e-10
2082,BR,i,BR47,i,1.0
5082,BR,i,BR47,y,7.781132e-20
1082,BR,i,BR47,e,2.1151311e-19
11082,BR,i,BR47,ɛ,7.781132e-20
12082,BR,i,BR47,ɛ̃,7.781132e-20
6082,BR,i,BR47,ø,7.781132e-20
7082,BR,i,BR47,œ,7.781132e-20
82,BR,i,BR47,a,7.781132e-20
8082,BR,i,BR47,ɑ̃,7.781132e-20
3082,BR,i,BR47,o,7.781132e-20
9082,BR,i,BR47,ɔ,7.781132e-20
10082,BR,i,BR47,ɔ̃,7.781132e-20
4082,BR,i,BR47,u,7.781132e-20
2088,BR,i,BR496,i,1.0
5088,BR,i,BR496,y,2.3195227e-16
1088,BR,i,BR496,e,8.5330476e-17
11088,BR,i,BR496,ɛ,1.1548224e-17
12088,BR,i,BR496,ɛ̃,1.1548224e-17
6088,BR,i,BR496,ø,1.1548224e-17
7088,BR,i,BR496,œ,1.1548224e-17
88,BR,i,BR496,a,1.1548224e-17
8088,BR,i,BR496,ɑ̃,1.1548224e-17
3088,BR,i,BR496,o,1.1548224e-17
9088,BR,i,BR496,ɔ,1.1548224e-17
10088,BR,i,BR496,ɔ̃,1.1548224e-17
4088,BR,i,BR496,u,3.139133e-17
2135,BR,i,BR741,i,0.9975211
5135,BR,i,BR741,y,5.5889076e-09
1135,BR,i,BR741,e,1.1225621e-07
11135,BR,i,BR741,ɛ,4.129675e-08
12135,BR,i,BR741,ɛ̃,5.5889076e-09
6135,BR,i,BR741,ø,6.1289816e-06
7135,BR,i,BR741,œ,0.0024726077
135,BR,i,BR741,a,5.5889076e-09
8135,BR,i,BR741,ɑ̃,5.5889076e-09
3135,BR,i,BR741,o,5.5889076e-09
9135,BR,i,BR741,ɔ,1.5192226e-08
10135,BR,i,BR741,ɔ̃,5.5889076e-09
4135,BR,i,BR741,u,5.5889076e-09
2136,BR,i,BR742,i,9.357623e-14
5136,BR,i,BR742,y,9.357623e-14
1136,BR,i,BR742,e,9.357623e-14
11136,BR,i,BR742,ɛ,5.109089e-12
12136,BR,i,BR742,ɛ̃,9.357623e-14
6136,BR,i,BR742,ø,5.6027964e-09
7136,BR,i,BR742,œ,1.0
136,BR,i,BR742,a,9.357623e-14
8136,BR,i,BR742,ɑ̃,9.357623e-14
3136,BR,i,BR742,o,9.357623e-14
9136,BR,i,BR742,ɔ,9.357623e-14
10136,BR,i,BR742,ɔ̃,9.357623e-14
4136,BR,i,BR742,u,9.357623e-14
2141,BR,i,BR757,i,6.914399e-13
5141,BR,i,BR757,y,6.914399e-13
1141,BR,i,BR757,e,6.914399e-13
11141,BR,i,BR757,ɛ,1.0261878e-10
12141,BR,i,BR757,ɛ̃,6.914399e-13
6141,BR,i,BR757,ø,1.1253516e-07
7141,BR,i,BR757,œ,0.9999999
141,BR,i,BR757,a,6.914399e-13
8141,BR,i,BR757,ɑ̃,6.914399e-13
3141,BR,i,BR757,o,6.914399e-13
9141,BR,i,BR757,ɔ,6.914399e-13
10141,BR,i,BR757,ɔ̃,6.914399e-13
4141,BR,i,BR757,u,6.914399e-13
2146,BR,i,BR796,i,0.49867582
5146,BR,i,BR796,y,1.1271717e-06
1146,BR,i,BR796,e,0.0012360938
11146,BR,i,BR796,ɛ,0.0012360938
12146,BR,i,BR796,ɛ̃,1.1271717e-06
6146,BR,i,BR796,ø,0.0001672871
7146,BR,i,BR796,œ,0.49867582
146,BR,i,BR796,a,1.1271717e-06
8146,BR,i,BR796,ɑ̃,1.1271717e-06
3146,BR,i,BR796,o,1.1271717e-06
9146,BR,i,BR796,ɔ,1.1271717e-06
10146,BR,i,BR796,ɔ̃,1.1271717e-06
4146,BR,i,BR796,u,1.1271717e-06
2189,BR,i,BR99,i,1.0
5189,BR,i,BR99,y,8.5330476e-17
1189,BR,i,BR99,e,9.357623e-14
11189,BR,i,BR99,ɛ,8.5330476e-17
12189,BR,i,BR99,ɛ̃,8.5330476e-17
6189,BR,i,BR99,ø,2.3195227e-16
7189,BR,i,BR99,œ,8.5330476e-17
189,BR,i,BR99,a,8.5330476e-17
8189,BR,i,BR99,ɑ̃,8.5330476e-17
3189,BR,i,BR99,o,8.5330476e-17
9189,BR,i,BR99,ɔ,8.5330476e-17
10189,BR,i,BR99,ɔ̃,8.5330476e-17
4189,BR,i,BR99,u,8.5330476e-17
2190,BR,i,BR992,i,1.0
5190,BR,i,BR992,y,5.7495225e-19
1190,BR,i,BR992,e,1.1548224e-17
11190,BR,i,BR992,ɛ,5.7495225e-19
12190,BR,i,BR992,ɛ̃,5.7495225e-19
6190,BR,i,BR992,ø,5.7495225e-19
