,language,vowel,file,classification,probabilities
2009,BR,i,BR132,i,1.0
5009,BR,i,BR132,y,1.2995815e-24
1009,BR,i,BR132,e,1.2995815e-24
11009,BR,i,BR132,ɛ,1.2995815e-24
12009,BR,i,BR132,ɛ̃,3.5326284e-24
6009,BR,i,BR132,ø,1.2995815e-24
7009,BR,i,BR132,œ,1.2995815e-24
9,BR,i,BR132,a,1.2995815e-24
8009,BR,i,BR132,ɑ̃,1.2995815e-24
3009,BR,i,BR132,o,1.2995815e-24
9009,BR,i,BR132,ɔ,1.2995815e-24
10009,BR,i,BR132,ɔ̃,1.2995815e-24
4009,BR,i,BR132,u,1.2995815e-24
2045,BR,i,BR329,i,0.99997556
5045,BR,i,BR329,y,1.12532426e-07
1045,BR,i,BR329,e,3.0589484e-07
11045,BR,i,BR329,ɛ,1.12532426e-07
12045,BR,i,BR329,ɛ̃,1.12532426e-07
6045,BR,i,BR329,ø,1.6701293e-05
7045,BR,i,BR329,œ,4.1398362e-08
45,BR,i,BR329,a,5.6026597e-09
8045,BR,i,BR329,ɑ̃,1.5229606e-08
3045,BR,i,BR329,o,5.6026597e-09
9045,BR,i,BR329,ɔ,1.5229606e-08
10045,BR,i,BR329,ɔ̃,8.3150843e-07
4045,BR,i,BR329,u,6.1440624e-06
2058,BR,i,BR373,i,1.0
5058,BR,i,BR373,y,1.1548224e-17
1058,BR,i,BR373,e,2.3195227e-16
11058,BR,i,BR373,ɛ,2.3195227e-16
12058,BR,i,BR373,ɛ̃,3.139133e-17
6058,BR,i,BR373,ø,8.5330476e-17
7058,BR,i,BR373,œ,1.1548224e-17
58,BR,i,BR373,a,1.1548224e-17
8058,BR,i,BR373,ɑ̃,1.1548224e-17
3058,BR,i,BR373,o,3.139133e-17
9058,BR,i,BR373,ɔ,6.305117e-16
10058,BR,i,BR373,ɔ̃,1.1548224e-17
4058,BR,i,BR373,u,2.3195227e-16
2059,BR,i,BR374,i,0.9998529
5059,BR,i,BR374,y,5.601972e-09
1059,BR,i,BR374,e,8.314064e-07
11059,BR,i,BR374,ɛ,6.1433084e-06
12059,BR,i,BR374,ɛ̃,4.1393285e-08
6059,BR,i,BR374,ø,4.1393285e-08
7059,BR,i,BR374,œ,5.601972e-09
59,BR,i,BR374,a,1.5227739e-08
8059,BR,i,BR374,ɑ̃,4.1393285e-08
3059,BR,i,BR374,o,5.601972e-09
9059,BR,i,BR374,ɔ,5.601972e-09
10059,BR,i,BR374,ɔ̃,0.00012339164
4059,BR,i,BR374,u,1.6699243e-05
2060,BR,i,BR375,i,1.0
5060,BR,i,BR375,y,3.442477e-14
1060,BR,i,BR375,e,5.109089e-12
11060,BR,i,BR375,ɛ,1.8795289e-12
12060,BR,i,BR375,ɛ̃,9.357623e-14
6060,BR,i,BR375,ø,2.5436657e-13
7060,BR,i,BR375,œ,3.442477e-14
60,BR,i,BR375,a,3.442477e-14
8060,BR,i,BR375,ɑ̃,3.442477e-14
3060,BR,i,BR375,o,9.357623e-14
9060,BR,i,BR375,ɔ,1.8795289e-12
10060,BR,i,BR375,ɔ̃,1.8795289e-12
4060,BR,i,BR375,u,1.8795289e-12
2074,BR,i,BR452,i,1.0
5074,BR,i,BR452,y,2.1151311e-19
1074,BR,i,BR452,e,5.7495225e-19
11074,BR,i,BR452,ɛ,7.781132e-20
12074,BR,i,BR452,ɛ̃,1.5628822e-18
6074,BR,i,BR452,ø,2.8625186e-20
7074,BR,i,BR452,œ,2.8625186e-20
74,BR,i,BR452,a,2.8625186e-20
8074,BR,i,BR452,ɑ̃,2.8625186e-20
3074,BR,i,BR452,o,2.8625186e-20
9074,BR,i,BR452,ɔ,2.8625186e-20
10074,BR,i,BR452,ɔ̃,2.8625186e-20
4074,BR,i,BR452,u,7.781132e-20
2075,BR,i,BR454,i,1.0
5075,BR,i,BR454,y,8.5330476e-17
1075,BR,i,BR454,e,6.305117e-16
11075,BR,i,BR454,ɛ,3.139133e-17
12075,BR,i,BR454,ɛ̃,6.305117e-16
6075,BR,i,BR454,ø,1.1548224e-17
7075,BR,i,BR454,œ,1.1548224e-17
75,BR,i,BR454,a,1.1548224e-17
8075,BR,i,BR454,ɑ̃,1.1548224e-17
3075,BR,i,BR454,o,1.1548224e-17
9075,BR,i,BR454,ɔ,1.1548224e-17
10075,BR,i,BR454,ɔ̃,1.1548224e-17
4075,BR,i,BR454,u,4.658886e-15
2078,BR,i,BR46,i,1.0
5078,BR,i,BR46,y,1.5628822e-18
1078,BR,i,BR46,e,4.248354e-18
11078,BR,i,BR46,ɛ,3.139133e-17
12078,BR,i,BR46,ɛ̃,1.7139084e-15
6078,BR,i,BR46,ø,4.248354e-18
7078,BR,i,BR46,œ,4.248354e-18
78,BR,i,BR46,a,1.5628822e-18
8078,BR,i,BR46,ɑ̃,1.1548224e-17
3078,BR,i,BR46,o,1.5628822e-18
9078,BR,i,BR46,ɔ,1.5628822e-18
10078,BR,i,BR46,ɔ̃,1.5628822e-18
4078,BR,i,BR46,u,1.5628822e-18
2082,BR,i,BR47,i,1.0
5082,BR,i,BR47,y,2.8625186e-20
1082,BR,i,BR47,e,1.5628822e-18
11082,BR,i,BR47,ɛ,1.1548224e-17
12082,BR,i,BR47,ɛ̃,7.781132e-20
6082,BR,i,BR47,ø,2.8625186e-20
7082,BR,i,BR47,œ,2.8625186e-20
82,BR,i,BR47,a,2.8625186e-20
8082,BR,i,BR47,ɑ̃,2.8625186e-20
3082,BR,i,BR47,o,2.8625186e-20
9082,BR,i,BR47,ɔ,2.8625186e-20
10082,BR,i,BR47,ɔ̃,2.8625186e-20
4082,BR,i,BR47,u,2.8625186e-20
2088,BR,i,BR496,i,1.0
5088,BR,i,BR496,y,1.7139084e-15
1088,BR,i,BR496,e,4.658886e-15
11088,BR,i,BR496,ɛ,1.7139084e-15
12088,BR,i,BR496,ɛ̃,3.442477e-14
6088,BR,i,BR496,ø,1.7139084e-15
7088,BR,i,BR496,œ,6.305117e-16
88,BR,i,BR496,a,2.3195227e-16
8088,BR,i,BR496,ɑ̃,2.3195227e-16
3088,BR,i,BR496,o,4.658886e-15
9088,BR,i,BR496,ɔ,2.3195227e-16
10088,BR,i,BR496,ɔ̃,2.3195227e-16
4088,BR,i,BR496,u,1.7139084e-15
2135,BR,i,BR741,i,1.0
5135,BR,i,BR741,y,2.8625186e-20
1135,BR,i,BR741,e,2.3195227e-16
11135,BR,i,BR741,ɛ,7.781132e-20
12135,BR,i,BR741,ɛ̃,2.8625186e-20
6135,BR,i,BR741,ø,7.781132e-20
7135,BR,i,BR741,œ,2.8625186e-20
135,BR,i,BR741,a,2.8625186e-20
8135,BR,i,BR741,ɑ̃,2.8625186e-20
3135,BR,i,BR741,o,2.8625186e-20
9135,BR,i,BR741,ɔ,2.8625186e-20
10135,BR,i,BR741,ɔ̃,2.8625186e-20
4135,BR,i,BR741,u,2.8625186e-20
2136,BR,i,BR742,i,1.0
5136,BR,i,BR742,y,1.05306175e-20
1136,BR,i,BR742,e,1.5628822e-18
11136,BR,i,BR742,ɛ,5.7495225e-19
12136,BR,i,BR742,ɛ̃,2.8625186e-20
6136,BR,i,BR742,ø,1.05306175e-20
7136,BR,i,BR742,œ,1.05306175e-20
136,BR,i,BR742,a,1.05306175e-20
8136,BR,i,BR742,ɑ̃,1.05306175e-20
3136,BR,i,BR742,o,1.05306175e-20
9136,BR,i,BR742,ɔ,1.05306175e-20
10136,BR,i,BR742,ɔ̃,1.05306175e-20
4136,BR,i,BR742,u,1.05306175e-20
2141,BR,i,BR757,i,1.0
5141,BR,i,BR757,y,4.658886e-15
1141,BR,i,BR757,e,1.8795289e-12
11141,BR,i,BR757,ɛ,9.357623e-14
12141,BR,i,BR757,ɛ̃,9.357623e-14
6141,BR,i,BR757,ø,4.658886e-15
7141,BR,i,BR757,œ,4.658886e-15
141,BR,i,BR757,a,1.02618795e-10
8141,BR,i,BR757,ɑ̃,1.2664166e-14
3141,BR,i,BR757,o,4.658886e-15
9141,BR,i,BR757,ɔ,4.658886e-15
10141,BR,i,BR757,ɔ̃,4.658886e-15
4141,BR,i,BR757,u,4.658886e-15
2146,BR,i,BR796,i,1.0
5146,BR,i,BR796,y,3.873998e-21
1146,BR,i,BR796,e,1.5628822e-18
11146,BR,i,BR796,ɛ,3.873998e-21
12146,BR,i,BR796,ɛ̃,7.781132e-20
6146,BR,i,BR796,ø,3.873998e-21
7146,BR,i,BR796,œ,3.873998e-21
146,BR,i,BR796,a,3.873998e-21
8146,BR,i,BR796,ɑ̃,3.873998e-21
3146,BR,i,BR796,o,3.873998e-21
9146,BR,i,BR796,ɔ,3.873998e-21
10146,BR,i,BR796,ɔ̃,3.873998e-21
4146,BR,i,BR796,u,3.873998e-21
2189,BR,i,BR99,i,1.0
5189,BR,i,BR99,y,1.2995815e-24
1189,BR,i,BR99,e,3.5326284e-24
11189,BR,i,BR99,ɛ,1.2995815e-24
12189,BR,i,BR99,ɛ̃,1.2995815e-24
6189,BR,i,BR99,ø,1.2995815e-24
7189,BR,i,BR99,œ,1.2995815e-24
189,BR,i,BR99,a,1.2995815e-24
8189,BR,i,BR99,ɑ̃,1.2995815e-24
3189,BR,i,BR99,o,1.2995815e-24
9189,BR,i,BR99,ɔ,1.2995815e-24
10189,BR,i,BR99,ɔ̃,1.2995815e-24
4189,BR,i,BR99,u,1.2995815e-24
2190,BR,i,BR992,i,1.0
5190,BR,i,BR992,y,5.7495225e-19
1190,BR,i,BR992,e,1.7139084e-15
11190,BR,i,BR992,ɛ,1.5628822e-18
12190,BR,i,BR992,ɛ̃,3.139133e-17
6190,BR,i,BR992,ø,5.7495225e-19
7190,BR,i,BR992,œ,5.7495225e-19
190,BR,i,BR992,a,5.7495225e-19
8190,BR,i,BR992,ɑ̃,1.5628822e-18
3190,BR,i,BR992,o,5.7495225e-19
9190,BR,i,BR992,ɔ,5.7495225e-19
10190,BR,i,BR992,ɔ̃,5.7495225e-19
4190,BR,i,BR992,u,5.7495225e-19
2004,BR,ĩ,BR1025,i,0.99998283
5004,BR,ĩ,BR1025,y,2.78942e-10
1004,BR,ĩ,BR1025,e,4.1398664e-08
11004,BR,ĩ,BR1025,ɛ,1.1253324e-07
12004,BR,ĩ,BR1025,ɛ̃,1.6701413e-05
6004,BR,ĩ,BR1025,ø,2.78942e-10
7004,BR,ĩ,BR1025,œ,7.58243e-10
4,BR,ĩ,BR1025,a,2.78942e-10
8004,BR,ĩ,BR1025,ɑ̃,5.6027e-09
3004,BR,ĩ,BR1025,o,2.78942e-10
9004,BR,ĩ,BR1025,ɔ,2.78942e-10
10004,BR,ĩ,BR1025,ɔ̃,3.0589706e-07
4004,BR,ĩ,BR1025,u,7.58243e-10
2005,BR,ĩ,BR1029,i,1.0
5005,BR,ĩ,BR1029,y,9.357623e-14
1005,BR,ĩ,BR1029,e,1.3887944e-11
11005,BR,ĩ,BR1029,ɛ,6.9144e-13
12005,BR,ĩ,BR1029,ɛ̃,4.1399375e-08
6005,BR,ĩ,BR1029,ø,9.357623e-14
7005,BR,ĩ,BR1029,œ,2.5436657e-13
5,BR,ĩ,BR1029,a,9.357623e-14
8005,BR,ĩ,BR1029,ɑ̃,1.8795289e-12
3005,BR,ĩ,BR1029,o,9.357623e-14
9005,BR,ĩ,BR1029,ɔ,9.357623e-14
10005,BR,ĩ,BR1029,ɔ̃,2.5436657e-13
4005,BR,ĩ,BR1029,u,2.5436657e-13
2013,BR,ĩ,BR154,i,1.0
5013,BR,ĩ,BR154,y,6.305117e-16
1013,BR,ĩ,BR154,e,1.7139084e-15
11013,BR,ĩ,BR154,ɛ,1.7139084e-15
12013,BR,ĩ,BR154,ɛ̃,1.02618795e-10
6013,BR,ĩ,BR154,ø,1.7139084e-15
7013,BR,ĩ,BR154,œ,6.305117e-16
13,BR,ĩ,BR154,a,1.2664166e-14
8013,BR,ĩ,BR154,ɑ̃,1.2664166e-14
3013,BR,ĩ,BR154,o,6.305117e-16
9013,BR,ĩ,BR154,ɔ,6.305117e-16
10013,BR,ĩ,BR154,ɔ̃,6.305117e-16
4013,BR,ĩ,BR154,u,6.305117e-16
2014,BR,ĩ,BR158,i,1.0
5014,BR,ĩ,BR158,y,8.5330476e-17
1014,BR,ĩ,BR158,e,2.3195227e-16
11014,BR,ĩ,BR158,ɛ,2.3195227e-16
12014,BR,ĩ,BR158,ɛ̃,1.8795289e-12
6014,BR,ĩ,BR158,ø,2.3195227e-16
7014,BR,ĩ,BR158,œ,8.5330476e-17
14,BR,ĩ,BR158,a,6.305117e-16
8014,BR,ĩ,BR158,ɑ̃,4.658886e-15
3014,BR,ĩ,BR158,o,8.5330476e-17
9014,BR,ĩ,BR158,ɔ,8.5330476e-17
10014,BR,ĩ,BR158,ɔ̃,8.5330476e-17
4014,BR,ĩ,BR158,u,8.5330476e-17
2015,BR,ĩ,BR159,i,1.0
5015,BR,ĩ,BR159,y,8.5330476e-17
1015,BR,ĩ,BR159,e,2.3195227e-16
11015,BR,ĩ,BR159,ɛ,2.3195227e-16
12015,BR,ĩ,BR159,ɛ̃,1.8795289e-12
6015,BR,ĩ,BR159,ø,2.3195227e-16
7015,BR,ĩ,BR159,œ,8.5330476e-17
15,BR,ĩ,BR159,a,6.305117e-16
8015,BR,ĩ,BR159,ɑ̃,4.658886e-15
3015,BR,ĩ,BR159,o,8.5330476e-17
9015,BR,ĩ,BR159,ɔ,8.5330476e-17
10015,BR,ĩ,BR159,ɔ̃,8.5330476e-17
4015,BR,ĩ,BR159,u,8.5330476e-17
2033,BR,ĩ,BR264,i,0.15536216
5033,BR,ĩ,BR264,y,1.291881e-07
1033,BR,ĩ,BR264,e,4.7525646e-08
11033,BR,ĩ,BR264,ɛ,4.7525646e-08
12033,BR,ĩ,BR264,ɛ̃,1.291881e-07
6033,BR,ĩ,BR264,ø,3.5116966e-07
7033,BR,ĩ,BR264,œ,4.7525646e-08
33,BR,ĩ,BR264,a,4.7525646e-08
8033,BR,ĩ,BR264,ɑ̃,3.5116966e-07
3033,BR,ĩ,BR264,o,1.291881e-07
9033,BR,ĩ,BR264,ɔ,3.5116966e-07
10033,BR,ĩ,BR264,ɔ̃,0.42231813
4033,BR,ĩ,BR264,u,0.42231813
2067,BR,ĩ,BR411,i,0.0012371828
5067,BR,ĩ,BR411,y,1.1281646e-06
1067,BR,ĩ,BR411,e,4.1502858e-07
11067,BR,ĩ,BR411,ɛ,4.1502858e-07
12067,BR,ĩ,BR411,ɛ̃,1.1281646e-06
6067,BR,ĩ,BR411,ø,0.0004551341
7067,BR,ĩ,BR411,œ,4.1502858e-07
67,BR,ĩ,BR411,a,8.336072e-06
8067,BR,ĩ,BR411,ɑ̃,6.15957e-05
3067,BR,ĩ,BR411,o,3.0666695e-06
9067,BR,ĩ,BR411,ɔ,1.1281646e-06
10067,BR,ĩ,BR411,ɔ̃,0.49911514
4067,BR,ĩ,BR411,u,0.49911514
2068,BR,ĩ,BR417,i,0.878839
5068,BR,ĩ,BR417,y,2.688389e-07
1068,BR,ĩ,BR417,e,9.89003e-08
11068,BR,ĩ,BR417,ɛ,9.89003e-08
12068,BR,ĩ,BR417,ɛ̃,7.307799e-07
6068,BR,ĩ,BR417,ø,3.989923e-05
7068,BR,ĩ,BR417,œ,1.9864658e-06
68,BR,ĩ,BR417,a,9.89003e-08
8068,BR,ĩ,BR417,ɑ̃,2.688389e-07
3068,BR,ĩ,BR417,o,2.688389e-07
9068,BR,ĩ,BR417,ɔ,7.307799e-07
10068,BR,ĩ,BR417,ɔ̃,0.118937925
4068,BR,ĩ,BR417,u,0.0021784243
2090,BR,ĩ,BR504,i,0.98201054
5090,BR,ĩ,BR504,y,5.502005e-09
1090,BR,ĩ,BR504,e,5.502005e-09
11090,BR,ĩ,BR504,ɛ,5.502005e-09
12090,BR,ĩ,BR504,ɛ̃,2.2196673e-06
6090,BR,ĩ,BR504,ø,1.4956e-08
7090,BR,ĩ,BR504,œ,5.502005e-09
90,BR,ĩ,BR504,a,1.10510726e-07
8090,BR,ĩ,BR504,ɑ̃,4.0654623e-08
3090,BR,ĩ,BR504,o,1.10510726e-07
9090,BR,ĩ,BR504,ɔ,4.0654623e-08
10090,BR,ĩ,BR504,ɔ̃,8.1657e-07
4090,BR,ĩ,BR504,u,0.01798615
2091,BR,ĩ,BR510,i,1.0
5091,BR,ĩ,BR510,y,9.357623e-14
1091,BR,ĩ,BR510,e,3.442477e-14
11091,BR,ĩ,BR510,ɛ,3.442477e-14
12091,BR,ĩ,BR510,ɛ̃,6.9144e-13
6091,BR,ĩ,BR510,ø,9.357623e-14
7091,BR,ĩ,BR510,œ,3.442477e-14
91,BR,ĩ,BR510,a,1.2664166e-14
8091,BR,ĩ,BR510,ɑ̃,1.2664166e-14
3091,BR,ĩ,BR510,o,2.5436657e-13
9091,BR,ĩ,BR510,ɔ,1.2664166e-14
10091,BR,ĩ,BR510,ɔ̃,6.9144e-13
4091,BR,ĩ,BR510,u,5.109089e-12
2100,BR,ĩ,BR559,i,1.0
5100,BR,ĩ,BR559,y,1.7139084e-15
1100,BR,ĩ,BR559,e,6.305117e-16
11100,BR,ĩ,BR559,ɛ,6.305117e-16
12100,BR,ĩ,BR559,ɛ̃,3.442477e-14
6100,BR,ĩ,BR559,ø,4.658886e-15
7100,BR,ĩ,BR559,œ,6.305117e-16
100,BR,ĩ,BR559,a,2.3195227e-16
8100,BR,ĩ,BR559,ɑ̃,6.305117e-16
3100,BR,ĩ,BR559,o,1.2664166e-14
9100,BR,ĩ,BR559,ɔ,6.305117e-16
10100,BR,ĩ,BR559,ɔ̃,2.3195227e-16
4100,BR,ĩ,BR559,u,6.305117e-16
2116,BR,ĩ,BR648,i,0.99999964
