,language,vowel,file,classification,probabilities
2009,BR,i,BR132,i,1.0
5009,BR,i,BR132,y,1.9287499e-22
1009,BR,i,BR132,e,1.9287499e-22
11009,BR,i,BR132,ɛ,5.2428857e-22
12009,BR,i,BR132,ɛ̃,1.05306175e-20
6009,BR,i,BR132,ø,1.9287499e-22
7009,BR,i,BR132,œ,1.9287499e-22
9,BR,i,BR132,a,1.9287499e-22
8009,BR,i,BR132,ɑ̃,5.2428857e-22
3009,BR,i,BR132,o,1.9287499e-22
9009,BR,i,BR132,ɔ,1.9287499e-22
10009,BR,i,BR132,ɔ̃,1.9287499e-22
4009,BR,i,BR132,u,1.9287499e-22
2045,BR,i,BR329,i,0.99999964
5045,BR,i,BR329,y,5.6027942e-09
1045,BR,i,BR329,e,1.5229974e-08
11045,BR,i,BR329,ɛ,1.5229974e-08
12045,BR,i,BR329,ɛ̃,5.6027942e-09
6045,BR,i,BR329,ø,4.139936e-08
7045,BR,i,BR329,œ,2.061153e-09
45,BR,i,BR329,a,2.789467e-10
8045,BR,i,BR329,ɑ̃,7.5825574e-10
3045,BR,i,BR329,o,2.789467e-10
9045,BR,i,BR329,ɔ,2.789467e-10
10045,BR,i,BR329,ɔ̃,4.139936e-08
4045,BR,i,BR329,u,3.059022e-07
2058,BR,i,BR373,i,1.0
5058,BR,i,BR373,y,4.248354e-18
1058,BR,i,BR373,e,8.5330476e-17
11058,BR,i,BR373,ɛ,2.3195227e-16
12058,BR,i,BR373,ɛ̃,1.1548224e-17
6058,BR,i,BR373,ø,3.139133e-17
7058,BR,i,BR373,œ,1.1548224e-17
58,BR,i,BR373,a,4.248354e-18
8058,BR,i,BR373,ɑ̃,4.248354e-18
3058,BR,i,BR373,o,4.248354e-18
9058,BR,i,BR373,ɔ,8.5330476e-17
10058,BR,i,BR373,ɔ̃,4.248354e-18
4058,BR,i,BR373,u,3.139133e-17
2059,BR,i,BR374,i,0.9999962
5059,BR,i,BR374,y,7.582531e-10
1059,BR,i,BR374,e,3.0590115e-07
11059,BR,i,BR374,ɛ,2.2603208e-06
12059,BR,i,BR374,ɛ̃,5.602775e-09
6059,BR,i,BR374,ø,5.602775e-09
7059,BR,i,BR374,œ,2.061146e-09
59,BR,i,BR374,a,2.061146e-09
8059,BR,i,BR374,ɑ̃,5.602775e-09
3059,BR,i,BR374,o,7.582531e-10
9059,BR,i,BR374,ɔ,7.582531e-10
10059,BR,i,BR374,ɔ̃,3.0590115e-07
4059,BR,i,BR374,u,8.3152554e-07
2060,BR,i,BR375,i,1.0
5060,BR,i,BR375,y,6.305117e-16
1060,BR,i,BR375,e,1.2664166e-14
11060,BR,i,BR375,ɛ,3.442477e-14
12060,BR,i,BR375,ɛ̃,1.7139084e-15
6060,BR,i,BR375,ø,4.658886e-15
7060,BR,i,BR375,œ,1.7139084e-15
60,BR,i,BR375,a,6.305117e-16
8060,BR,i,BR375,ɑ̃,6.305117e-16
3060,BR,i,BR375,o,1.7139084e-15
9060,BR,i,BR375,ɔ,1.2664166e-14
10060,BR,i,BR375,ɔ̃,1.2664166e-14
4060,BR,i,BR375,u,1.2664166e-14
2074,BR,i,BR452,i,1.0
5074,BR,i,BR452,y,1.5628822e-18
1074,BR,i,BR452,e,1.5628822e-18
11074,BR,i,BR452,ɛ,2.1151311e-19
12074,BR,i,BR452,ɛ̃,4.248354e-18
6074,BR,i,BR452,ø,7.781132e-20
7074,BR,i,BR452,œ,7.781132e-20
74,BR,i,BR452,a,7.781132e-20
8074,BR,i,BR452,ɑ̃,7.781132e-20
3074,BR,i,BR452,o,7.781132e-20
9074,BR,i,BR452,ɔ,7.781132e-20
10074,BR,i,BR452,ɔ̃,7.781132e-20
4074,BR,i,BR452,u,2.1151311e-19
2075,BR,i,BR454,i,1.0
5075,BR,i,BR454,y,5.109089e-12
1075,BR,i,BR454,e,1.3887944e-11
11075,BR,i,BR454,ɛ,6.9144e-13
12075,BR,i,BR454,ɛ̃,1.3887944e-11
6075,BR,i,BR454,ø,2.5436657e-13
7075,BR,i,BR454,œ,9.357623e-14
75,BR,i,BR454,a,1.8795289e-12
8075,BR,i,BR454,ɑ̃,9.357623e-14
3075,BR,i,BR454,o,9.357623e-14
9075,BR,i,BR454,ɔ,9.357623e-14
10075,BR,i,BR454,ɔ̃,9.357623e-14
4075,BR,i,BR454,u,3.7751344e-11
2078,BR,i,BR46,i,1.0
5078,BR,i,BR46,y,1.05306175e-20
1078,BR,i,BR46,e,5.7495225e-19
11078,BR,i,BR46,ɛ,2.8625186e-20
12078,BR,i,BR46,ɛ̃,7.781132e-20
6078,BR,i,BR46,ø,1.05306175e-20
7078,BR,i,BR46,œ,2.8625186e-20
78,BR,i,BR46,a,7.781132e-20
8078,BR,i,BR46,ɑ̃,1.05306175e-20
3078,BR,i,BR46,o,1.05306175e-20
9078,BR,i,BR46,ɔ,1.05306175e-20
10078,BR,i,BR46,ɔ̃,1.05306175e-20
4078,BR,i,BR46,u,1.05306175e-20
2082,BR,i,BR47,i,1.0
5082,BR,i,BR47,y,7.0954744e-23
1082,BR,i,BR47,e,5.2428857e-22
11082,BR,i,BR47,ɛ,5.2428857e-22
12082,BR,i,BR47,ɛ̃,1.9287499e-22
6082,BR,i,BR47,ø,7.0954744e-23
7082,BR,i,BR47,œ,7.0954744e-23
82,BR,i,BR47,a,7.0954744e-23
8082,BR,i,BR47,ɑ̃,7.0954744e-23
3082,BR,i,BR47,o,7.0954744e-23
9082,BR,i,BR47,ɔ,7.0954744e-23
10082,BR,i,BR47,ɔ̃,7.0954744e-23
4082,BR,i,BR47,u,7.0954744e-23
2088,BR,i,BR496,i,1.0
5088,BR,i,BR496,y,4.658886e-15
1088,BR,i,BR496,e,4.658886e-15
11088,BR,i,BR496,ɛ,4.658886e-15
12088,BR,i,BR496,ɛ̃,1.2664166e-14
6088,BR,i,BR496,ø,2.3195227e-16
7088,BR,i,BR496,œ,8.5330476e-17
88,BR,i,BR496,a,8.5330476e-17
8088,BR,i,BR496,ɑ̃,8.5330476e-17
3088,BR,i,BR496,o,8.5330476e-17
9088,BR,i,BR496,ɔ,8.5330476e-17
10088,BR,i,BR496,ɔ̃,8.5330476e-17
4088,BR,i,BR496,u,2.3195227e-16
2135,BR,i,BR741,i,1.0
5135,BR,i,BR741,y,1.05306175e-20
1135,BR,i,BR741,e,2.1151311e-19
11135,BR,i,BR741,ɛ,2.8625186e-20
12135,BR,i,BR741,ɛ̃,1.05306175e-20
6135,BR,i,BR741,ø,2.8625186e-20
7135,BR,i,BR741,œ,1.05306175e-20
135,BR,i,BR741,a,1.05306175e-20
8135,BR,i,BR741,ɑ̃,1.05306175e-20
3135,BR,i,BR741,o,1.05306175e-20
9135,BR,i,BR741,ɔ,1.05306175e-20
10135,BR,i,BR741,ɔ̃,1.05306175e-20
4135,BR,i,BR741,u,1.5628822e-18
2136,BR,i,BR742,i,1.0
5136,BR,i,BR742,y,5.2428857e-22
1136,BR,i,BR742,e,3.873998e-21
11136,BR,i,BR742,ɛ,7.781132e-20
12136,BR,i,BR742,ɛ̃,5.2428857e-22
6136,BR,i,BR742,ø,5.2428857e-22
7136,BR,i,BR742,œ,5.2428857e-22
136,BR,i,BR742,a,5.2428857e-22
8136,BR,i,BR742,ɑ̃,5.2428857e-22
3136,BR,i,BR742,o,5.2428857e-22
9136,BR,i,BR742,ɔ,5.2428857e-22
10136,BR,i,BR742,ɔ̃,5.2428857e-22
4136,BR,i,BR742,u,5.2428857e-22
2141,BR,i,BR757,i,1.0
5141,BR,i,BR757,y,1.7139084e-15
1141,BR,i,BR757,e,2.5436657e-13
11141,BR,i,BR757,ɛ,3.442477e-14
12141,BR,i,BR757,ɛ̃,4.658886e-15
6141,BR,i,BR757,ø,1.7139084e-15
7141,BR,i,BR757,œ,1.7139084e-15
141,BR,i,BR757,a,5.109089e-12
8141,BR,i,BR757,ɑ̃,4.658886e-15
3141,BR,i,BR757,o,4.658886e-15
9141,BR,i,BR757,ɔ,3.442477e-14
10141,BR,i,BR757,ɔ̃,1.7139084e-15
4141,BR,i,BR757,u,1.7139084e-15
2146,BR,i,BR796,i,1.0
5146,BR,i,BR796,y,2.610279e-23
1146,BR,i,BR796,e,5.2428857e-22
11146,BR,i,BR796,ɛ,2.610279e-23
12146,BR,i,BR796,ɛ̃,7.0954744e-23
6146,BR,i,BR796,ø,2.610279e-23
7146,BR,i,BR796,œ,2.610279e-23
146,BR,i,BR796,a,2.610279e-23
8146,BR,i,BR796,ɑ̃,2.610279e-23
3146,BR,i,BR796,o,2.610279e-23
9146,BR,i,BR796,ɔ,2.610279e-23
10146,BR,i,BR796,ɔ̃,2.610279e-23
4146,BR,i,BR796,u,2.610279e-23
2189,BR,i,BR99,i,1.0
5189,BR,i,BR99,y,1.2995815e-24
1189,BR,i,BR99,e,3.5326284e-24
11189,BR,i,BR99,ɛ,1.2995815e-24
12189,BR,i,BR99,ɛ̃,1.2995815e-24
